Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Rasilez HCT,28 Unidades,25mg,,7896261015319,Comprimido revestido
Razapina ODT,30 Unidades,15mg,,7897595634863,Comprimido orodispersível
Razapina ODT,30 Unidades,30mg,,7897595634887,Comprimido orodispersível
Razapina ODT,30 Unidades,45mg,,7897595634931,Comprimido orodispersível
Razapina ODT,28 Unidades,15mg,,7897595619518,Comprimido orodispersível
Razapina ODT,28 Unidades,30mg,,7897595619587,Comprimido orodispersível
Razapina ODT,28 Unidades,45mg,,7897595619655,Comprimido orodispersível
Razapina ODT,7 Unidades,15mg,,7897595619488,Comprimido orodispersível
Razapina ODT,14 Unidades,30mg,,7897595619563,Comprimido orodispersível
Reidratante - Catarinense Pharma,,,,,
Ripevil,20 Unidades,3mg,R$ -,7898901921806,Comprimido revestido
Ripevil,20 Unidades,2mg,R$ -,7898901921790,Comprimido revestido
Ripevil,20 Unidades,1mg,"R$ 44,24",7898901921783,Comprimido revestido
Ranitil,20 Unidades,150mg,"R$ 44,11",7896004707778,Comprimido revestido
Ranitil,10 Unidades,150mg,"R$ 42,22",7896004760452,Comprimido
Ranitil,120 mL,15mg/mL,"R$ 55,17",7896004753942,Xarope
Recormon,,,,7896226502922,
Regulador Xavier Nº 2,,,,7898158260215,
Remilev,20 Unidades,250mg,"R$ 75,20",7896658004810,Comprimido revestido
Remilev,10 Unidades,250mg,"R$ 43,55",7896658011603,Comprimido revestido
Remotiv,10 Unidades,250mg,"R$ 29,40",7896658011610,Comprimido revestido
Remotiv,20 Unidades,250mg,"R$ 74,76",7896658008726,Comprimido revestido
ReoPro,,,,7896212452453,
Respidon,20 Unidades,1mg,"R$ 47,04",,Comprimido revestido
Resprin,4 Unidades,400mg,R$ -,7891010780715,Comprimido
Resprin,12 Unidades,400mg,R$ -,7891010028015,Comprimido
Resprin,6 Unidades,400mg,"R$ 16,61",7891010780302,Comprimido
Rhophylac,2 mL,300mcg,,7895197090025,Solução injetável
Rhophylac,2 mL,150mcg/mL,,7897499450842,Solução injetável
Rifamicina SV Sódica Germed Pharma,,,,7896004710433,
Resfriol,20 Unidades,400mg,,7898049793006,Comprimido
Resfriol,100 Unidades,400mg,,7898049793044,Comprimido
Revirax,40 Unidades,250mg,"R$ 0,00",7896014667109,Cápsula
Revirax,100 Unidades,100mg,"R$ 0,00",7896014667000,Cápsula
Rinosoro SIC,50 mL,9mg/mL,"R$ 20,40",7897322704593,Solução nasal
Rinosoro SIC,50 mL,30mg/mL,"R$ 34,24",7897322704944,Solução nasal
Rinosoro SIC,50 mL,9mg/mL,"R$ 20,91",7897322706658,Solução nasal
Risedronato Sódico Legrand,,,,7894916145060,
Riluzol Sandoz,,,,7897595621115,
Renapril,30 Unidades,5mg,R$ -,7898049798407,Comprimido
Renapril,500 Unidades,5mg,R$ -,7898049795826,Comprimido
Renapril,30 Unidades,10mg,"R$ 9,36",7898049795833,Comprimido
Renapril,30 Unidades,20mg,"R$ 39,86",7898049795864,Comprimido
Renapril,500 Unidades,10mg,"R$ 510,35",7898049795840,Comprimido
Renapril,500 Unidades,20mg,"R$ 773,08",7898049795871,Comprimido
Renopril,30 Unidades,20mg,"R$ 36,32",7897917001199,Comprimido
Renopril,30 Unidades,10mg,"R$ 24,51",7897917001182,Comprimido
Renopril,30 Unidades,5mg,"R$ 16,22",7897917001175,Comprimido
Renopril,1000 Unidades,20mg,"R$ 1286,73",7897917000697,Comprimido
Renopril,500 Unidades,20mg,"R$ 643,36",7897917000680,Comprimido
Renopril,1000 Unidades,10mg,"R$ 817,30",7897917000673,Comprimido
Renopril,500 Unidades,10mg,"R$ 408,65",7897917000666,Comprimido
Renopril,1000 Unidades,5mg,"R$ 541,76",7897917000659,Comprimido
Renopril,500 Unidades,5mg,"R$ 270,83",7897917000642,Comprimido
Repocal D,75 Unidades,500mg,"R$ 83,44",7896004725178,Comprimido
Repocal D,60 Unidades,500mg,"R$ 64,30",7896004731681,Comprimido
Retin-A Micro,,,,7896212450121,
Reutrite,,,,7896472513246,
Rifamicina SV Sódica Legrand,,,,7894916140478,
Revitam Júnior,120 mL,,"R$ 49,64",7896241285961,Solução oral
Revitam Júnior,225 mL,,"R$ 0,00",7898549755818,Solução oral
Revolade,28 Unidades,25mg,,7896261020689,Comprimido revestido
Revolade,28 Unidades,50mg,,7896015520410,Comprimido revestido
Revolade,14 Unidades,50mg,,7896015520434,Comprimido revestido
Revolade,14 Unidades,25mg,,7896261020672,Comprimido revestido
Risperidona Biosintética - Aché,20 Unidades,2mg,R$ -,7896658000461,Comprimido revestido
Risperidona Biosintética - Aché,20 Unidades,3mg,R$ -,7896658011320,Comprimido revestido
Risperidona Biosintética - Aché,20 Unidades,1mg,"R$ 68,53",7896658011283,Comprimido revestido
Renalapril,30 Unidades,10mg,"R$ 46,85",7896714200743,Comprimido
Renalapril,30 Unidades,20mg,"R$ 76,09",7896714200750,Comprimido
Renalapril,30 Unidades,5mg,"R$ 29,71",7896714200736,Comprimido
Renutrim,30 Unidades,10mg,"R$ 24,06",7896472507221,Comprimido revestido
Renutrim,30 Unidades,5mg,"R$ 22,68",7896472507191,Comprimido revestido
Respiran,120 mL,10mg/mL,"R$ 53,29",7898060132198,Xarope
Respiran,120 mL,5mg/mL,"R$ 33,32",7898582271696,Xarope
Reumotec,,,,7898049799602,
Revigonal,60 Unidades,100mg,"R$ 73,81",7894164004911,Cápsula gelatinosa dura
Revigonal,30 Unidades,100mg,R$ -,7894164001156,Cápsula gelatinosa dura
Rinafen,20 mL,2mg/mL,,7898148302659,Solução oral (gotas)
Rinafen,100 mL,40mg/mL,,7898148302697,Solução oral
Risperidona Merck,30 Unidades,3mg,"R$ 195,24",7891721201257,Comprimido revestido
Risperidona Merck,30 Unidades,2mg,"R$ 92,14",7891721201233,Comprimido revestido
Risperidona Merck,30 Unidades,1mg,"R$ 72,88",7891721201219,Comprimido revestido
Riselle,,,,7897572000988,
Resodic,,,,7896202500867,
Reuquinol,30 Unidades,400mg,"R$ 117,02",7896637023047,Comprimido revestido
Reuquinol,60 Unidades,400mg,"R$ 233,96",7896637032315,Comprimido revestido
Reuquinol,14 Unidades,400mg,"R$ 54,55",7896637032308,Comprimido revestido
Reuquinol,7 Unidades,400mg,"R$ 27,26",7896637032292,Comprimido revestido
Reuquinol,6 Unidades,400mg,"R$ 23,27",7896637032353,Comprimido revestido
Risperidona EMS,,,,7896004721255,
Rifaldin,,,,7891058060336,
Risperidona Novartis,20 Unidades,3mg,"R$ 299,88",7896181916918,Comprimido revestido
Risperidona Novartis,20 Unidades,1mg,"R$ 97,12",7896181916819,Comprimido revestido
Risperidona Novartis,20 Unidades,2mg,"R$ 201,39",7896181916864,Comprimido revestido
Risperidona Novartis,30 Unidades,1mg,"R$ 145,65",7896181916826,Comprimido revestido
Risperidona Novartis,30 Unidades,2mg,"R$ 302,09",7896181916871,Comprimido revestido
Rifasan,,,,7896004705156,
Risperidona Germed Pharma,,,,7896004721248,
Risedronato Sódico Germed Pharma,4 Unidades,35mg,"R$ 235,68",7896004723440,Comprimido revestido
Risedronato Sódico Germed Pharma,1 Unidades,150mg,"R$ 152,39",7896004752808,Comprimido revestido
Resfenax Gripe Cápsula,120 Unidades,4mg,,7894164001460,Cápsula gelatinosa dura
Resfenax Gripe Cápsula,20 Unidades,4mg,,7894164003600,Cápsula gelatinosa dura
Rifamicina SV Sódica EMS,,,,7896004710419,
Risedronel,4 Unidades,35mg,,7896004728728,Comprimido revestido
Risedronel,2 Unidades,35mg,,7896004762999,Comprimido revestido
Risedronel,10 Unidades,35mg,,7896004763019,Comprimido revestido
Risedronel,12 Unidades,35mg,,7896004763026,Comprimido revestido
Risedronel,14 Unidades,35mg,,7896004763033,Comprimido revestido
Risedronel,16 Unidades,35mg,,7896004763040,Comprimido revestido
Risedronel,1 Unidades,35mg,,7896004762982,Comprimido revestido
Risedronel,1 Unidades,150mg,,7896004763057,Comprimido revestido
Risedronel,2 Unidades,150mg,,7896004763064,Comprimido revestido
Resolor,28 Unidades,1mg,R$ -,7896212424276,Comprimido revestido
Resolor,14 Unidades,1mg,R$ -,7896212424283,Tablete
Resolor,14 Unidades,2mg,"R$ 181,78",7896212424269,Comprimido revestido
Resolor,14 Unidades,1mg,"R$ 157,12",7896212424290,Comprimido revestido
Revastin,,,,7896714203386,
Revia,,,,7896676403923,
Repaglinida EMS,,,,7896004723372,
Resfryneo,20 Unidades,4mg,"R$ 34,69",7896714216393,Cápsula gelatinosa dura
Resfryneo,100 mL,40mg/mL,"R$ 44,85",7896714203676,Solução oral
Resfryneo,4 Unidades,4mg,"R$ 188,06",7896714213989,Cápsula gelatinosa dura
Respiratus,,,,7896422516624,
Retemic UD,30 Unidades,10mg,,7896637023566,Comprimido revestido de liberação prolongada
Retemic UD,15 Unidades,10mg,,7896637026055,Comprimido revestido de liberação prolongada
Rifan,,,,7896714203157,
Risedronato Sódico EMS,2 Unidades,35mg,,7896004728650,Comprimido revestido
Risedronato Sódico EMS,4 Unidades,35mg,,7896004728667,Comprimido revestido
Risedronato Sódico EMS,1 Unidades,150mg,,7896004791456,Comprimido revestido
Risedross,2 Unidades,35mg,,7894916505185,Comprimido revestido
Risedross,4 Unidades,35mg,,7894916505178,Comprimido revestido
Risedross,12 Unidades,35mg,,7894916509541,Comprimido revestido
Risedross,2 Unidades,150mg,,7894916513050,Comprimido revestido
Risedross,1 Unidades,150mg,,7894916512565,Comprimido revestido
Repaglinida Legrand,,,,7894916145022,
Resfenol Thermus Gotas,,,,7896331705133,
Respexil MSD,6 Unidades,400mg,"R$ 29,86",7897337702331,Comprimido revestido
Respexil MSD,14 Unidades,400mg,"R$ 65,64",7897337702324,Comprimido revestido
Rifamicina SV Sódica Neo Química,,,,7896714208589,
Rinidal,20 mL,0.5mg/mL,"R$ 8,46",7896714218168,Solução nasal
Rinidal,10 mL,0.5mg/mL,"R$ 17,41",7896714218151,Solução nasal
Rinidal,30 mL,0.5mg/mL,"R$ 11,11",7896714218175,Solução nasal
Resfedryl,20 mL,2mg/mL,,7898014560251,Solução oral (gotas)
Resfedryl,5 g,400mg,,7898014561524,Pó para solução oral
Resfedryl,4 Unidades,4mg,,7898014561050,Cápsula gelatinosa dura
Resfedryl,20 Unidades,4mg,,7898014560244,Cápsula gelatinosa dura
Resfedryl,100 mL,40mg/mL,,7898014560268,Solução oral
Resfedryl,5 g,400mg,,7898014562279,Pó para solução oral
Resfedryl,200 Unidades,40mg,,7898014567854,Cápsula dura
Rilan,15 mL,20mg/mL,"R$ 24,22",7897655400230,Solução nasal
Rilan,13 mL,40mg/mL,"R$ 46,69",7897655401176,Solução nasal
Rinosoro,60 mL,nullmg/mL,,7897322702353,Solução nasal
Rinosoro,30 mL,9mg/mL,,7897322702032,Solução nasal
Rinosoro,30 mL,9mg/mL,,7896094916982,Solução nasal
Risonato,2 Unidades,35mg,,7896004723921,Comprimido revestido
Risonato,4 Unidades,35mg,,7895296385015,Comprimido revestido
Repaglinida Germed Pharma,,,,7896004723389,
Risperidona Prati-Donaduzzi,30 mL,1mg/mL,,7899547503623,Solução oral
Risperidona Prati-Donaduzzi,30 mL,1mg/mL,,7899547503678,Solução oral
Risperidona Prati-Donaduzzi,10 Unidades,1mg,,7899547530056,Comprimido revestido
Risperidona Prati-Donaduzzi,20 Unidades,1mg,,7899547530063,Comprimido revestido
Risperidona Prati-Donaduzzi,30 Unidades,1mg,,7899547530070,Comprimido revestido
Risperidona Prati-Donaduzzi,60 Unidades,1mg,,7899547530087,Comprimido revestido
Risperidona Prati-Donaduzzi,300 Unidades,1mg,,7899547530094,Comprimido revestido
Risperidona Prati-Donaduzzi,500 Unidades,1mg,,7899547530100,Comprimido revestido
Risperidona Prati-Donaduzzi,10 Unidades,2mg,,7899547530179,Comprimido revestido
Risperidona Prati-Donaduzzi,20 Unidades,2mg,,7899547530186,Comprimido revestido
Risperidona Prati-Donaduzzi,30 Unidades,2mg,,7899547530193,Comprimido revestido
Risperidona Prati-Donaduzzi,60 Unidades,2mg,,7899547530209,Comprimido revestido
Risperidona Prati-Donaduzzi,300 Unidades,2mg,,7899547530216,Comprimido revestido
Risperidona Prati-Donaduzzi,500 Unidades,2mg,,7899547530223,Comprimido revestido
Risperidona Prati-Donaduzzi,10 Unidades,3mg,,7899547530292,Comprimido revestido
Risperidona Prati-Donaduzzi,20 Unidades,3mg,,7899547530308,Comprimido revestido
Risperidona Prati-Donaduzzi,30 Unidades,3mg,,7899547530315,Comprimido revestido
Risperidona Prati-Donaduzzi,60 Unidades,3mg,,7899547530322,Comprimido revestido
Risperidona Prati-Donaduzzi,300 Unidades,3mg,,7899547530339,Comprimido revestido
Risperidona Prati-Donaduzzi,500 Unidades,3mg,,7899547530346,Comprimido revestido
Repopil 35,63 Unidades,2mg,,7896004703954,Comprimido revestido
Repopil 35,21 Unidades,2mg,,7896004734026,Comprimido revestido
Rifamicina SV Sódica Eurofarma - Momenta,,,,7891317422035,
Rispalum,20 Unidades,2mg,,7897595616852,Comprimido revestido
Rispalum,20 Unidades,1mg,,7897595616821,Comprimido revestido
Rispalum,20 Unidades,3mg,,7897595616876,Comprimido revestido
Rispalum,60 Unidades,1mg,,7897595630896,Comprimido revestido
Rispalum,30 Unidades,1mg,,7897595630889,Comprimido revestido
Rispalum,30 Unidades,2mg,,7897595630926,Comprimido revestido
Rispalum,30 Unidades,3mg,,7897595630964,Comprimido revestido
Rispalum,10 Unidades,1mg,,7897595630865,Comprimido revestido
Rispalum,10 Unidades,2mg,,7897595630902,Comprimido revestido
Rispalum,60 Unidades,2mg,,7897595630933,Comprimido revestido
Rispalum,10 Unidades,3mg,,7897595630940,Comprimido revestido
Rispalum,60 Unidades,3mg,,7897595630971,Comprimido revestido
Rosuvastatina Cálcica Sandoz,30 Unidades,10mg,,7897595620613,Comprimido revestido
Rosuvastatina Cálcica Sandoz,30 Unidades,20mg,,7897595620637,Comprimido revestido
Rosuvastatina Cálcica Sandoz,60 Unidades,10mg,,7897595620620,Comprimido revestido
Rosuvastatina Cálcica Sandoz,60 Unidades,20mg,,7897595620644,Comprimido revestido
Rosuvastatina Cálcica Sandoz,30 Unidades,5mg,,7897595634504,Comprimido revestido
Roxitran,,,,7896714200668,
Rubidox,5 mL,50mg,"R$ 0,00",7898149930448,Pó para solução injetável
Rubidox,,10mg,"R$ 0,00",7898149930431,Pó para solução injetável
Risperidona Ranbaxy,20 Unidades,3mg,"R$ 47,18",7897076910943,Comprimido revestido
Risperidona Ranbaxy,20 Unidades,1mg,"R$ 47,18",7897076909275,Comprimido revestido
Risperidona Ranbaxy,20 Unidades,2mg,"R$ 47,18",7897076910479,Comprimido revestido
Risperidona Ranbaxy,30 Unidades,1mg,"R$ 70,81",7897076909299,Comprimido revestido
Risperidona Ranbaxy,30 Unidades,2mg,"R$ 70,81",7897076910592,Comprimido revestido
Risperidona Ranbaxy,30 Unidades,3mg,"R$ 70,81",7897076910967,Comprimido revestido
Risperidona Ranbaxy,500 Unidades,2mg,R$ -,7897076920966,Comprimido revestido
Risperidona Ranbaxy,500 Unidades,3mg,"R$ 927,69",7897076920973,Comprimido revestido
Risperidona Ranbaxy,500 Unidades,1mg,R$ -,7897076920959,Comprimido revestido
Rosustatin,10 Unidades,5mg,,7895296096225,Comprimido revestido
Rosustatin,30 Unidades,5mg,,7895296217040,Comprimido revestido
Rosustatin,30 Unidades,20mg,,7895296096195,Comprimido revestido
Rosustatin,30 Unidades,10mg,,7895296096157,Comprimido revestido
Rosustatin,60 Unidades,5mg,,7895296096249,Comprimido revestido
Rocefin IM,2 mL,250mg,,7896226500591,Pó para solução injetável
Rocefin IM,2 mL,500mg,,7896226500577,Pó para solução injetável
Rocefin IM,3.5 mL,1g,,7896226500584,Pó para solução injetável
Rosucor,30 Unidades,10mg,"R$ 186,80",,Comprimido revestido
Rosuvastatina Cálcica Germed Pharma,30 Unidades,20mg,,7896004728865,Comprimido revestido
Rosuvastatina Cálcica Germed Pharma,30 Unidades,10mg,,7896004729657,Comprimido revestido
Rovelan,30 Unidades,80mg,,7896004737614,Comprimido revestido
Rovelan,30 Unidades,160mg,,7896004737621,Comprimido revestido
Rovelan,30 Unidades,320mg,,7896004737638,Comprimido revestido
Rovelan,15 Unidades,80mg,,7896004738437,Comprimido revestido
Rovelan,30 Unidades,40mg,,7896004738444,Comprimido revestido
Roxflan,30 Unidades,5mg,,7891721012969,Comprimido
Roxflan,30 Unidades,10mg,,7891721012976,Comprimido
Roxflan,20 Unidades,5mg,,7891721001932,Comprimido
Roacutan,30 Unidades,10mg,,7896226501734,Cápsula gelatinosa mole
Roacutan,30 Unidades,20mg,,7896226500027,Cápsula gelatinosa mole
Roacutan,30 Unidades,20mg,,7898244721309,Cápsula mole
Rosuvast,30 Unidades,10mg,"R$ 186,93",7896004729978,Comprimido revestido
Rosuvast,30 Unidades,20mg,"R$ 327,33",7896004728919,Comprimido revestido
Rosuvastatina Cálcica Torrent,30 Unidades,10mg,,,Comprimido revestido
Roferon-A,0.5 mL,4.5mUI,R$ -,7896226501642,Solução injetável
