Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Foraseq,120 Unidades,12mcg,"R$ 178,49",7896261005570,Cápsula de pó para inalação
Foraseq,120 Unidades,12mcg,"R$ 178,49",7896261005587,Cápsula de pó para inalação
Foraseq,40 Unidades,12mcg,"R$ 57,55",7896261007192,Cápsula de pó para inalação
Foraseq,120 Unidades,12mcg,"R$ 167,30",7896261015487,Cápsula de pó para inalação
Foraseq,120 Unidades,12mcg,"R$ 167,30",7896261015494,Cápsula de pó para inalação
Fortaz,10 mL,2g,,7896269900525,Pó para solução injetável
Fortaz,10 mL,1g,,7896269900518,Pó para solução injetável
Femme Fólico,,,,7896658015069,
Flagyl Nistatina,,,,7896070600904,
Fentanil,5 mL,50mcg/mL,R$ -,7896212429257,Solução injetável
Fentanil,2 mL,50mcg/mL,R$ -,7896212429233,Solução injetável
Fentanil,10 mL,50mcg/mL,R$ -,7896212429264,Solução injetável
Fentanil,10 mL,50mcg/mL,"R$ 56,03",7898564761344,Solução injetável
Fentanil,2 mL,50mcg/mL,"R$ 20,10",7898564761320,Solução injetável
Fentanil,5 mL,50mcg/mL,"R$ 40,97",7898564761337,Solução injetável
Fentizol,30 g,0.02g/g,"R$ 68,09",7896658006883,Creme dermatológico
Fentizol,30 mL,20mg/mL,"R$ 68,12",7896658001390,Solução dermatológica (spray)
Fentizol,20 g,0.02g/g,"R$ 43,35",7896658003981,Creme dermatológico
Flatex,20 Unidades,40mg,,7897322701691,Comprimido
Flatex,12 Unidades,150mg,,7897322701721,Comprimido
Flatex,15 mL,75mg/mL,,7897322701677,Solução oral (gotas)
Flatex,10 mL,150mg/mL,,7897322701684,Emulsão oral (gotas)
Flatex,20 Unidades,80mg,,7897322701707,Comprimido
Florate,,,,7896548198865,
Foldan,45 g,50mg/g,"R$ 43,78",7896006236009,Pomada dermatológica
Foldan,50 mL,50mg/mL,"R$ 28,70",7896006235002,Loção dermatológica
Foldan,70 g,50mg/g,"R$ 19,36",7896006238003,Sabonete
Fontol,100 Unidades,650mg,R$ -,7896006221425,Comprimido revestido
Fontol,20 Unidades,650mg,"R$ 13,90",7896006211297,Comprimido revestido
Foradil,60 Unidades,12mcg,,7896261003804,Cápsula de pó para inalação
Foradil,60 Unidades,12mcg,,7896261007703,Cápsula de pó para inalação
Foradil,30 Unidades,12mcg,,7896261007239,Cápsula de pó para inalação
Foradil,30 Unidades,12mcg,,7896261000957,Cápsula de pó para inalação
Frisium,20 Unidades,10mg,"R$ 23,47",7891058325039,Comprimido
Frisium,20 Unidades,20mg,"R$ 43,92",7891058326005,Comprimido
Fosamax D,4 Unidades,70mg,R$ -,7897337709026,Comprimido
Fosamax D,4 Unidades,70mg,"R$ 224,33",7897337709033,Comprimido
Fulcin,,,,7896206400231,
Flanax,10 Unidades,550mg,,7891106006507,Comprimido revestido
Flanax,20 Unidades,275mg,,7891106006491,Comprimido revestido
Flanax,2 Unidades,550mg,,7891106908320,Comprimido revestido
Flanax,5 Unidades,275mg,,7891106908306,Comprimido revestido
Flanax,2 Unidades,550mg,,7891106912471,Comprimido revestido
Flanax,8 Unidades,275mg,,7891106913683,Comprimido revestido
Flanax,10 Unidades,275mg,,7891106913782,Comprimido revestido
Flanax,2 Unidades,275mg,,7891106913676,Comprimido revestido
Flanax,100 Unidades,275mg,,7891106913720,Comprimido revestido
Flanax,4 Unidades,550mg,,7891106913744,Comprimido revestido
Flanax,15 Unidades,550mg,,7891106913799,Comprimido revestido
Flanax,60 Unidades,550mg,,7891106913751,Comprimido revestido
Flanax,100 Unidades,550mg,,7891106913768,Comprimido revestido
Flanax,4 Unidades,275mg,,7891106913706,Comprimido revestido
Flanax,2 Unidades,275mg,,7891106913690,Comprimido revestido
Faslodex,5 mL,50mg/mL,,7896206402358,Solução injetável
Faslodex,5 mL,50mg/mL,,7896206404437,Solução injetável
Factive,7 Unidades,320mg,,7896658006845,Comprimido revestido
Factive,5 Unidades,320mg,,7896658006838,Comprimido revestido
Flancox,20 Unidades,400mg,"R$ 59,27",7896637022446,Comprimido revestido
Flancox,30 Unidades,300mg,"R$ 66,69",7896637023139,Comprimido revestido
Flancox,14 Unidades,300mg,"R$ 31,05",7896637023146,Comprimido revestido
Flancox,10 Unidades,400mg,"R$ 29,56",7896637023344,Comprimido revestido
Flancox,6 Unidades,400mg,"R$ 12,00",7896637023337,Comprimido revestido
Flancox,10 Unidades,300mg,"R$ 15,68",7896637023153,Comprimido revestido
Flancox,60 Unidades,300mg,"R$ 94,08",7896637023351,Comprimido revestido
Flancox,14 Unidades,500mg,"R$ 51,84",7896637023238,Comprimido revestido
Flancox,7 Unidades,500mg,"R$ 25,91",7896637023276,Comprimido revestido
Flancox,4 Unidades,500mg,"R$ 14,79",7896637032445,Comprimido revestido
Flancox,4 Unidades,600mg,"R$ 17,75",7896637031929,Comprimido revestido
Flancox,7 Unidades,600mg,"R$ 31,08",7896637031936,Comprimido revestido
Flancox,14 Unidades,600mg,"R$ 62,15",7896637031943,Comprimido revestido
Feldanax,15 Unidades,20mg,"R$ 15,83",7899095200135,Cápsula gelatinosa dura
Feldanax,15 Unidades,20mg,R$ -,7899095210127,Cápsula gelatinosa dura
Feminvit,,,,7896317902204,
Femigestrol,,,,7898149932183,
Farlutal,10 Unidades,10mg,,7891268102604,Comprimido
Farlutal,14 Unidades,10mg,,7891268102628,Comprimido
Farlutal,14 Unidades,5mg,,7891268102635,Comprimido
Farmorubicina CS,,50mg,,7891268102871,Pó para solução injetável
Farmorubicina CS,,10mg,,7891268102888,Pó para solução injetável
Fastfen,5 mL,50mcg/mL,,7896676401707,Solução injetável
Fastfen,1 mL,50mcg/mL,,7896676401479,Solução injetável
Fastfen,2 mL,5mcg/mL,,7896676406986,Solução injetável
Fastfen,2 mL,5mcg/mL,,7896676404968,Solução injetável
Fastfen,5 mL,50mg,,7896676425819,Solução injetável
Fastfen,1 mL,50mcg/mL,,7896676425932,Solução injetável
Fastfen,2 mL,5mcg/mL,,7896676425810,Solução injetável
Farmoxicam,15 Unidades,20mg,,7898216360734,Cápsula gelatinosa dura
Farmoxicam,10 Unidades,20mg,,7898216362172,Cápsula dura
Faximin,,,,7897595604293,
Femitabs,,,,7898942324918,
Febupen,,,,7896004722405,
Facyl 500,8 Unidades,500mg,,7896422505895,Comprimido revestido
Facyl 500,4 Unidades,500mg,,7896422500128,Comprimido revestido
Fauldmetro,50 mL,100mg/mL,,7896094209657,Solução injetável
Fauldmetro,10 mL,100mg/mL,,7896094209664,Solução injetável
Fauldmetro,20 mL,25mg/mL,,7896094209671,Solução injetável
Fauldmetro,2 mL,25mg/mL,,7896094209688,Solução injetável
Facyl M,,,,7896422502016,
Fauldcita,5 mL,100mg/mL,,7896094202962,Solução injetável
Fauldcita,10 mL,100mg/mL,,7896094202979,Solução injetável
Famotid,10 Unidades,20mg,"R$ 15,64",7896714203256,Comprimido
Famotid,10 Unidades,40mg,"R$ 27,75",7896714203249,Comprimido
Farmazol,500 Unidades,150mg,R$ -,7898216365289,Cápsula gelatinosa dura
Farmazol,1 Unidades,150mg,"R$ 15,62",7898216360130,Cápsula gelatinosa dura
Flavonid,60 Unidades,450mg,,7896714221847,Comprimido revestido
Flavonid,30 Unidades,450mg,,7896714203768,Comprimido revestido
Flavonid,500 Unidades,450mg,,7896714222967,Comprimido revestido
Flavonid,30 Unidades,900mg,,7896714292816,Comprimido revestido
Flavonid,60 Unidades,900mg,,7896714292779,Comprimido revestido
Fansidar,,,,7896226501512,
Farmicina,2 mL,300mg/mL,"R$ 21,40",7898216360826,Solução injetável
Farmicina,2 mL,300mg/mL,"R$ 681,55",7898216361004,Solução injetável
Fasturtec,,,,7897595902740,
Fauldcarbo,5 mL,10mg/mL,,7896094207981,Solução injetável
Fauldcarbo,15 mL,10mg/mL,,7896094207998,Solução injetável
Fauldcarbo,45 mL,10mg/mL,,7896094208001,Solução injetável
Falmonox,90 mL,10mg/mL,R$ -,7897595900128,Suspensão oral
Falmonox,15 Unidades,100mg,R$ -,7897595900135,Comprimido
Falmonox,3 Unidades,500mg,"R$ 22,24",7897595900883,Comprimido
Feldene,15 Unidades,20mg,"R$ 70,91",7891268144024,Cápsula dura
Feldene,10 Unidades,20mg,"R$ 48,98",7891268144048,Comprimido solúvel
Feldene,10 Unidades,20mg,"R$ 46,15",7891268144086,Cápsula dura
Feldene,2 mL,20mg/mL,"R$ 39,48",7891268144055,Solução injetável
Feldene,10 Unidades,20mg,"R$ 98,32",7891268104004,Comprimido de dissolução instantânea
Feldene,6 Unidades,20mg,"R$ 59,04",7891268110852,Comprimido de dissolução instantânea
Feldene,4 Unidades,20mg,"R$ 39,37",7891268180275,Comprimido orodispersível
Femina,21 Unidades,150mcg,"R$ 60,54",7896658006401,Comprimido revestido
Femina,63 Unidades,150mcg,"R$ 181,64",7896658002212,Comprimido revestido
Farlac,,,,7897322700434,
Fauldacar,1 Unidades,600mg,,7896094202894,Solução injetável
Fauldacar,,200mg,,7896094202887,Pó para solução injetável
Fauldfluor,50 mL,50mg/mL,,7896094207097,Solução injetável
Fauldfluor,10 mL,50mg/mL,,7896094207080,Solução injetável
Fauldoxo,25 mL,2mg/mL,,7896094202863,Solução injetável
Fauldoxo,5 mL,2mg/mL,,7896094202856,Solução injetável
Fenatil,20 Unidades,10mg,"R$ 13,20",7896714205625,Drágea
Fenatil,500 Unidades,25mg,R$ -,7896714222936,Drágea
Fenatil,20 Unidades,25mg,"R$ 28,01",7896714211183,Drágea
Ferrini Fólico Comprimido,30 Unidades,5mg,"R$ 59,97",7896317903706,Comprimido revestido
Ferrini Fólico Comprimido,30 mL,30mg/mL,"R$ 39,09",7898430192722,Solução oral (gotas)
Ferrini Fólico Comprimido,100 mL,15mg/mL,"R$ 44,09",7898430192739,Solução oral
Fitoscar,20 g,60mg/g,"R$ 95,13",7896637017176,Pomada dermatológica
Fitoscar,50 g,60mg/g,"R$ 237,90",7896637017190,Pomada dermatológica
Flazal,10 Unidades,30mg,,7896714203591,Comprimido
Flazal,20 Unidades,6mg,,7896714203584,Comprimido
Flomicin,1 g,200mg/g,,7896714250953,Pó para solução oral
Flomicin,12 Unidades,100mg,,7896714250946,Cápsula gelatinosa dura
Flomicin,6 Unidades,200mg,,7896714292717,Cápsula dura
Florent,12 Unidades,100mg,"R$ 52,20",7898158692221,Cápsula gelatinosa dura
Florent,1 g,200mg/g,"R$ 35,41",7898158692238,Pó para suspensão oral
Florent,6 Unidades,200mg,"R$ 52,20",7898495608770,Cápsula gelatinosa dura
Florent,12 Unidades,200mg,"R$ 104,47",7898495608787,Cápsula gelatinosa dura
Florent,24 Unidades,200mg,"R$ 203,56",7898495608794,Cápsula gelatinosa dura
Fenitoína Teuto,30 Unidades,100mg,,7896112114574,Comprimido
Fenitoína Teuto,100 Unidades,100mg,,7896112114581,Comprimido
Fenoximetilpenicilina Potássica Teuto,,,,7896112113805,
Finasterida Neo Química,,,,7896714222202,
Flavenos Comprimido,30 Unidades,450mg,,7896112436102,Comprimido revestido
Flavenos Comprimido,60 Unidades,450mg,,7896112419648,Comprimido revestido
Flavenos Comprimido,90 Unidades,450mg,,7896112419679,Comprimido revestido
Flavenos Comprimido,10 Unidades,900mg,,7896112403494,Comprimido revestido
Flavenos Comprimido,30 Unidades,900mg,,7896112403517,Comprimido revestido
Flavenos Comprimido,90 Unidades,900mg,,7896112403531,Comprimido revestido
Floximed,14 Unidades,400mg,"R$ 35,65",7896862910365,Comprimido revestido
Floximed,420 Unidades,400mg,"R$ 913,85",7896862917753,Comprimido revestido
Floximed,210 Unidades,400mg,"R$ 467,50",7896862917746,Comprimido revestido
Florax SM,5 mL,100Milhões/mL,,7896685300190,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685300183,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685301869,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685301654,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685301876,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685301661,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685301296,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685300329,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685303283,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685303290,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685303566,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685303559,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685303597,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685303504,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685302507,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685302514,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685303542,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685303498,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685303269,Suspensão oral
Florax SM,5 mL,50Milhões/mL,,7896685303306,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685303276,Suspensão oral
Florax SM,5 mL,100Milhões/mL,,7896685303313,Suspensão oral
Flossotec,30 Unidades,0.5mg,,7896006205920,Comprimido revestido
Flossotec,30 Unidades,10mg,,7896006205937,Comprimido revestido
Flossotec,30 Unidades,20mg,,7896006205944,Comprimido revestido
Flotac,4 Unidades,140mg,,7896261011878,Cápsula gelatinosa dura
Flotac,20 Unidades,140mg,,7896261003705,Cápsula gelatinosa dura
Flotac,10 Unidades,140mg,,7896261003996,Cápsula gelatinosa dura
Flotac,14 Unidades,140mg,,7896261005822,Cápsula gelatinosa dura
Fluconan,2 Unidades,150mg,,7898014561060,Cápsula gelatinosa dura
Fluconan,2 Unidades,150mg,,7898014561067,Cápsula
Fluconan,1 Unidades,150mg,,7898014560954,Cápsula gelatinosa dura
Fenilefrin,1 mL,10mg/mL,"R$ 626,97",7896676403787,Solução injetável
Fenilefrin,1 mL,10mg/mL,"R$ 451,42",7896676426052,Solução injetável
Fenilefrin,1 mL,10mg/mL,"R$ 313,50",7896676431193,Solução injetável
Ferriprox,100 Unidades,500mg,,7896672202438,Comprimido revestido
Ferriprox,50 Unidades,1000mg,,7896672203978,Comprimido revestido de liberação modificada
Ferronil,,,,7896112144892,
Fibrogammin P,4 mL,62.5UI/mL,R$ -,7897499450507,Solução injetável
Fibrogammin P,4 mL,62.5UI/mL,"R$ 547,09",7897499452006,Pó para solução injetável
Fisiorinus,,,,7893736013115,
Flenus,20 Unidades,22.25mg,R$ -,7896317906226,Comprimido revestido
Flenus,30 Unidades,22.25mg,"R$ 99,04",7896317906233,Comprimido revestido
Flogosept,150 mL,1.5mg/mL,,7897299902565,Colutório
Flogosept,30 mL,1.5mg/mL,,7897299902558,Colutório (spray)
Fluconazol Medley,1 Unidades,150mg,"R$ 26,71",7896422505062,Cápsula dura
Fluconazol Medley,2 Unidades,150mg,"R$ 38,29",7896422505079,Cápsula dura
Fluconazol Zydus Nikkho,,,,7898910350123,
Fludilat,,,,7897572000155,
Fibrase,10 g,1U/g,,7891268119008,Pomada dermatológica
Fibrase,30 g,1U/g,,7891268119015,Pomada dermatológica
Finalop,20 Unidades,1mg,R$ -,7896094200760,Comprimido revestido
Finalop,30 Unidades,1mg,"R$ 66,83",7896094201187,Comprimido revestido
Finastec,,,,7896714204406,
Finasterida 1mg Merck,30 Unidades,1mg,,7891721270406,Comprimido revestido
Finasterida 1mg Merck,60 Unidades,1mg,,7891721270420,Comprimido revestido
Firazyr,,,,7896641816604,
Flamatec,10 Unidades,7.5mg,"R$ 19,76",7896006238607,Comprimido
Flamatec,10 Unidades,15mg,"R$ 49,26",7896006239109,Comprimido
Flamostat,,,,7896523218663,
Flextoss,60 mL,1.5mg/mL,"R$ 17,45",7896112143635,Xarope
Flextoss,100 mL,3mg/mL,"R$ 18,85",7896112143628,Xarope
Flextoss,10 mL,30mg/mL,"R$ 13,31",7896112143666,Solução oral (gotas)
Flextoss,60 mL,1.5mg/mL,"R$ 17,47",7896112127765,Xarope
Flextoss,100 mL,3mg/mL,"R$ 18,85",7896112127741,Xarope
Flixotide,60 doses,50mcg/dose,R$ -,7896269901966,Pó inalatório
Flixotide,60 doses,250mcg/dose,R$ -,7896269901935,Pó inalatório
Flixotide,120 doses,50mcg/dose,"R$ 208,53",7896015516581,Solução oral
Flixotide,60 doses,250mcg/dose,"R$ 156,37",7896269900808,Solução oral
Flucocin,2 Unidades,150mg,"R$ 74,64",7896004705699,Cápsula gelatinosa dura
Flucocin,1 Unidades,150mg,"R$ 42,50",7896004715155,Cápsula gelatinosa dura
Flucocin,1 Unidades,150mg,"R$ 74,64",7896004778433,Cápsula dura
Flucocin,30 Unidades,150mg,"R$ 1197,13",7896004778457,Cápsula dura
Flucocin,50 Unidades,150mg,"R$ 1995,22",7896004778471,Cápsula dura
Fluconal,1 Unidades,150mg,"R$ 47,10",7896094200302,Cápsula
Fluconal,2 Unidades,150mg,R$ -,7896094200944,Cápsula
Fluconal,4 Unidades,150mg,R$ -,7896094200852,Cápsula
Flufenan,,,,7896676403305,
Fluibron A,,,,7896672201523,
Fenobarbital Sanval,20 mL,40mg/mL,,7896137132966,Solução oral (gotas)
Fenobarbital Sanval,20 mL,40mg/mL,,7896137122967,Solução oral (gotas)
Fenobarbital Sanval,20 mL,40mg/mL,,7896137122974,Solução oral (gotas)
Fenofibrato EMS,,,,7896004723365,
Ferrotrat 500,,,,7896422500159,
Festone,,,,7897595612601,
Finasterida 5mg Biosintética - Aché,,,,7896181911043,
Flamacorten,20 Unidades,5mg,"R$ 9,21",7898060138718,Comprimido
Flamacorten,20 Unidades,20mg,"R$ 22,33",7898060138725,Comprimido
Florinefe,,,,7895858017002,
Fluconazol Germed Pharma,1 Unidades,150mg,"R$ 48,88",7896004707914,Cápsula gelatinosa dura
Fluconazol Germed Pharma,2 Unidades,150mg,"R$ 96,07",7896004707921,Cápsula gelatinosa dura
Fluconazol Prati-Donaduzzi,1 Unidades,150mg,"R$ 15,66",7898148301225,Cápsula dura
Fluconazol Prati-Donaduzzi,20 Unidades,150mg,"R$ 113,91",7898148301232,Cápsula dura
Fluconazol Prati-Donaduzzi,100 Unidades,150mg,"R$ 1593,83",7898148301249,Cápsula dura
Fluconazol Prati-Donaduzzi,90 Unidades,150mg,"R$ 1522,51",7899547502367,Cápsula dura
Fluconazol Prati-Donaduzzi,2 Unidades,150mg,"R$ 31,10",7899547502305,Cápsula dura
Fluconazol Prati-Donaduzzi,200 Unidades,150mg,R$ -,7899547502374,Cápsula dura
Fluconazol Ranbaxy,1 Unidades,150mg,,7897076909008,Cápsula gelatinosa dura
Fluconazol Ranbaxy,2 Unidades,150mg,,7897076909015,Cápsula gelatinosa dura
Flufenan Depot,,,,7896676401493,
Farmaflan,,,,7898216362325,
Fluconazol Cimed,2 Unidades,150mg,"R$ 20,93",7896523208770,Cápsula gelatinosa dura
Fluconazol Cimed,1 Unidades,150mg,"R$ 13,05",7896523208763,Cápsula gelatinosa dura
Fluconazol Neo Química,2 Unidades,150mg,,7898095340933,Cápsula gelatinosa dura
Fluconazol Neo Química,1 Unidades,150mg,,7898095340926,Cápsula gelatinosa dura
Fluconazol Neo Química,2 Unidades,undefinedmg/mL,,7896714219981,Cápsula gelatinosa dura
Fluconazol Neo Química,1 Unidades,undefinedmg/mL,,7896714219998,Cápsula gelatinosa dura
Fluir,60 Unidades,12mcg,R$ -,7891142156037,Cápsula de pó para inalação
Fluir,20 Unidades,12mcg,R$ -,7891142156044,Cápsula de pó para inalação
Fluir,60 Unidades,12mcg,"R$ 120,83",7891142156235,Cápsula de pó para inalação
Fluir,30 Unidades,12mcg,"R$ 88,57",7891142156020,Cápsula de pó para inalação
Fluir,30 Unidades,12mcg,"R$ 74,71",7891142156211,Cápsula de pó para inalação
Fluir,20 Unidades,12mcg,"R$ 49,70",7891142207333,Cápsula de pó para inalação
Fanclomax,10 Unidades,125mg,,7896014675005,Comprimido
Fanclomax,21 Unidades,250mg,,7896014675401,Comprimido
Fanclomax,7 Unidades,250mg,,7896014675203,Comprimido
Femara,28 Unidades,2.5mg,"R$ 1534,48",7896261001183,Comprimido revestido
Femara,30 Unidades,2.5mg,R$ -,7896261023109,Comprimido revestido
Fágico,,,,7891317466824,
Femiane,21 Unidades,0.075mg,"R$ 55,55",7891106905923,Drágea
Femiane,63 Unidades,0.075mg,"R$ 183,93",7896006297369,Drágea
Fauldvincri,,,,7896094202870,
Fauldcispla,50 mL,1mg/mL,,7896094207110,Solução injetável
Fauldcispla,100 mL,1mg/mL,,7896094207127,Solução injetável
Fauldcispla,10 mL,1mg/mL,,7896094207103,Solução injetável
Fauldpami,,,,7896094207158,
Fazolon,100 Unidades,1000mg,,7896014685455,Solução injetável
Fazolon,10 mL,1000mg,,7896014685417,Solução injetável
Fazolon,10 mL,1000mg,,7896014685424,Solução injetável
Fazolon,,1000mg,,7896014685431,Pó para solução injetável
Fazolon,50 Unidades,1000mg,,7896014685448,Solução injetável
Fenidex,,,,7897316805275,
Fenobarbital União Química,20 mL,40mg/mL,,7896006237167,Solução oral (gotas)
Fenobarbital União Química,200 Unidades,100mg,,7896006237143,Comprimido
Fenobarbital União Química,30 Unidades,100mg,,7896006237372,Comprimido
Fertnon,21 Unidades,0.075mg,,7898505090281,Drágea
Flatol Max,,,,7896004706542,
Flucol,1 Unidades,150mg,"R$ 12,22",7897917001359,Cápsula dura
Flucol,2 Unidades,150mg,"R$ 22,20",7897917001366,Cápsula dura
Flucol,2 Unidades,150mg,"R$ 22,20",7897917000949,Cápsula dura
Flucol,100 Unidades,150mg,R$ -,7897917006576,Cápsula dura
Flucol,200 Unidades,150mg,R$ -,7897917006583,Cápsula dura
Flucol,500 Unidades,150mg,R$ -,7897917006590,Cápsula dura
Flucolic,15 mL,75mg/mL,,7896331701883,Emulsão (gotas)
Flucolic,12 Unidades,125mg,,7896331701906,Cápsula gelatinosa mole
Flucolic,120 Unidades,125mg,,7896331704266,Cápsula gelatinosa mole
Fluconazol Sandoz,1 Unidades,150mg,R$ -,7897595607355,Cápsula gelatinosa dura
Fluconazol Sandoz,2 Unidades,150mg,"R$ 68,39",7897595607362,Cápsula gelatinosa dura
Finarid,,,,7896112151586,
Finasterida Eurofarma - Momenta,30 Unidades,1mg,R$ -,7891317002565,Comprimido revestido
Finasterida Eurofarma - Momenta,30 Unidades,5mg,"R$ 126,06",7891317002572,Comprimido revestido
Finasterida 1mg Medley,60 Unidades,1mg,"R$ 140,72",7896422509411,Comprimido revestido
Finasterida 1mg Medley,30 Unidades,1mg,"R$ 73,39",7896422509398,Comprimido revestido
Flucanil,1 Unidades,150mg,,7899095200524,Cápsula gelatinosa dura
Flucanil,2 Unidades,150mg,,7899095200531,Cápsula gelatinosa dura
Flucanil,50 Unidades,150mg,,7899095210158,Cápsula gelatinosa dura
Fludalibbs,,,,7896094207318,
Fludilat Retard,,,,7897572000179,
Fluilitic,100 mL,20mg/mL,,7899095215856,Xarope
Fluilitic,100 mL,50mg/mL,,7899095215863,Xarope
Fluilitic,100 mL,50mg/mL,,7899095222083,Xarope
Fluilitic,100 mL,20mg/mL,,7899095222090,Xarope
Fenatec,,,,7897917002509,
Fenofibrato Germed Pharma,,,,7896004723358,
Ferrini Comprimido,100 mL,15mg/mL,,7898430193095,Solução oral
Ferrini Comprimido,30 Unidades,150mg,,7896317907117,Comprimido revestido
Filgrastim,,,,7896181901365,
Fisiosoro,30 mL,0.5mg/mL,,7897299902183,Solução nasal
Fisiosoro,30 mL,9mg/mL,,7897299902190,Solução nasal
Flamador,30 g,25mg/g,R$ -,7896004713632,Gel
Flamador,24 Unidades,50mg,"R$ 44,49",7896004713649,Cápsula dura
Flamador,4 Unidades,150mg,"R$ 32,47",7896004764313,Comprimido de liberação prolongada
Flamador,10 Unidades,150mg,"R$ 81,15",7896004762760,Comprimido de liberação prolongada
Flamador,20 Unidades,150mg,"R$ 162,35",7896004764320,Comprimido de liberação prolongada
Flamador,30 Unidades,150mg,"R$ 243,49",7896004764337,Comprimido de liberação prolongada
