Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Kefox,10 mL,1g,,7898901848349,Pó para solução injetável
Kefox,10 mL,1g,,7898564760590,Pó para solução injetável
Kologlan,20 mL,0.25mL/mL,,7896677700373,Solução oral (gotas)
Kologlan,20 Unidades,nullmg/mL,,7896677705057,Comprimido
Kologlan,60 Unidades,nullmg/mL,,7896677704937,Comprimido
Kefozil,,,,7897406115352,
Keftron,,,,7898901848622,
Kiadon,20 Unidades,80mg,,7891721000751,Comprimido revestido
Kiadon,30 Unidades,120mg,,7891721019104,Comprimido revestido
Kiadon,20 Unidades,120mg,,7891721021961,Comprimido revestido
Kiadon,30 Unidades,80mg,,7891721051197,Comprimido revestido
Kolpitrat,,,,7896422517157,
Kalicid,5 mL,0.15mL/mL,,7897917002592,Solução dermatológica
Kalicid,10 mL,0.15mL/mL,,7897917003841,Solução dermatológica
Keforal,8 Unidades,500mg,,7898901848318,Cápsula gelatinosa dura
Keforal,200 Unidades,500mg,,7898911244957,Cápsula gelatinosa dura
Keforal,40 Unidades,500mg,,7898901848325,Cápsula gelatinosa dura
Kollagenase com Cloranfenicol,50 g,0.01g/g,,7896676402575,Pomada dermatológica
Kollagenase com Cloranfenicol,15 g,0.01g/g,,7896676402568,Pomada dermatológica
Kollagenase com Cloranfenicol,30 g,0.01g/g,,7896676402544,Pomada dermatológica
Kollagenase com Cloranfenicol,15 g,0.01g/g,,7896676427844,Pomada dermatológica
Kollagenase com Cloranfenicol,30 g,0.01g/g,,7896676427837,Pomada dermatológica
Kollagenase com Cloranfenicol,50 g,0.01g/g,,7896676427820,Pomada dermatológica
Kollagenase com Cloranfenicol,30 g,0.01g/g,,7896676427806,Pomada dermatológica
Kavit,1 mL,10mg/mL,,7896676405781,Solução injetável
Kavit,0.2 mL,10mg/mL,,7896676415902,Solução injetável
Kavit,1 mL,10mg/mL,,7896676425970,Solução injetável
Kavit,1 mL,10mg/mL,,7896676431308,Solução injetável
Kiatrium,20 Unidades,10mg,,7890282800770,Comprimido
Kiatrium,20 Unidades,5mg,,7890282800756,Comprimido
Kiatrium,30 Unidades,10mg,,7890282800787,Comprimido
Kiatrium,30 Unidades,5mg,,7890282800763,Comprimido
Kivexa,,,,7896015518332,
Kliogest,,,,7896422502894,
Kóide,60 mL,0.1mg/mL,,7891317421427,Elixir
Kóide,120 mL,0.1mg/mL,,7899640807178,Elixir
Kuramed,,,,7896523206929,
Kombiglyze XR,30 Unidades,2.5mg,,7896016807350,Comprimido revestido
Kombiglyze XR,60 Unidades,5mg,,7896016807305,Comprimido revestido
Kombiglyze XR,30 Unidades,5mg,,7896016807299,Comprimido revestido
Kombiglyze XR,30 Unidades,5mg,,7896016807329,Comprimido revestido
Kuramed Sept,,,,7896523214252,
Klufisan Comprimido,,,,7897595608864,
Ketosteril,100 Unidades,,,7897947700970,Comprimido revestido
Ketosteril,20 Unidades,,,7897947705159,Comprimido revestido
Klufisan Cápsulas,,,,7897595615633,
Kava Kava Herbarium,,,,7896083400683,
Keltrina,60 mL,10mg/mL,,7896472500420,Loção dermatológica
Keltrina,60 mL,10mg/mL,,7896472502561,Loção dermatológica
Keltrina,60 mL,10mg/mL,,7896472504855,Loção dermatológica
Kitapen,7 Unidades,25mg,R$ -,7898146824368,Comprimido revestido
Kitapen,7 Unidades,100mg,R$ -,7898146826201,Comprimido revestido
Kitapen,7 Unidades,200mg,R$ -,7898146826294,Comprimido revestido
Kitapen,15 Unidades,100mg,R$ -,7898146826232,Comprimido revestido
Kitapen,15 Unidades,200mg,R$ -,7898146826324,Comprimido revestido
Kitapen,30 Unidades,25mg,"R$ 90,61",7898146826164,Comprimido revestido
Kitapen,15 Unidades,25mg,"R$ 33,34",7898146826140,Comprimido revestido
Kitapen,30 Unidades,200mg,"R$ 410,53",7898146826348,Comprimido revestido
Kitapen,60 Unidades,100mg,"R$ 443,82",7898146826263,Comprimido revestido
Kitapen,30 Unidades,100mg,"R$ 301,22",7898146826256,Comprimido revestido
Kitapen,60 Unidades,200mg,"R$ 821,10",7898146826355,Comprimido revestido
Kogenate Fs,2.5 mL,250UI,,7891106904643,Pó para solução injetável
Kogenate Fs,2.5 mL,1000UI,,7891106904667,Solução injetável
Kogenate Fs,2.5 mL,500UI,,7891106908245,Pó para solução injetável
Kybernin P,10 mL,50UI/mL,"R$ 0,00",7897499450644,Pó para solução injetável
Kybernin P,20 mL,50UI/mL,R$ -,7897499450651,Pó para solução injetável
Ketamin,2 mL,50mg/mL,,7896676412062,Solução injetável
Ketamin,2 mL,50mg/mL,,7896676425895,Solução injetável
Ketamin,10 mL,50mg/mL,,7896676425901,Solução injetável
Ketamin,10 mL,50mg/mL,,7896676430288,Solução injetável
Ketamin,10 mL,50mg/mL,,7896676430295,Solução injetável
Ketamin,2 mL,50mg/mL,,7896676431988,Solução injetável
Ketamin,2 mL,50mg/mL,,7896676431995,Solução injetável
Ketamin,2 mL,50mg/mL,,7896676432008,Solução injetável
Kabiven,2053 mL,,,7897947701236,Emulsão injetável
Kabiven,1026 mL,,,7897947700925,Emulsão injetável
Kabiven,1920 mL,,,7897947700949,Emulsão injetável
Kabiven,2400 mL,,,7897947700956,Emulsão injetável
Kabiven,1440 mL,,,7897947700963,Emulsão injetável
Kabiven,1540 mL,,,7897947700932,Emulsão injetável
Kabiven,2566 mL,,,7897947700918,Emulsão injetável
Kabiven,2566 mL,,,7899498607562,Emulsão injetável
Kabiven,2400 mL,,,7899498607623,Emulsão injetável
Kabiven,1540 mL,,,7899498607548,Emulsão injetável
Kabiven,1026 mL,,,7899498607531,Emulsão injetável
Kabiven,1920 mL,,,7899498607616,Emulsão injetável
Kabiven,2053 mL,,,7899498607555,Emulsão injetável
Kabiven,1440 mL,,,7899498607609,Emulsão injetável
Kaosec,12 Unidades,2mg,,78980114560800,Comprimido
Kaosec,4 Unidades,2mg,,7898014560817,Comprimido
Kollangel FF,5 g,178mg,,7899470804392,Pó efervescente
Kollangel FF,5 g,185mg,,7899470804422,Pó efervescente
Kuvan,30 Unidades,100mg,,7891721025266,Comprimido solúvel
KamRho D,2 mL,300mcg,,,Solução injetável
Kaletra,120 Unidades,25mg,,7896255763356,Comprimido revestido
Keppra,30 Unidades,250mg,,7895197130332,Comprimido revestido
Keferim,,,,7896226100531,
Kollagenase,50 g,0.6U/g,,7896676412253,Pomada dermatológica
Kollagenase,30 g,0.6U/g,,7896676401585,Pomada dermatológica
Kollagenase,30 g,0.6U/g,,7896676427745,Pomada dermatológica
Kollagenase,50 g,0.6U/g,,7896676427776,Pomada dermatológica
Kollagenase,10 g,0.6U/g,,7896676427714,Pomada dermatológica
Kyprolis,,,,7898609960404,
Kalist,28 Unidades,2mg,,7896658027703,Comprimido
Kalist,84 Unidades,2mg,,7896658048265,Comprimido
Keytruda,4 mL,25mg/mL,,7897572020115,Solução injetável
Keytruda,4 mL,nullmg/mL,,7897572020962,Solução injetável
Kit Dermopantol,,,,7896006233817,
Kavium,30 Unidades,10mg,"R$ 750,22",7898927562908,Comprimido
Kavium,10 Unidades,15mg,"R$ 375,11",7898927562922,Comprimido
Kavium,30 Unidades,15mg,"R$ 1125,40",7898927562939,Comprimido
Kavium,10 Unidades,10mg,"R$ 250,04",7898927562892,Comprimido
Kanakion MM,1 mL,10mg/mL,"R$ 27,05",7896226502113,Solução injetável
Kanakion MM,0.2 mL,10mg/mL,"R$ 17,56",7896226502106,Solução injetável
Kanakion MM,0.2 mL,10mg/mL,"R$ 20,18",7896226506135,Solução injetável
Klaricid IV,,,,7891158021206,
Kolantyl Comprimido,30 Unidades,144mg,,7896422503358,Comprimido mastigável
Kolantyl Comprimido,6 Unidades,144mg,,7896422503105,Comprimido mastigável
Kolantyl Dmp Gel,,,,7896422503129,
Keltix,,,,7890282801678,
Klufisan Gotas,,,,7897595609052,
Kanuma,10 mL,2mg/mL,"R$ 68024,76",7898636010066,Solução injetável
Konecta,15 Unidades,10mg,,7893454713960,Comprimido revestido
Konecta,30 Unidades,10mg,,7893454713953,Comprimido revestido
Konecta,30 Unidades,20mg,,7893454713984,Comprimido revestido
Kaloba,50 mL,825mg/mL,,7896641804397,Solução oral (gotas)
Kaloba,20 mL,825mg/mL,,7896641804380,Solução oral (gotas)
Kaloba,21 Unidades,111.111mg,,7896641808227,Comprimido revestido
Kaloba,6 Unidades,111.111mg,,7896641808166,Comprimido revestido
Kurafta,,,,7897930000117,
Kollangel Líquido,150 mL,40mg/mL,,7898133136092,Suspensão oral
Kollangel Líquido,150 mL,40mg/mL,,7898133136085,Suspensão oral
Kollangel Líquido,150 mL,60mg/mL,,7898133134661,Suspensão oral
Keflex,40 Unidades,500mg,,7898906376625,Drágea
Keflex,40 Unidades,1g,,7898906376649,Drágea
Keflex,100 mL,500mg/mL,,7896382702648,Suspensão oral
Keflex,100 mL,100mg/mL,,7898906376670,Suspensão oral
Keflex,8 Unidades,1g,,7898906376632,Drágea
Keflex,8 Unidades,500mg,,7898906376618,Drágea
Keflex,100 mL,50mg/mL,,7898906376663,Suspensão oral
Keflex,15 mL,100mg/mL,,7898906376656,Pó para suspensão oral
Keflex,30 mL,100mg/mL,,7898605330058,Pó para suspensão oral
Kisqali,21 Unidades,200mg,,7896261020849,Comprimido revestido
Kisqali,42 Unidades,200mg,,7896261020856,Comprimido revestido
Kisqali,63 Unidades,200mg,,7896261020863,Comprimido revestido
Kalydeco,56 Unidades,150mg,,7898962101032,Comprimido revestido
Kolantyl Suspensão Oral,200 mL,40mg/mL,,7896422503112,Suspensão oral
Kolantyl Suspensão Oral,240 mL,40mg/mL,,7896422503099,Suspensão oral
Kanjinti,20 mL,150mg,,7898609960749,Pó para solução injetável
Kanjinti,,440mg,,7898609960756,Pó para solução injetável
Kanjinti,,440mg,,7898609960763,Pó para solução injetável
Kyleena,,,,7891106911344,
Knortex,30 g,20mg/g,,7896472519484,Creme dermatológico
Knortex,30 g,20mg/g,,7896472519491,Pomada dermatológica
Kamppi,7 Unidades,10mg,"R$ 36,08",7896112402237,Comprimido revestido
Kamppi,30 Unidades,10mg,"R$ 154,61",7896112402220,Comprimido revestido
Kamppi,60 Unidades,10mg,"R$ 309,29",7896112402213,Comprimido revestido
Konduz,7 Unidades,35mg,,7894916515641,Cápsula dura
Konduz,28 Unidades,35mg,,7894916515634,Cápsula dura
Konduz,14 Unidades,35mg,,7894916117890,Cápsula dura
Konduz,28 Unidades,75mg,,7894916516181,Cápsula dura
Konduz,30 Unidades,75mg,,7894916515733,Cápsula dura
Konduz,56 Unidades,75mg,,7894916516198,Cápsula dura
Konduz,120 Unidades,75mg,,7894916516204,Cápsula dura
Konduz,240 Unidades,75mg,,7894916516211,Cápsula dura
Konduz,10 Unidades,150mg,,7894916516297,Cápsula dura
Konduz,14 Unidades,150mg,,7894916516235,Cápsula dura
Konduz,20 Unidades,150mg,,7894916516242,Cápsula dura
Konduz,28 Unidades,150mg,,7894916516259,Cápsula dura
Konduz,30 Unidades,150mg,,7894916515740,Cápsula dura
Konduz,56 Unidades,150mg,,7894916516266,Cápsula dura
Konduz,120 Unidades,150mg,,7894916516273,Cápsula dura
Konduz,240 Unidades,150mg,,7894916516280,Cápsula dura
Konduz,10 Unidades,75mg,,7894916515726,Cápsula dura
Konduz,14 Unidades,75mg,,7894916516167,Cápsula dura
Konduz,20 Unidades,75mg,,7894916516174,Cápsula dura
Kovaltry,2.5 mL,250UI,,7891106913850,Pó para solução injetável
Kovaltry,2.5 mL,500UI,,7891106913867,Pó para solução injetável
Kovaltry,2.5 mL,1000UI,,7891106913874,Pó para solução injetável
Kovaltry,5 mL,2000UI,,7891106914253,Pó para solução injetável
Kovaltry,5 mL,3000UI,,7891106914260,Pó para solução injetável
Kozenis,2 Unidades,150mg,,7896015591335,Comprimido revestido
Kozenis,30 Unidades,50mg,,7896015259325,Comprimido para suspensão oral
Kalyme,,,,7896658036033,
Kalostop,,,,7899620913202,
Kolatrix Total,250 g,,,7898950735263,
Kolatrix Total,250 g,,,7898950735102,
Kolatrix Total,250 g,,,7898950735072,
Kolatrix Sênior,,,,7898950735508,
Koate-DVI,10 mL,1000UI,,,Pó para solução injetável
Kolpocervix,,,,7897460401873,
Klamy,30 Unidades,14mg,,7898565164809,Comprimido revestido
Klamy,300 Unidades,14mg,,7898565164816,Comprimido revestido
Koplan,3 mL,200mg,,7898208144069,Pó para solução injetável
Koplan,3 mL,400mg,,7898208144052,Pó para solução injetável
Koplan,100 mL,200mg,,7898487605091,Pó para solução injetável
Koplan,3 mL,400mg,,7898208149705,Pó para solução injetável
Koplan,3 mL,200mg,,7898208149699,Pó para solução injetável
Koplan,20 mL,400mg,,7898208149712,Pó para solução injetável
Koplan,14 mL,200mg,,7898208149682,Pó para solução injetável
Koplan,14 mL,200mg,,7899498608668,Pó para solução injetável
Koplan,20 mL,400mg,,7899498608699,Pó para solução injetável
Koplan,3 mL,400mg,,7899498608682,Pó para solução injetável
Koselugo,60 Unidades,10mg,,,Cápsula dura
Kesimpta,,,,7896261022133,
Kit Mulher,,,,7898638343742,
Klev,10 Unidades,10mg,,7896658039003,Comprimido revestido
Klev,30 Unidades,10mg,,7896658038990,Comprimido revestido
Klev,14 Unidades,15mg,,7896658038983,Comprimido revestido
Klev,28 Unidades,15mg,,7896658038976,Comprimido revestido
Klev,14 Unidades,20mg,,7896658038969,Comprimido revestido
Klev,28 Unidades,20mg,,7896658038952,Comprimido revestido
Kiendra,12 Unidades,0.25mg,,7896261022195,Comprimido revestido
Kiendra,120 Unidades,0.25mg,,7896261022171,Comprimido revestido
Kiendra,28 Unidades,2mg,,7896261022188,Comprimido revestido
Klimavit,,,,,
Kit Colágeno Hidrolisado Catarinense,120 Unidades,,,7898713096167,Cápsula
Kit Colágeno Hidrolisado Catarinense,120 Unidades,,,7898713096709,Cápsula
Kit Colágeno Hidrolisado Catarinense,120 Unidades,,,7898713097201,Cápsula
Kit Colágeno Hidrolisado Nuova,60 Unidades,,,7898713096327,Cápsula
Kit Colágeno Hidrolisado Nuova,60 Unidades,,,7898713096853,Cápsula
Kit Colágeno Hidrolisado Nuova,60 Unidades,,,7898713097348,Cápsula
Kit PB2 Probióticos Catarinense,,,,7898713096501,
Kolatrix Celucol,,,,7898950735690,
Kit Colágeno Cartiliv Equaliv,60 Unidades,,,7898713094767,Cápsula
Kit Colágeno Cartiliv Equaliv,30 Unidades,,,7898713095214,Cápsula
Kit Colágeno Cartiliv Equaliv,60 Unidades,,,7898713095221,Cápsula
Kit Colágeno Cartiliv Equaliv,60 Unidades,,,7898713095696,Cápsula
Kit Colágeno Hidrolisado Type One Equaliv,4 g,,,7898713094798,Pó para solução oral
Kit Colágeno Hidrolisado Type One Equaliv,4 g,,,7898713095252,Pó para solução oral
Kit Colágeno Hidrolisado Type One Equaliv,4 g,,,7898713095726,Pó para solução oral
Kit Vitamina C Equaliv,30 Unidades,500mg,,7898713095559,Comprimido de liberação prolongada
Kit Vitamina C Equaliv,30 Unidades,500mg,,7898713096020,Comprimido de liberação prolongada
Kit Colágeno Gelatina Sundown,100 Unidades,,,,Cápsula
Kit Vitamina C Sundown,133 Unidades,1000mg,,7898713090301,Comprimido
Kit Metil Sulfonil + Colágeno Tipo II Artro-MSM,60 Unidades,,,,Cápsula
Kit Colágeno Artro Ósseo Apisnutri,200 g,,,,Pó para solução oral
Kit Colágeno Duplo Complex Apisnutri,200 g,,,,Pó para solução oral
Kit Colágeno Beauty Complex Apisnutri,,,,,
Kit Colágeno Trio Complex Apisnutri,200 g,,,,Pó para solução oral
Kit Colágeno ZMC Duo Apisnutri,,,,,
Kit Colágeno ZMC Apisnutri,90 Unidades,,,,Cápsula
Kit Estiki Colágeno Verisol com Vitamina Apisnutri,90 Unidades,,,,Cápsula
Kit Matchá com Colágeno Apisnutri,200 g,,,,Pó para solução oral
Kit Gest Nutra Nutraway,60 Unidades,,,,Cápsula
Kit Collagen + Melatonin Sanavita,240 g,,,,Pó para solução oral
Kit Condrolife Vitaminlife,30 Unidades,,,,Cápsula
Kit Condrolife Ultra Vitaminlife,30 Unidades,,,,Cápsula
Kit Collagen Caps Vitaminlife,120 Unidades,,,,Cápsula
Kit Suplemento Alimentar Gestnutra Nutraway,,,,,
Kit Ácido Fólico Nutraway,60 Unidades,500mcg,,,Cápsula
Ketonazol Shampoo,,,,7893353142069,
Kit Colágeno Tipo II ArtiMag Mais,30 Unidades,,,,Cápsula
Kit Peptídeos de Colágeno Peptan ClinicMais,300 g,,,,Pó para solução oral
Kit Colágeno Hidrolisado Premium ClinicMais,300 g,,,,Pó para solução oral
Kit Collagen Tipo II Chá Mais,,,,,
Kit Hyaluron + Colágeno ClinicMais,275 g,,,,Pó para solução oral
Kit Colágeno Tipo II Artros Divina Pharma,30 Unidades,,,,Cápsula
Kit Ártrun Colágeno Tipo II Nutraway,60 Unidades,40mg,,,Cápsula
Kit Colágeno Day Hidrolisado Nutraway,60 Unidades,,,,Cápsula
Kit Peptídeos De Colágeno Nutraway,300 g,,,,Pó para solução oral
Kit Colágeno Hidrolisado Skin Sanavita,300 g,,,,Pó para solução oral
Kit Celluctiv Colágeno Sanavita,300 g,,,,Pó para solução oral
Kit Colágeno Artrocomplex Sanavita,330 g,,,,Pó para solução oral
Kit Colágeno Duo Balance Sanavita,330 g,,,,Pó para solução oral
Kit Colágeno Forcee Cabelos e Unhas Sanavita,330 g,,,,Pó para solução oral
Kit Laczyme Vitafor,60 Unidades,450mg,,,Cápsula
Kit Hyaluronic Verisol Sanavita,3.5 g,,,,Pó para solução oral
Kit Colagentek Beauty Vitafor,3.5 g,,,,Pó para solução oral
Kit Colágeno Hidrolisado Verisol Sanavita,4 g,,,,Pó
Kit Colágeno Tipo II Sanavita,30 Unidades,40mg,,,Cápsula
Kit Hyaluronic II Joint Sanavita,2.5 g,,,,Pó para solução oral
Kit Hyaluronic Skin Sanavita,300 g,,,,Pó para solução oral
Kit Colágeno Hidrolisado Sanavita,,,,,
Kit Probiótico Probi Plus Divina Pharma,15 Unidades,,,,Cápsula
Kit Probiótico Simfort Vitafor,,,,,
Kyntheum,,,,,
Ketofen para Cães e Gatos,10 Unidades,5mg,,7898043434677,Comprimido
Ketofen para Cães e Gatos,10 Unidades,20mg,,7898043434684,Comprimido
Ketoflex Mundo Animal para Cães e Gatos,10 Unidades,30mg,,7897085911719,Comprimido
Ketoflex Mundo Animal para Cães e Gatos,10 Unidades,10mg,,7897085901178,Comprimido
Ketoflex Mundo Animal para Cães e Gatos,10 mL,1%,,7897085901161,Solução injetável
Ketojet Agener União para Cães e Gatos,10 Unidades,5mg,,7896006200482,Comprimido
Ketojet Agener União para Cães e Gatos,10 Unidades,20mg,,7896006210191,Comprimido
Kaopek Uso Veterinário,,,,7898031810681,
Kit Virbac para Otite Cães e Gatos,,,,7897515651222,
Kuraderm Prata para Cães e Gatos,100 mL,,,,Solução tópica
Koprexx,30 Unidades,5mg,,7896181929246,Comprimido
Koprexx,30 Unidades,10mg,,7896181929239,Comprimido
Koprexx,20 Unidades,5mg,,7896658040313,Comprimido
Koprexx,20 Unidades,10mg,,7896658040320,Comprimido
Koksara,0.5 mL,40mg/mL,,7898943602596,Solução injetável
Koksara,2 mL,40mg/mL,,7898943602626,Solução injetável
Kedaxyl,50 mL,50mg/mL,,,Solução capilar
Kinof,,,,7898179365470,
Kigefo,,,,,
Kit Homeopático para Vacinação Miligrama,,,,,
Ketoliv,4 Unidades,10mg,,7898430195181,Comprimido sublingual
Ketoliv,5 Unidades,10mg,,7898430195198,Comprimido sublingual
Ketoliv,10 Unidades,10mg,,7898430195082,Comprimido sublingual
Ketoliv,20 Unidades,10mg,,7898430195099,Comprimido sublingual
Ketoliv,30 Unidades,10mg,,7898430195105,Comprimido sublingual
Kazfona,,50mg,,,Solução injetável
Kaodine,60 mL,10mg/mL,"R$ 22,58",7899095203655,Loção dermatológica
Kaodine,60 mL,50mg/mL,"R$ 45,17",7899095203662,Loção dermatológica
Ketto,4 Unidades,10mg,"R$ 18,99",7891317030964,Comprimido sublingual
Ketto,10 Unidades,10mg,"R$ 47,46",7891317028794,Comprimido sublingual
Ketto,20 Unidades,10mg,"R$ 94,90",7891317028800,Comprimido sublingual
Kabipamol,100 mL,10mg/mL,,7899498608033,Solução injetável
Kabipamol,100 mL,10mg/mL,,7899498608026,Solução injetável
Kelac,4 Unidades,10mg,,7896094928305,Comprimido sublingual
Kelac,10 Unidades,10mg,,7896094928312,Comprimido sublingual
Kelac,20 Unidades,10mg,,7896094928329,Comprimido sublingual
Koli D3,30 Unidades,2000UI,,7894916514033,Comprimido revestido
Koli D3,10 Unidades,1000UI,,7894916514040,Comprimido revestido
Koli D3,30 Unidades,1000UI,,7894916514057,Comprimido revestido
Koli D3,60 Unidades,1000UI,,7894916512138,Comprimido revestido
Koli D3,4 Unidades,7000UI,,7894916514064,Comprimido revestido
Koli D3,10 Unidades,7000UI,,7894916514071,Comprimido revestido
Koli D3,30 Unidades,7000UI,,7894916514088,Comprimido revestido
Koli D3,60 Unidades,7000UI,,7894916512145,Comprimido revestido
Koli D3,4 Unidades,50000UI,,7894916514095,Comprimido revestido
Koli D3,10 Unidades,50000UI,,7894916514101,Comprimido revestido
Koli D3,30 Unidades,50000UI,,7894916514118,Comprimido revestido
Koli D3,60 Unidades,50000UI,,7894916517331,Comprimido revestido
Koli D3,2 Unidades,7000UI,,7894916517195,Cápsula mole
Koli D3,10 Unidades,7000UI,,7894916517249,Cápsula mole
Koli D3,30 Unidades,7000UI,,7894916517218,Cápsula mole
Koli D3,4 Unidades,10000UI,,7894916517201,Cápsula mole
Koli D3,10 Unidades,10000UI,,7894916517348,Cápsula mole
Koli D3,12 Unidades,10000UI,,7896004787367,Cápsula mole
Koli D3,2 Unidades,14000UI,,7894916517843,Cápsula mole
Koli D3,4 Unidades,14000UI,,7894916517850,Cápsula mole
Koli D3,8 Unidades,14000UI,,7896004787398,Cápsula mole
Koli D3,12 Unidades,14000UI,,7894916517225,Cápsula mole
Koli D3,4 Unidades,50000UI,,7894916517232,Cápsula mole
Koli D3,8 Unidades,50000UI,,7894916517355,Cápsula mole
Kelly,28 Unidades,75mcg,,7894916503570,Comprimido revestido
Kelly,56 Unidades,75mcg,,7894916515658,Comprimido revestido
Kelly,84 Unidades,75mcg,,7894916515665,Comprimido revestido
Kit Mulher Several,,,,7898582682850,
Kollis,,,,7894916513722,
Kit Polivitamínico Mulher + Colágeno Hidrolisado Sports Nutrition,,,,7895750970290,
KiCoffee Collagen Booster,,,,7898965698089,
Kuramed Hemofiss,,,,7896523202020,
Kethol,10 Unidades,10mg,,7896004822044,Comprimido sublingual
Kethol,20 Unidades,10mg,,7896004822037,Comprimido sublingual
Kethol,1 mL,30mg/mL,,7896004822273,Solução injetável
Kethol,2 mL,30mg/mL,,7896004822280,Solução injetável
Kethol,10 mL,20mg/mL,,7896004822464,Solução oral (gotas)
Kethol,20 mL,20mg/mL,,7896004822297,Solução oral (gotas)
Kethol,30 mL,20mg/mL,,7896004822303,Solução oral (gotas)
Kethol,4 Unidades,10mg,,7896004822242,Comprimido sublingual
Kethol,5 Unidades,10mg,,7896004822259,Comprimido sublingual
Kethol,30 Unidades,10mg,,7896004822266,Comprimido sublingual
Ketalgi,,,,7899420508981,
Kimmtrak,,,,7898973677007,
Kavium ODT,28 Unidades,10mg,"R$ 788,17",,Comprimido orodispersível
