Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Stilnox,14 Unidades,12.5mg,,7891058001575,Comprimido de liberação prolongada
Stilnox,28 Unidades,6.25mg,,7891058005542,Comprimido de liberação prolongada
Stilnox,28 Unidades,10mg,,7891058005559,Comprimido revestido
Stilnox,28 Unidades,12.5mg,,7891058005535,Comprimido de liberação prolongada
Selopress,20 Unidades,12.5mg,,7896206401696,Comprimido
Selopress,30 Unidades,12.5mg,,7896206407582,Comprimido
Selopress,60 Unidades,12.5mg,,7896206407599,Comprimido
Sufenta,2 mL,5mcg/mL,,7896212429301,Solução injetável
Sufenta,1 mL,50mcg/mL,,7896212429318,Solução injetável
Sufenta,5 mL,50mcg/mL,,7896212429332,Solução injetável
Sufenta,1 mL,50mcg/mL,,7898564761375,Solução injetável
Sufenta,2 mL,5mcg/mL,,7898564761399,Solução injetável
Sufenta,5 mL,50mcg/mL,,7898564761382,Solução injetável
Sporanox,10 Unidades,100mg,,7896212416615,Cápsula dura
Sporanox,15 Unidades,100mg,,7896212410644,Cápsula dura
Sporanox,4 Unidades,100mg,,7896212410477,Cápsula dura
Sporanox,28 Unidades,100mg,,7896212427185,Cápsula dura
Suladrin,,,,7896023709043,
Solu-Medrol,1 mL,40mg,,7891268106732,Pó para solução injetável
Solu-Medrol,2 mL,125mg,,7891268106701,Pó para solução injetável
Solu-Medrol,8 mL,500mg,,7891268106749,Pó para solução injetável
Solu-Medrol,16 mL,1g,,7891268106725,Pó para solução injetável
Sandostatin,1 mL,0.1mg/mL,,7896261014329,Solução injetável
Sandostatin,1 mL,0.5mg/mL,,7896261014350,Solução injetável
Sandostatin,1 mL,0.05mg,,7896261014343,Solução injetável
Syntocinon Spray Nasal,,,,7898560664021,
Secotex,30 Unidades,0.4mg,,,Comprimido revestido
Sorcal,,,,7891045009812,
Seroquel,14 Unidades,100mg,,7896206402907,Comprimido revestido
Seroquel,14 Unidades,25mg,,7896206402884,Comprimido revestido
Seroquel,28 Unidades,300mg,,7896206402952,Comprimido revestido
Seroquel,28 Unidades,100mg,,7896206402914,Comprimido revestido
Seroquel,28 Unidades,200mg,,7896206402938,Comprimido revestido
Seroquel,30 Unidades,300mg,,7896206403010,Comprimido revestido de liberação prolongada
Seroquel,30 Unidades,200mg,,7896206403003,Comprimido revestido de liberação prolongada
Seroquel,30 Unidades,50mg,,7896206402990,Comprimido revestido de liberação prolongada
Seroquel,10 Unidades,50mg,,7896206403034,Comprimido revestido de liberação prolongada
Seroquel,10 Unidades,300mg,,7896206403058,Comprimido revestido de liberação prolongada
Seroquel,10 Unidades,200mg,,7896206703041,Comprimido revestido de liberação prolongada
Stugeron,30 Unidades,25mg,,7896212478972,Comprimido
Stugeron,30 Unidades,75mg,,7896212479689,Comprimido
Sirdalud,,,,7896261010185,
Sonridor,60 Unidades,500mg,,7896015516260,Comprimido efervescente
Sonridor,10 Unidades,500mg,,7896015500023,Comprimido efervescente
Sonridor,2 Unidades,500mg,,7896015516017,Comprimido efervescente
Sonridor,4 Unidades,500mg,,7896015516543,Comprimido efervescente
Selozok Fix,30 Unidades,5mg,,7896206403324,Comprimido de liberação prolongada
Selozok Fix,10 Unidades,5mg,,7896206403386,Comprimido de liberação controlada
Spiriva Respimat,,,,7896026302999,
Sprycel,30 Unidades,140mg,,7896016807480,Comprimido revestido
Sprycel,60 Unidades,50mg,,7896016806605,Comprimido revestido
Sprycel,60 Unidades,20mg,,7896016806599,Comprimido revestido
Sprycel,30 Unidades,100mg,,7896016807046,Comprimido revestido
Selozok,30 Unidades,25mg,,7896206402853,Comprimido de liberação controlada
Selozok,30 Unidades,100mg,,7896206402877,Comprimido
Selozok,20 Unidades,100mg,,7896206401733,Comprimido de liberação controlada
Selozok,20 Unidades,25mg,,7896206402228,Comprimido de liberação controlada
Selozok,20 Unidades,50mg,,7896206401757,Comprimido de liberação controlada
Selozok,30 Unidades,50mg,,7896206402860,Comprimido de liberação controlada
Selozok,60 Unidades,100mg,,7896206406769,Comprimido
Selozok,60 Unidades,25mg,,7896206406707,Comprimido de liberação controlada
Selozok,60 Unidades,50mg,,7896206406738,Comprimido de liberação controlada
Stavigile,10 Unidades,100mg,,7896094208087,Comprimido
Stavigile,30 Unidades,100mg,,7896094207325,Comprimido
Stavigile,30 Unidades,200mg,,7896094207349,Comprimido
Succinil Colin,1 Unidades,100mg,,7896006288404,Pó para solução injetável
Succinil Colin,1 Unidades,500mg,,7896006289609,Pó para solução injetável
Sinergen,7 Unidades,5mg,,7896181917861,Cápsula gelatinosa dura
Sinergen,30 Unidades,5mg,,7896181904335,Cápsula gelatinosa dura
Sinergen,7 Unidades,2.5mg,,7896181917854,Cápsula gelatinosa dura
Sinergen,30 Unidades,2.5mg,,7896181904236,Cápsula gelatinosa dura
Sinergen,30 Unidades,5mg,,7896181905080,Cápsula gelatinosa dura
Sinergen,7 Unidades,5mg,,7896181917878,Cápsula gelatinosa dura
Spidufen,3 g,1155mg,,7898074610880,Granulado para solução oral
Spidufen,3 g,770mg/g,,7898074615755,Granulado para solução oral
Spidufen,3 g,770mg/g,,7898074617780,Granulado para solução oral
Spidufen,3 g,1155mg,,7898074617803,Granulado para solução oral
Spidufen,3 g,770mg/g,,7898074617742,Granulado para solução oral
Spidufen,12 Unidades,770mg,,7898074618886,Comprimido revestido
Spidufen,3 g,1155mg,,7898074615786,Granulado para solução oral
Spidufen,6 Unidades,770mg,,7898074610354,Comprimido revestido
Spidufen,10 Unidades,770mg,,7898074610453,Comprimido revestido
Spidufen,20 Unidades,770mg,,7898074610651,Comprimido revestido
Spidufen,3 g,770mg/g,,7898074618718,Granulado
Spidufen,90 Unidades,770mg,,7898074611344,Comprimido revestido
Spidufen,30 Unidades,770mg,,7898074619807,Comprimido revestido
Socian,20 Unidades,200mg,,7897595901651,Comprimido
Socian,20 Unidades,50mg,,7897595901842,Comprimido
Stilamin,1 mL,3mg,,7891721022555,Pó para solução injetável
Stilamin,1 Unidades,3mg,,7891721201677,Pó para solução injetável
Sulpan,20 Unidades,1mg,,7897595902085,Cápsula gelatinosa dura
Sulpan,20 Unidades,25mg,,7896094928114,Cápsula dura
Sustrate,50 Unidades,10mg,,7898040323141,Comprimido sublingual
Sustrate,200 Unidades,10mg,,7898040323271,Comprimido sublingual
Sustrate,12 Unidades,10mg,,7898040323134,Comprimido sublingual
Sustrate,30 Unidades,10mg,,7898040328191,Comprimido sublingual
Simdax,5 mL,2.5mg/mL,,7896112400615,Solução injetável
Sedalive,10 Unidades,500mg,,7898049799015,Comprimido
Sedalive,10 Unidades,100mg,,7898049799008,Comprimido
Sedalive,100 Unidades,500mg,,7898049799022,Comprimido
Simeticona + Metilbrometo de Homatropina EMS,,,,7896004708669,
Simeticona Gotas EMS,,,,7896004705330,
Sulfato de Gentamicina Allergan,3.5 g,5mg/g,,7897316801871,Pomada oftálmica
Sulfato de Gentamicina Allergan,5 mL,5mg/mL,,7897316805282,Solução oftálmica (colírio)
Suplemento Probiótico Prolive,15 Unidades,1000000000UFC,,7896658025129,Cápsula
Suplemento Probiótico Prolive,30 Unidades,1000000000UFC,,7896658025112,Cápsula
Suplemento Probiótico Prolive,6 Unidades,1000000000UFC,,7896658033414,Cápsula
Sandrena,1 g,1mg/g,,7897572000933,Gel
Sandrena,0.5 g,1mg/g,,7897572000957,Gel
Sandrena,1 g,0.1PCC,,7897337716680,Gel
Sandrena,0.5 g,0.1PCC,,7897337716703,Gel
Sastid,120 mL,30mg/mL,,7896251800178,Shampoo
Sastid,100 g,30mg/g,,7896251800987,Sabonete
Sarcoton,,,,7896422500272,
Secnidazol EMS,15 mL,30mg/mL,,7896004705347,Pó para suspensão oral
Secnidazol EMS,30 mL,30mg/g,,7896004705323,Pó para suspensão oral
Simeticona Merck,,,,7891721238260,
Sanasar Emulsão,100 mL,100mg/mL,,7896331700114,Emulsão dermatológica
Sanasar Emulsão,100 mL,250mg/mL,,7896331704037,Emulsão dermatológica
Saphris,20 Unidades,10mg,R$ -,7897572003613,Comprimido sublingual
Saphris,20 Unidades,5mg,R$ -,7897572003675,Comprimido sublingual
Saphris,60 Unidades,5mg,R$ -,7897572003682,Comprimido sublingual
Saphris,60 Unidades,10mg,"R$ 815,23",7897572003712,Comprimido sublingual
Sabofen,100 mL,100mg/mL,,7898100264230,Solução dermatológica (spray)
Sabofen,50 g,7mg/g,,7898100264124,Sabonete
Sabofen,100 g,7mg/g,,7898100264131,Sabonete
Secnaxidol,2 Unidades,1g,,7896004704098,Comprimido revestido
Secnaxidol,4 Unidades,1000mg,,7896004704074,Comprimido revestido
Sedopan,30 Unidades,10mg,"R$ 99,59",7895858010416,Comprimido revestido
Sedopan,10 Unidades,10mg,"R$ 30,16",7895858010386,Comprimido revestido
Saizen,1 mL,1.33mg,,7891721022463,Pó para solução injetável
Saizen,1 mL,8mg,,7891721022470,Pó para solução injetável
Saizen,1.03 mL,5.83mg/mL,,7891721026263,Solução injetável
Saizen,1.5 mL,8mg/mL,,7891721026270,Solução injetável
Saizen,2.5 mL,8mg/mL,,7891721026287,Solução injetável
Salsep,30 mL,9mg/mL,,7896094207677,Solução nasal
Salsep,15 mL,9mg/mL,,7896094207950,Solução nasal
Salsep,50 mL,9mg/mL,,7896094201514,Solução nasal
Selecta,,,,7896094201446,
Sadol,400 mL,0.4mL/mL,"R$ 20,00",7896023702501,Solução oral
Sadol,400 mL,0.4mL/mL,"R$ 20,00",7896023702754,Solução oral
Sadol,400 mL,0.4mL/mL,"R$ 20,00",7896023702761,Solução oral
Salder S,,,,7896422500265,
Secnidazol Ranbaxy,2 Unidades,1000mg,,7897076911063,Comprimido revestido
Secnidazol Ranbaxy,4 Unidades,1000mg,,7897076911070,Comprimido revestido
Secnidazol Ranbaxy,500 Unidades,1000mg,,7897076921987,Comprimido revestido
Secnidazol Ranbaxy,1000 Unidades,1000mg,,7897076921994,Comprimido revestido
SecniHexal,2 Unidades,1000mg,,7897595621030,Comprimido
SecniHexal,4 Unidades,1000mg,,7897595621047,Comprimido
SecniHexal,4 Unidades,1000mg,,7897595602565,Comprimido
Sedador,15 mL,333.33mg/mL,,7896676415698,Solução oral
Sedador,20 mL,4.432mg,,7896676420685,Solução oral
Sedador,12 Unidades,500mg,,7896676420692,Comprimido
Seretide,120 doses,125mcg/mL,,7896269955204,Suspensão inalatória
Seretide,120 doses,250mcg/dose,,7896269955372,Suspensão inalatória
Seretide,120 doses,50mcg/dose,,7896269955136,Suspensão inalatória
Scaflam,4 Unidades,100mg,"R$ 13,77",7891142181121,Comprimido
Scaflam,15 mL,50mg/mL,"R$ 34,74",7891142181046,Suspensão oral (gotas)
Scaflam,60 mL,10mg/mL,"R$ 32,09",7891142181169,Suspensão oral
Scaflam,12 Unidades,100mg,"R$ 44,36",7891142181022,Comprimido
Secnimax,2 Unidades,1000mg,,7898060138220,Comprimido
Secnimax,4 Unidades,1000mg,,7898060138237,Comprimido
Secni Plus,2 Unidades,1000mg,,7898040320355,Comprimido revestido
Secni Plus,4 Unidades,1000mg,,7898040320423,Comprimido revestido
Sensitram,10 Unidades,100mg,,7896094200579,Comprimido revestido de liberação retardada
Sensitram,30 Unidades,100mg,,7896094200791,Comprimido revestido de liberação retardada
Sinvalip,30 Unidades,80mg,,7894916206884,Comprimido revestido
Sinvalip,30 Unidades,40mg,,7894916206877,Comprimido revestido
Sinvalip,30 Unidades,10mg,,7894916206853,Comprimido revestido
Sinvalip,30 Unidades,20mg,,7894916206860,Comprimido revestido
Sandomigran,,,,7896261002869,
Saridon,20 Unidades,250mg,"R$ 30,70",7891106006460,Comprimido
Saridon,4 Unidades,250mg,"R$ 157,87",7891106006446,Comprimido
Saridon,4 Unidades,250mg,R$ -,7896226500010,Comprimido
Sarnérico,,,,7897917001045,
Sedilax,30 Unidades,30mg,,7896112141839,Comprimido
Sedilax,200 Unidades,300mg,,7896112117261,Comprimido
Sedilax,4 Unidades,300mg,,7896112154389,Comprimido
Sedilax,15 Unidades,300mg,,7896112154402,Comprimido
Selopress Zok,20 Unidades,100mg,,7896206401719,Comprimido revestido de liberação controlada
Selopress Zok,30 Unidades,100mg,,7896206407605,Comprimido revestido de liberação controlada
Secnidazol Prati-Donaduzzi,60 Unidades,500mg,,7899547502152,Comprimido revestido
Secnidazol Prati-Donaduzzi,2 Unidades,1000mg,,7898148296040,Comprimido revestido
Secnidazol Prati-Donaduzzi,200 Unidades,1000mg,,7898148296095,Comprimido revestido
Secnidazol Prati-Donaduzzi,4 Unidades,1000mg,,7898148296071,Comprimido revestido
Secnidazol Prati-Donaduzzi,100 Unidades,1000mg,,7898148296064,Comprimido revestido
Secnidazol Prati-Donaduzzi,400 Unidades,500mg,,7898148295593,Comprimido revestido
Secnidazol Prati-Donaduzzi,200 Unidades,500mg,,7898148295562,Comprimido revestido
Secnidazol Prati-Donaduzzi,70 Unidades,1000mg,,7899547502190,Comprimido revestido
Secnidazol Prati-Donaduzzi,40 Unidades,1000mg,,7898148296057,Comprimido revestido
Secnidazol Prati-Donaduzzi,80 Unidades,1000mg,,7898148296088,Comprimido revestido
Secnidazol Prati-Donaduzzi,50 Unidades,1000mg,,7899547502183,Comprimido revestido
Secnidazol Prati-Donaduzzi,120 Unidades,1000mg,,7899547502206,Comprimido revestido
Secnidazol Prati-Donaduzzi,200 Unidades,1000mg,,7899547546705,Comprimido revestido
Sennalax,,,,7893736012897,
Sedamed,20 Unidades,30mg,,7896523209173,Comprimido revestido
Sedamed,200 Unidades,300mg,,7896523209401,Comprimido revestido
Sedamed,10 Unidades,30mg,,7896523224411,Comprimido revestido
Sedamed,10 Unidades,30mg,,7896523224404,Comprimido revestido
Sedamed,4 Unidades,30mg,,7896523200354,Comprimido revestido
Serenus,20 Unidades,0.2mg,"R$ 72,24",7896112480846,Comprimido revestido
Serenus,10 Unidades,0.2mg,"R$ 38,57",7896112480877,Comprimido revestido
Simeticona Eurofarma,,,,7891317426729,
Simeticona + Metilbrometo de Homatropina Legrand,,,,7894916142175,
Sintaflat Comprimido,,,,7898060132730,
Sigran,30 Unidades,15mg,,7896004729411,Cápsula gelatinosa dura
Sigran,30 Unidades,10mg,,7896004729404,Cápsula gelatinosa dura
Sevoflurano BioChimico,250 mL,1mL/mL,,7897406113051,Solução para inalação
Sevoflurano BioChimico,100 mL,1mL/mL,,7897406113044,Solução para inalação
Serophene,30 Unidades,50mg,,7891721022456,Comprimido
Serophene,10 Unidades,50mg,,7891721022449,Comprimido
Sigmatriol,30 Unidades,0.25mcg,,7894916500685,Cápsula gelatinosa mole
Sigmatriol,90 Unidades,0.25mcg,,7896004780801,Cápsula mole
Selimax Pulso,,,,7896094201842,
Seloken Comprimido,20 Unidades,100mg,,7896206401665,Comprimido
Seloken Comprimido,30 Unidades,100mg,,7896206407568,Comprimido
Seloken Comprimido,60 Unidades,100mg,,7896206407575,Comprimido
Sindrat,,,,7898100241934,
Sinot Clav,100 mL,400mg/mL,,7891317469924,Solução oral
Sinot Clav,70 mL,80mg/mL,,7891317469238,Pó para suspensão oral
Sinot Clav,14 Unidades,875mg,,7891317421748,Comprimido revestido
Sinot Clav,6 Unidades,1004.5mg,,7891317457013,Comprimido revestido
Sinot Clav,20 Unidades,875mg,,7891317421755,Comprimido revestido
Sinot Clav,70 mL,80mg/mL,,7891317192792,Pó para suspensão oral
Sinustrat,30 mL,9mg/mL,,7896082900276,Solução nasal
Sinustrat,10 mL,9mg/mL,,7896082900337,Solução nasal
Sinustrat,30 mL,9mg/mL,,7898549753869,Solução nasal
Starform,168 Unidades,120mg,,7896261009615,Comprimido revestido
Starform,96 Unidades,120mg,,7896261009608,Comprimido revestido
Starform,168 Unidades,120mg,,7896261006225,Comprimido revestido
Starform,96 Unidades,120mg,,7896261006171,Comprimido revestido
Streptase,1 Unidades,250UI,,7897499450712,Solução injetável
Streptase,,750000UI,,7897499450729,Pó para solução injetável
Streptase,,1500000UI,,7897499450736,Pó para solução injetável
Succinato Sódico de Metilprednisolona Nova Farma,16 mL,1g,,7898208149491,Pó para solução injetável
Succinato Sódico de Metilprednisolona Nova Farma,8 mL,500mg,,7898208148678,Pó para solução injetável
Succinato Sódico de Metilprednisolona Nova Farma,2 mL,125mg,,7898208148555,Pó para solução injetável
Saflutan,0.3 mL,15mcg/mL,"R$ 158,88",7898586631366,Solução oftálmica
Saflutan,0.3 mL,15mcg/mL,"R$ 419,52",7898586631373,Solução oftálmica
Salbutam,,,,7893353104418,
Secnidazol Teuto,2 Unidades,1000mg,,7896112121176,Comprimido
Secnidazol Teuto,4 Unidades,1000mg,,7896112121183,Comprimido
Selene,63 Unidades,2mg,,7891317465667,Comprimido revestido
Selene,21 Unidades,2mg,,7891317465650,Comprimido revestido
Sermion,,,,,
Solaquin,,,,7898168006421,
Solução de Sulfato de Magnésio Isofarma,10 mL,500mg/mL,,7898361700543,Solução injetável
Solução de Sulfato de Magnésio Isofarma,10 mL,100mg/mL,,7898361700090,Solução injetável
Solução de Sulfato de Magnésio Isofarma,10 mL,500mg/mL,,7896727806918,Solução injetável
Solução de Sulfato de Magnésio Isofarma,10 mL,100mg/mL,,7898361700546,Solução injetável
Solução de Sulfato de Magnésio Isofarma,10 mL,500mg/mL,,7898361700096,Solução injetável
Ster,5 mL,10mg/mL,,7896006290988,Suspensão oftálmica (colírio)
Ster,10 mL,1.2mg/mL,,7896006290667,Suspensão oftálmica (colírio)
Still,3.5 g,1mg/g,,7897316802359,Pomada oftálmica
Still,5 mL,1mg/mL,,7897316802335,Solução oftálmica (colírio)
Strepsils,8 Unidades,8.75mg,,7891035010842,Pastilha
Strepsils,16 Unidades,8.75mg,,7891035010866,Pastilha
Strepsils,4 Unidades,8.75mg,,7891035655357,Pastilha
Strepsils,12 Unidades,8.75mg,,7891035010859,Pastilha
Strepsils,36 Unidades,8.75mg,,7891035010873,Pastilha
Strepsils,24 Unidades,8.75mg,,7891035010897,Pastilha
Strepsils,48 Unidades,8.75mg,,7891035010910,Pastilha
Strepsils,8 Unidades,8.75mg,,7891035010958,Pastilha
Strepsils,16 Unidades,8.75mg,,7891035010972,Pastilha
Sucrofer,5 mL,20mg/mL,,,Solução injetável
Salimetin,100 mL,,,7896622302478,Solução dermatológica
Salimetin,30 g,,,7896622301532,Gel
Seczol,,,,7896422502078,
Sered,28 Unidades,50mg,,7898901921851,Comprimido revestido
Sered,14 Unidades,100mg,,7898901921882,Comprimido revestido
Sered,14 Unidades,50mg,,7898901921844,Comprimido revestido
Sevocris,250 mL,1mL/mL,,7896676408324,Solução para inalação
Sevocris,100 mL,1mL/mL,,7896676408331,Solução para inalação
Simulect,5 mL,20mg,,7896261001466,Pó para solução injetável
Simulect,1 Unidades,20mg,,7896261021174,Pó para solução injetável
Singulair,30 Unidades,5mg,,7897337706575,Comprimido
Singulair,10 Unidades,5mg,,7897337706520,Comprimido
Singulair,30 Unidades,4mg,,7897337706506,Comprimido
Singulair,10 Unidades,4mg,,7897337706490,Comprimido
Singulair,10 Unidades,10mg,,7897337706551,Comprimido
Singulair,30 Unidades,10mg,,7897337706568,Comprimido
Singulair,500 mg,4mg/g,,7897337707916,Granulado
Singulair,500 mg,4mg/g,,7897337707923,Granulado
Singulair,10 Unidades,10mg,,7897337796545,Comprimido revestido
Standor,,,,7896006270058,
Stanglit,30 Unidades,30mg,,7896094207769,Comprimido
Stanglit,30 Unidades,45mg,,7896094207776,Comprimido
Stanglit,30 Unidades,15mg,,7896094207745,Comprimido
Stanglit,60 Unidades,15mg,,7896094210233,Comprimido
Stanglit,60 Unidades,30mg,,7896094210240,Comprimido
Stanglit,60 Unidades,45mg,,7896094210257,Comprimido
Stanglit,15 Unidades,15mg,,7896094207738,Comprimido
Stanglit,15 Unidades,30mg,,7896094207752,Comprimido
Starfor C,,,,7898133135163,
Stongel,,,,7893736004779,
Succinato Sódico de Hidrocortisona Eurofarma - Momenta,2 mL,100mg,,7891317450212,Pó para solução injetável
Succinato Sódico de Hidrocortisona Eurofarma - Momenta,4 mL,500mg,,7891317450229,Pó para solução injetável
Sabril,,,,7891058226718,
Santropina,1 mL,0.25mg/mL,,7898404220260,Solução injetável
Santropina,2 mL,0.5mg/mL,,7898404220253,Solução injetável
Scalid,,,,7896006274506,
Sedavan,100 mL,3mg/mL,,7898040329969,Xarope
Sedavan,100 mL,6mg/mL,,7898040329952,Xarope
Sedavan,100 mL,3mg/mL,,7898040329962,Xarope
Senareti,250 g,9mg/g,,7896622304106,Geleia
Senareti,150 g,9mg/mL,,7896622304090,Geleia
Senareti,20 Unidades,29mg,,7896622304427,Comprimido
Saciette,30 Unidades,15mg,,7897473201828,Cápsula
Saciette,30 Unidades,10mg,,7897473201811,Cápsula
Sal Amargo Catarinense Pharma,,,,7896023725999,
Sal de Andrews,100 g,176.5mg,,7896090611119,Pó efervescente
Sal de Andrews,5 g,176.5mg,,7896090611126,Pó efervescente
Sal de Andrews,5 g,0.8825g,,7896015530471,Pó efervescente
Sal de Andrews,5 g,176.5mg,,7896015527686,Pó efervescente
Sal de Andrews,5 g,nullmg/mL,,7896015592356,Pó efervescente
Sal de Andrews,5 g,0.88g,,7896015592363,Pó efervescente
Sanpronol,40 Unidades,40mg,,7896137111206,Comprimido
Sanpronol,500 Unidades,40mg,,7896137101207,Comprimido
Sanpronol,500 Unidades,40mg,,7898470686489,Comprimido
Seacalcit,,,,7898149935344,
Sertralin,28 Unidades,50mg,,7896714204376,Comprimido revestido
Sertralin,500 Unidades,50mg,,7896714218359,Comprimido revestido
Sigmasporin Microral,60 Unidades,10mg,,7894916500722,Cápsula gelatinosa mole
Sigmasporin Microral,50 Unidades,25mg,,7894916500517,Cápsula gelatinosa mole
Sigmasporin Microral,50 Unidades,100mg,,7894916500494,Cápsula gelatinosa mole
Sigmasporin Microral,50 Unidades,50mg,,7894916500500,Cápsula gelatinosa mole
Sigmasporin Microral,50 mL,100mg/mL,,7894916500487,Solução oral
Sigmasporin Microral,20 Unidades,25mg,,7896004783772,Cápsula mole
Sigmasporin Microral,20 Unidades,50mg,,7896004783796,Cápsula mole
Sigmasporin Microral,20 Unidades,100mg,,7896004783819,Cápsula mole
Sigmasporin Microral,30 Unidades,25mg,,7896004783789,Cápsula mole
Sigmasporin Microral,30 Unidades,50mg,,7896004783802,Cápsula mole
Sigmasporin Microral,30 Unidades,100mg,,7896004783826,Cápsula mole
Simeco Plus,60 mL,120mg/mL,,7891317469610,Suspensão oral
Simeco Plus,240 mL,120mg/mL,,7891317020101,Suspensão oral
Simeticona Cápsula Sandoz,,,,7897595615480,
Serevent Diskus,,,,7896269901928,
Serolex,30 Unidades,20mg,,7896004732183,Comprimido revestido
Serolex,30 Unidades,10mg,,7896004732169,Comprimido revestido
Serolex,7 Unidades,10mg,,7896004747514,Comprimido revestido
Simeticona Gotas Biosintética,,,,7896181918769,
Simeticona Germed Pharma,20 Unidades,40mg,,7896004708980,Comprimido
Simeticona Germed Pharma,10 Unidades,125mg,,7896004708683,Cápsula
Sinemet,,,,7897337702317,
Salazoprin,,,,7893736015812,
Salvit M,,,,7897917000574,
Sandimmun Neoral,50 Unidades,25mg,,7896261002807,Cápsula gelatinosa mole
Sandimmun Neoral,50 Unidades,50mg,,7896261001671,Cápsula gelatinosa mole
Sandimmun Neoral,50 Unidades,100mg,,7896261001664,Cápsula gelatinosa mole
Sandimmun Neoral,50 mL,100mg/mL,,7896261002791,Solução oral
Sandimmun Neoral,50 mL,100mg/mL,,7896261022638,Solução oral
Sandoglobulina,33 mL,1g,,7897499450880,Pó para solução injetável
Sandoglobulina,100 mL,3g,,7897499450897,Pó para solução injetável
Sandoglobulina,200 mL,12g,,7897499450910,Pó para solução injetável
Sandoglobulina,200 mL,6g,,7897499450903,Solução injetável
Secnidazol Medley,2 Unidades,1000mg,,7896422505680,Comprimido revestido
Secnidazol Medley,4 Unidades,1000mg,,7896422505697,Comprimido revestido
Sinvastatina Legrand,60 Unidades,20mg,,7894916147156,Comprimido revestido
Sinvastatina Legrand,30 Unidades,10mg,,7894916141192,Comprimido revestido
Sinvastatina Legrand,30 Unidades,20mg,,7894916140812,Comprimido revestido
Sinvastatina Legrand,30 Unidades,40mg,,7894916141215,Comprimido revestido
Sinvastatina Germed Pharma,60 Unidades,20mg,,7896004737188,Comprimido revestido
Sinvastatina Germed Pharma,30 Unidades,10mg,,7896004711133,Comprimido revestido
Sinvastatina Germed Pharma,30 Unidades,20mg,,7896004710792,Comprimido revestido
Sinvastatina Germed Pharma,30 Unidades,40mg,,7896004711126,Comprimido revestido
Sinvastatina Germed Pharma,60 Unidades,40mg,,7896004737171,Comprimido revestido
Sodix,20 Unidades,50mg,,7899095201187,Comprimido revestido de liberação retardada
Sodix,500 Unidades,50mg,,7899095210721,Comprimido revestido de liberação retardada
Sorofar H,,,,7898109241812,
Sotahexal,20 Unidades,160mg,,7897595603920,Comprimido
Sotahexal,20 Unidades,160mg,,7897595620651,Comprimido
Sotahexal,30 Unidades,160mg,,7897595620514,Comprimido
Soyfemme,30 Unidades,150mg,,7896658006005,Cápsula
Soyfemme,20 Unidades,150mg,,7896658011597,Cápsula
Silibom,,,,7896622304342,
Silusgel,240 mL,37mg/mL,,7894164001026,Suspensão oral
Silusgel,100 mL,37mg/mL,,7894164005611,Suspensão oral
Simeticona Medquímica,20 Unidades,40mg,"R$ 16,37",7896862918460,Comprimido
Simeticona Medquímica,15 mL,75mg/mL,"R$ 15,21",7896862918187,Emulsão oral (gotas)
Simeticona Medquímica,15 mL,75mg/mL,"R$ 1380,15",7896862917180,Emulsão oral
Simeticona Medquímica,300 Unidades,40mg,"R$ 195,25",7896862918477,Comprimido
