Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Xafac,7 Unidades,15mg,,7896637032964,Comprimido revestido
Xafac,14 Unidades,15mg,,7896637032971,Comprimido revestido
Xafac,15 Unidades,15mg,,7896637033138,Comprimido revestido
Xafac,28 Unidades,15mg,,7896637032988,Comprimido revestido
Xafac,30 Unidades,15mg,,7896637033145,Comprimido revestido
Xafac,42 Unidades,15mg,,7896637033152,Comprimido revestido
Xafac,60 Unidades,15mg,,7896637033169,Comprimido revestido
Xafac,98 Unidades,15mg,,7896637033176,Comprimido revestido
Xafac,7 Unidades,20mg,,7896637032995,Comprimido revestido
Xafac,14 Unidades,20mg,,7896637033008,Comprimido revestido de liberação modificada
Xafac,15 Unidades,20mg,,7896637033183,Comprimido revestido
Xafac,28 Unidades,20mg,,7896637033015,Comprimido revestido
Xafac,30 Unidades,20mg,,7896637033190,Comprimido revestido
Xafac,42 Unidades,20mg,,7896637033206,Comprimido revestido
Xafac,60 Unidades,20mg,,7896637033213,Comprimido revestido
Xafac,98 Unidades,20mg,,7896637033220,Comprimido revestido
Xylestesin com Norepinefrina,,,,7896676401950,
Xpreza,,,,7898565165127,
Xarope Mucomucil para Cães e Gatos,,,,7898053583273,
Xakilis,10 Unidades,2.5mg,"R$ 67,88",7896004786773,Comprimido revestido
Xakilis,20 Unidades,2.5mg,"R$ 135,80",7896004786780,Comprimido revestido
Xakilis,60 Unidades,2.5mg,"R$ 407,35",7896004786797,Comprimido revestido
Xakilis,20 Unidades,5mg,"R$ 135,80",7896004786803,Comprimido revestido
Xakilis,60 Unidades,5mg,"R$ 407,35",7896004786810,Comprimido revestido
Xenpozyme,,,,7891058002480,
Xab União Química,10 Unidades,10mg,"R$ 84,08",7896006202295,Comprimido revestido
Xab União Química,30 Unidades,10mg,"R$ 252,23",7896006202288,Comprimido revestido
Xab União Química,14 Unidades,15mg,"R$ 115,28",7896006202325,Comprimido revestido
Xab União Química,30 Unidades,15mg,"R$ 247,01",7896006202318,Comprimido revestido
Xab União Química,14 Unidades,20mg,"R$ 115,28",7896006202455,Comprimido revestido
Xab União Química,30 Unidades,20mg,"R$ 247,01",7896006202349,Comprimido revestido
Xeljanz XR,,,,7891268031782,
Xarope Benetosse,,,,7896094928527,
Xarope Cimetosse,,,,7896523228150,
Xanev,5 Unidades,10mg,,7898560666230,Comprimido revestido
Xanev,10 Unidades,10mg,,7898560666247,Comprimido revestido
Xanev,30 Unidades,10mg,,7898560666261,Comprimido revestido
Xanev,100 Unidades,10mg,,7898560666278,Comprimido revestido
Xanev,7 Unidades,15mg,,7898560666285,Comprimido revestido
Xanev,14 Unidades,15mg,,7898560666308,Comprimido revestido
Xanev,28 Unidades,15mg,,7898560666322,Comprimido revestido
Xanev,42 Unidades,15mg,,7898560666346,Comprimido revestido
Xanev,98 Unidades,15mg,,7898560666353,Comprimido revestido
Xanev,7 Unidades,20mg,,7898560666360,Comprimido revestido
Xanev,14 Unidades,20mg,,7898560666384,Comprimido revestido
Xanev,28 Unidades,20mg,,7898560666407,Comprimido revestido
Xanev,42 Unidades,20mg,,7898560666421,Comprimido revestido
Xanev,98 Unidades,20mg,,7898560666438,Comprimido revestido
Xanev,20 Unidades,10mg,,7898560666254,Comprimido revestido
Xanev,20 Unidades,15mg,,7898560666315,Comprimido revestido
Xanev,30 Unidades,15mg,,7898560666339,Comprimido revestido
Xanev,20 Unidades,20mg,,7898560666391,Comprimido revestido
Xanev,30 Unidades,20mg,,7898560666414,Comprimido revestido
Xanev,10 Unidades,15mg,,7898560666292,Comprimido revestido
Xanev,10 Unidades,20mg,,7898560666377,Comprimido revestido
Xumer,7 Unidades,60mg,,7892953207925,Comprimido revestido
Xumer,14 Unidades,60mg,,7892953207932,Comprimido revestido
Xumer,2 Unidades,90mg,,7892953207949,Comprimido revestido
Xumer,7 Unidades,90mg,,7892953207956,Comprimido revestido
Xumer,14 Unidades,90mg,,7892953207963,Comprimido revestido
Xô! Pós Picada,,,,7896523201894,
Xinafoato de Salmeterol + Propionato de Fluticasona Glenmark,120 Acionamentos,25mcg,"R$ 96,16",7897473207646,Suspensão inalatória
Xinafoato de Salmeterol + Propionato de Fluticasona Glenmark,120 Acionamentos,25mcg,"R$ 114,55",7897473207653,Suspensão inalatória
Xinafoato de Salmeterol + Propionato de Fluticasona Glenmark,120 Acionamentos,25mcg,"R$ 186,13",7897473207660,Suspensão inalatória
Xaqueliv,12 Unidades,,"R$ 16,79",7896004791081,Comprimido
Xaqueliv,20 Unidades,,"R$ 27,98",7896004791029,Comprimido
Xaqueliv,40 Unidades,,"R$ 55,96",7896004791036,Comprimido
Xaqueliv,60 Unidades,,"R$ 83,94",7896004791043,Comprimido
Xaglusef,,,,,
Xunib,28 Unidades,12.5mg,,7898565165455,Cápsula dura
Xunib,28 Unidades,12.5mg,,7898565165462,Cápsula dura
Xunib,28 Unidades,25mg,,7898565165479,Cápsula dura
Xunib,28 Unidades,25mg,,7898565165486,Cápsula dura
Xunib,28 Unidades,50mg,,7898565165493,Cápsula dura
Xunib,28 Unidades,50mg,,7898565165509,Cápsula dura
