Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Enablex,98 Unidades,7.5mg,,7895858015190,Comprimido revestido de liberação prolongada
Ethyol,,,,7898926572045,
Exluton,,,,7897572000940,
Evista,28 Unidades,60mg,,7896382705335,Comprimido revestido
Evista,7 Unidades,60mg,,7896382706660,Comprimido revestido
Elspar,,,,7898906376601,
Enantato de Noretisterona + Valerato de Estradiol Mabra,,,,7898505091479,
Enaplex,30 Unidades,10mg,,7898216360215,Comprimido
Enaplex,30 Unidades,20mg,,7898216360222,Comprimido
Enaplex,500 Unidades,10mg,,7898216361335,Comprimido
Enaplex,500 Unidades,20mg,,7898216361342,Comprimido
Ecator Anlo,30 Unidades,5mg,,,Cápsula gelatinosa dura
Efurix,,,,7896862993054,
Elotin,5 mL,0.275mg/mL,,7898109240136,Solução otológica
Elotin,5 mL,0.275mg/mL,,7898109249870,Solução otológica
Enalamed,900 Unidades,20mg,,7896523207230,Comprimido
Enalamed,900 Unidades,10mg,,7896523207193,Comprimido
Enalamed,60 Unidades,20mg,,7896523211145,Comprimido
Enalamed,30 Unidades,20mg,,7896523206080,Comprimido
Enalamed,30 Unidades,10mg,,7896523206073,Comprimido
Enalamed,500 Unidades,5mg,,7896523211541,Comprimido
Enalamed,500 Unidades,10mg,,7896523211558,Comprimido
Enalamed,500 Unidades,20mg,,7896523211565,Comprimido
Endocris,0.2 mL,20mg/mL,,7896676415346,Solução injetável
Endocris,0.8 mL,80mg/mL,,7896676415377,Solução injetável
Endocris,0.6 mL,60mg/mL,,7896676415360,Solução injetável
Endocris,0.4 mL,40mg/mL,,7896676415353,Solução injetável
Epileptil Gotas,,,,7896112152026,
Eprex,0.3 mL,3000UI,,7896212423835,Solução injetável
Eprex,1 mL,10UI,,7896212423859,Solução injetável
Eprex,0.5 mL,10UI/mL,,7896212423811,Solução injetável
Eprex,1 mL,40000UI,,7896212423866,Solução injetável
Eprex,0.4 mL,4000UI,,7896212423842,Solução injetável
Eprex,0.5 mL,2000UI,,7896212423828,Solução injetável
Eprex,0.5 mL,1000UI,,7896212429097,Solução injetável
Eprex,0.5 mL,2000UI,,7896212429103,Solução injetável
Eprex,0.3 mL,3000UI,,7896212429110,Solução injetável
Eprex,0.4 mL,4000UI,,7896212429127,Solução injetável
Eprex,1 mL,10000UI,,7896212429134,Solução injetável
Espinaze,,,,7897848502291,
Expecdilat,120 mL,10mg/mL,,7894916504072,Xarope
Expecdilat,120 mL,5mg/mL,,7894916504089,Xarope
Epifrin,,,,7896676405804,
Eunades CS,,,,7891268102536,
Etilefril,,,,7896006212706,
Exelmin Comprimido,,,,7897655400148,
Exjade,28 Unidades,125mg,,7896261011502,Comprimido dispersível
Exjade,28 Unidades,250mg,,7896261011526,Comprimido dispersível
Exjade,28 Unidades,500mg,,7896261011540,Comprimido dispersível
Exjade,28 Unidades,125mg,,7896261022607,Comprimido sublingual
Exjade,28 Unidades,250mg,,7896261022614,Comprimido sublingual
Exjade,28 Unidades,500mg,,7896261022621,Comprimido sublingual
Ecasil 81,90 Unidades,81mg,,7896112416463,Comprimido revestido
Ecasil 81,30 Unidades,81mg,,7896112416418,Comprimido revestido
Eligard,,45mg,,7892953000823,Pó para suspensão injetável
Eligard,,7.5mg,,7892953000472,Pó para suspensão injetável
Eligard,,22.5mg,,7892953000496,Pó para suspensão injetável
Enalabal,30 Unidades,5mg,,7897851259588,Comprimido
Enalabal,30 Unidades,10mg,,7897851259595,Comprimido
Enalabal,30 Unidades,20mg,,7897851259601,Comprimido
Enbrel,1 mL,50mg,R$ -,7891045008457,Pó para solução injetável
Enbrel,4 Unidades,25mg,"R$ 7142,83",7891045008235,Pó para solução injetável
Energrip C Gotas,,,,7898049790609,
Epiduo,60 g,1mg/g,,7897930762466,Gel
Epiduo,30 g,1mg/g,,7897930761414,Gel
Epiduo,10 g,1mg/g,,7897930762114,Gel
Epocler,10 mL,100mg/mL,"R$ 255,91",7896094903289,Solução oral
Epocler,10 mL,100mg/mL,"R$ 46,24",7896094903272,Solução oral
Epocler,10 mL,100mg/mL,"R$ 23,60",7896094909182,Solução oral
Espasmo Dimetiliv,,,,7896004705644,
Eaca Balsâmico,,,,7897460400050,
Ecator,30 Unidades,5mg,"R$ 119,07",,Cápsula gelatinosa dura
Emet,12 Unidades,50mg,"R$ 7,50",7891317469061,Comprimido revestido
Emet,20 mL,25mg/mL,"R$ 14,78",7891317467081,Solução oral (gotas)
Emet,60 Unidades,50mg,"R$ 37,50",7891317469108,Comprimido revestido
Endrostan,4 Unidades,70mg,,7893454213118,Comprimido
Endrostan,12 Unidades,70mg,,7893454100166,Comprimido
Endrostan,200 Unidades,70mg,,7893454137292,Comprimido
Espinheira Santa EC,100 mL,12mg/mL,,7898152462035,Tintura
Espinheira Santa EC,50 Unidades,500mg,,7898152462059,Cápsula gelatinosa dura
Espectroprima,50 mL,40mg/mL,,7898148292080,Suspensão oral
Espectroprima,60 mL,40mg/mL,,7898148292127,Suspensão oral
Espectroprima,100 mL,40mg/mL,,7899547506143,Suspensão oral
Espironolactona Germed Pharma,30 Unidades,50mg,,7896004711041,Comprimido
Espironolactona Germed Pharma,16 Unidades,100mg,,7896004716169,Comprimido
Espironolactona Germed Pharma,30 Unidades,100mg,,7896004716152,Comprimido
Espironolactona Germed Pharma,30 Unidades,25mg,,7896004708959,Comprimido
Eutropin,1.5 mL,15UI,,7895858007744,Pó para solução injetável
Eutropin,1 mL,4UI,,7895858007751,Pó para solução injetável
Eutropin,1 mL,4UI,,7895858007768,Pó para solução injetável
Evoposdo,5 mL,20mg/mL,,7898916127118,Solução injetável
Evoposdo,5 mL,20mg/mL,,78998916127699,Solução injetável
Evoposdo,5 mL,20mg/mL,,7898179364756,Solução injetável
Evotaxel,5 mL,6mg/mL,,7898179364633,Solução injetável
Evotaxel,5 mL,6mg/mL,,7898179364848,Solução injetável
Evotaxel,5 mL,6mg/mL,,7898179364855,Solução injetável
Evotaxel,25 mL,6mg/mL,,7898179364664,Solução injetável
Evotaxel,25 mL,6mg/mL,,7898179364886,Solução injetável
Evotaxel,25 mL,6mg/mL,,7898179364893,Solução injetável
Evotaxel,50 mL,6mg/mL,,7898179364657,Solução injetável
Evotaxel,16.7 mL,6mg/mL,,7898179364640,Solução injetável
Evotaxel,16.7 mL,6mg/mL,,7898179364862,Solução injetável
Evotaxel,16.7 mL,6mg/mL,,7898179364879,Solução injetável
Evotecan,,,,7898916127019,
Exit,,,,7897322700366,
Estrofem,28 Unidades,2mg,"R$ 61,70",7896422502856,Comprimido revestido
Estrofem,28 Unidades,1mg,"R$ 61,70",7896422502849,Comprimido revestido
Expec,,,,7896004812168,
Expectoflui,120 mL,13.33mg/mL,"R$ 21,69",7898133131110,Xarope
Expectoflui,120 mL,13.33mg/mL,"R$ 21,69",7899470801384,Xarope
Eliquis,10 Unidades,2.5mg,R$ -,7896016807381,Comprimido revestido
Eliquis,20 Unidades,2.5mg,"R$ 135,78",7891268118070,Comprimido revestido
Eliquis,60 Unidades,2.5mg,"R$ 407,42",7891268118087,Comprimido revestido
Eliquis,20 Unidades,5mg,"R$ 135,78",7891268118094,Comprimido revestido
Eliquis,60 Unidades,5mg,"R$ 407,42",7891268118100,Comprimido revestido
Elixir Paregórico Catarinense,30 mL,0.05mL/mL,,7896023701433,Elixir
Elixir Paregórico Catarinense,30 mL,0.05mL/mL,,7896023701436,Elixir
Ecos,,,,7896006216308,
Efedrin,1 mL,50mg/mL,,7896676402056,Solução injetável
Efedrin,1 mL,50mg/mL,,7896676426021,Solução injetável
Efedrin,1 mL,50mg/mL,,7896676408669,Solução injetável
Engystol,,,,7898908753059,
Epósido,,,,7896014678204,
Emama,10 Unidades,400mg,,7891317429935,Cápsula gelatinosa mole
Emama,30 Unidades,400mg,,7899640806980,Cápsula gelatinosa mole
Emama,30 Unidades,400mg,,7891317014773,Cápsula mole
Emscort,30 g,20mg/g,,7896004704135,Creme dermatológico
Emscort,30 g,20mg/g,,7896004708423,Pomada dermatológica
Ephynal,,,,7891106006149,
Esomeprazol Magnésico Tri-Hidratado Germed Pharma,28 Unidades,20mg,,7896004742083,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Germed Pharma,14 Unidades,20mg,,7896004743950,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Germed Pharma,14 Unidades,40mg,,7896004742090,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Germed Pharma,28 Unidades,40mg,,7896004743967,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Germed Pharma,30 Unidades,20mg,,7896004822822,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Germed Pharma,30 Unidades,40mg,,7896004822839,Comprimido revestido de liberação retardada
Estriopax,50 g,1mg/g,,7896714203690,Creme ginecológico
Estriopax,50 g,1mg/g,,7896714225067,Creme ginecológico
Eritromax,1 mL,4000UI,,7896014661459,Pó para solução injetável
Eritromax,1 mL,40000UI/mL,,7896014662555,Solução injetável
Eritromax,0.5 mL,4000UI/mL,,7896014662272,Solução injetável
Eritromax,1 mL,40000UI/mL,,7896014662593,Solução injetável
Eritromax,1 mL,10UI/mL,,7896014661442,Solução injetável
Eritromax,1 mL,4000UI/mL,,7896014661602,Solução injetável
Eritromax,1 mL,3000UI/mL,,7896014661695,Solução injetável
Eritromax,1 mL,3000UI/mL,,7896014661565,Solução injetável
Eritromax,1 mL,4000UI/mL,,7896014661343,Solução injetável
Eritromax,0.5 mL,4000UI/mL,,7896014661619,Solução injetável
Eritromax,1 mL,1000UI,,7896014661145,Solução injetável
Eritromax,1 mL,2000UI/mL,,7896014661305,Solução injetável
Eritromax,1 mL,2000UI,,7896014661251,Pó para solução injetável
Eritromax,1 mL,2000UI/mL,,7896014661244,Solução injetável
Eritromax,1 mL,1000UI/mL,,7896014661107,Solução injetável
Eritromax,1 mL,4000UI/mL,,7896014661800,Solução injetável
Eritromax,1 mL,10UI/mL,,7896014661909,Solução injetável
Eritromax,0.4 mL,10UI/mL,,7896014661855,Solução injetável
Eritromax,1 mL,10UI/mL,,7896014661404,Solução injetável
Eritromax,1 mL,40000UI/mL,,7896014662951,Solução injetável
Eritromax,0.5 mL,2000UI/mL,,7896014662227,Solução injetável
Eritromax,0.5 mL,2000UI/mL,,7896014662265,Solução injetável
Eritromax,0.5 mL,4000UI/mL,,7896014662319,Solução injetável
Eritromax,1 mL,4000UI/mL,,7896014662326,Solução injetável
Eritromax,1 mL,4000UI/mL,,7896014662364,Solução injetável
Eritromax,0.3 mL,10UI/mL,,7896014662371,Solução injetável
Eritromax,0.3 mL,10UI/mL,,7896014662418,Solução injetável
Eritromax,1 mL,10UI/mL,,7896014662470,Solução injetável
Eritromax,1 mL,10UI/mL,,7896014662548,Solução injetável
Eritromax,0.4 mL,10UI/mL,,7896014662425,Solução injetável
Eritromax,0.4 mL,10UI/mL,,7896014662463,Solução injetável
Eritromax,,4000UI/mL,,7896014661497,Solução injetável
Esquidon,30 Unidades,2mg,,7891721024412,Comprimido revestido
Esquidon,30 Unidades,1mg,,7891721024429,Comprimido revestido
Esquidon,30 Unidades,3mg,,7891721024405,Comprimido revestido
Evocanil,60 Unidades,100mg,,7892953000786,Cápsula gelatinosa mole
Evocanil,30 Unidades,100mg,,7892953000779,Cápsula gelatinosa mole
Evocanil,20 Unidades,200mg,,7892953000526,Cápsula gelatinosa mole
Exelon Patch,7 Unidades,1.8mg/cm2,,7896261015685,Adesivo transdérmico
Exelon Patch,15 Unidades,3.85mg/cm2,,7896261017047,Adesivo transdérmico
Exelon Patch,15 Unidades,1.8mg/cm2,,7896261013759,Adesivo transdérmico
Exelon Patch,30 Unidades,1.8mg/cm2,,7896261013797,Adesivo transdérmico
Exelon Patch,30 Unidades,1.8mg/cm2,,7896261013766,Adesivo transdérmico
Exelon Patch,7 Unidades,1.8mg/cm2,,7896261013711,Adesivo transdérmico
Exelon Patch,15 Unidades,1.8mg/cm2,,7896261013780,Adesivo transdérmico
Exelon Patch,30 Unidades,1.8mg/cm2,,7896261013735,Adesivo transdérmico
Expectovic,120 mL,16mg/mL,,7894164004782,Xarope
Expectovic,120 mL,13.33mg/mL,,7894164000425,Xarope
Expectovic,120 mL,13.333mg/mL,,7894164005031,Xarope
Evomid,1 Unidades,10mg,,7898919127576,Pó para solução injetável
Evomid,1 Unidades,5mg,,7898919127569,Pó para solução injetável
Evomid,,10mg,,7898179364589,Pó para solução injetável
Evomid,,5mg,,7898179364572,Pó para solução injetável
Efrinalin,,,,7896014688098,
Elô,,,,7896004737423,
Enteroftal Comprimido,,,,7898014560718,
Ecofilm,15 mL,5mg/mL,,7896676433043,Solução oftálmica (colírio)
Ecofilm,5 mL,5mg/mL,,7896676433050,Solução oftálmica (colírio)
Emulsão Scott,200 mL,nullmg/mL,,7896015519650,Emulsão oral
Emulsão Scott,200 mL,0.0588g/mL,,7896015516062,Solução oral
Emulsão Scott,200 mL,0.882g,,7896015516048,Solução oral
Emulsão Scott,400 mL,0.882g,,7896015516079,Solução oral
Emulsão Scott,200 mL,0.0588g/mL,,7896015516024,Solução oral
Emulsão Scott,400 mL,0.882g,,7896015516031,Solução oral
Emulsão Scott,400 mL,0.882g,,7896015516055,Solução oral
Endcoff,12 Unidades,5mg,,7896004702346,Pastilha
Endcoff,12 Unidades,5mg,,7896004702322,Pastilha
Endofolin,20 Unidades,2mg,,7896226101705,Comprimido revestido
Endofolin,100 mL,0.4mg/mL,,7896226101736,Solução oral (gotas)
Endofolin,20 Unidades,5mg,,7896226101712,Comprimido revestido
Endofolin,30 mL,0.2mg/mL,,7896226101729,Solução oral (gotas)
Endofolin,30 Unidades,5mg,,7896226101873,Comprimido revestido
Endofolin,30 Unidades,2mg,,7896226101842,Comprimido revestido
Endofolin,90 Unidades,5mg,,7896226108513,Comprimido revestido
Endofolin,60 Unidades,5mg,,7896226108506,Comprimido revestido
Elani Ciclo,63 Unidades,3mg,,7896094203051,Comprimido revestido
Elani Ciclo,21 Unidades,3mg,,7896094202900,Comprimido revestido
Emistin,20 Unidades,0.5mg,,7896004768120,Comprimido
Emistin,20 g,1mg/g,,7896004714295,Creme dermatológico
Enxak,,,,7893736010053,
Epéz,30 Unidades,10mg,,,Comprimido revestido
Esomeprazol Magnésico Tri-Hidratado Nova Química,7 Unidades,20mg,,7895296128025,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Nova Química,14 Unidades,20mg,,7895296128032,Comprimido revestido
Esomeprazol Magnésico Tri-Hidratado Nova Química,7 Unidades,40mg,,7895296128063,Comprimido revestido
Esomeprazol Magnésico Tri-Hidratado Nova Química,14 Unidades,40mg,,7895296128070,Comprimido revestido
Esomeprazol Magnésico Tri-Hidratado Nova Química,28 Unidades,40mg,,7895296128087,Comprimido revestido
Esomeprazol Magnésico Tri-Hidratado Nova Química,28 Unidades,20mg,,7895296128049,Comprimido revestido
Esomeprazol Magnésico Tri-Hidratado Nova Química,15 Unidades,20mg,,7895296449502,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Nova Química,30 Unidades,20mg,,7895296449519,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Nova Química,60 Unidades,20mg,,7895296449526,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Nova Química,15 Unidades,40mg,,7895296449533,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Nova Química,30 Unidades,40mg,,7895296449540,Comprimido revestido de liberação retardada
Esomeprazol Magnésico Tri-Hidratado Nova Química,60 Unidades,40mg,,7895296449557,Comprimido revestido de liberação retardada
Emsgrip,,,,7896004714653,
Enterogermina,5 mL,0.4BCFU/mL,,7891058016999,Suspensão oral
Enterogermina,5 mL,0.4BCFU/mL,,7891058017002,Suspensão oral
Enterogermina,2 g,nullmg/mL,,7891058001988,Pó oral
Epelin,,,,7891268116410,
Epicitrin,10 g,5mg/g,,7896714222394,Pomada dermatológica
Epicitrin,10 g,5mg/g,,7896714212487,Pomada dermatológica
Estrell,80 g,1.25mg/g,,7896112413400,Gel
Estrell,30 Unidades,1mg,,7896112423041,Comprimido
Elcodrix DC,12 Unidades,500mg,,7898216360963,Comprimido revestido
Elcodrix DC,120 Unidades,500mg,,7898216360970,Comprimido revestido
Ergometrin,,,,7896006270218,
Esclerovitan PL,30 Unidades,nullmg/mL,,7891721000096,Drágea
Esclerovitan PL,30 Unidades,5000UI,,7891721024641,Cápsula gelatinosa mole
Esclerovitan PL,30 Unidades,5000UI,,7891721000102,Cápsula gelatinosa mole
Escopen Composto,250 Unidades,10mg,,7898216361618,Comprimido revestido
Escopen Composto,20 Unidades,10mg,,7898216361076,Comprimido revestido
Expectuss,100 mL,6mg/mL,,7896004705743,Xarope
Expectuss,100 mL,3mg/mL,,7896004805368,Xarope
Expectuss,100 mL,3mg/mL,,7896004790077,Xarope
Endorus,100 mL,0.3mL/mL,,7896685301340,Xarope
Endorus,30 mL,1mL/mL,,7896685301357,Solução oral (gotas)
Endorus,20 Unidades,750mg,,7896685301333,Comprimido
Energil C Amino,,,,7896004720234,
Enfluran,240 mL,1mL/mL,,7896676405354,Solução para inalação
Enfluran,100 mL,1mL/mL,,7896676405347,Solução para inalação
Equitam,30 Unidades,80mg,,7899640808038,Comprimido revestido
Equitam,30 Unidades,120mg,,7899640808069,Comprimido revestido
Equitam,20 Unidades,80mg,,7899640808021,Comprimido revestido
Equitam,10 Unidades,120mg,,7899640808052,Comprimido revestido
Ebastel,10 Unidades,10mg,,7891317005351,Comprimido revestido
Ebastel,60 mL,1mg/mL,,7891317000547,Xarope
Ebastel,30 Unidades,10mg,,7891317010478,Comprimido revestido
Emsexpector,,,,7896004727806,
Elani 28,28 Unidades,3mg,,7896094207516,Comprimido revestido
Elani 28,84 Unidades,3mg,,7896094203044,Comprimido revestido
Encrise,,,,7896112412113,
Espaslit Duo,20 Unidades,10mg,,7899095220751,Comprimido revestido
Espaslit Duo,120 Unidades,10mg,,7899095220966,Comprimido revestido
Espaslit Duo,10 Unidades,10mg,,7899095220744,Comprimido revestido
Estragest TTS,,,,7896261003781,
Estriol Neo Química,,,,7896714221694,
Ecator H,,,,,
Elamax,,,,7896112427049,
Elodius,120 Unidades,250mg,,7896026303026,Cápsula gelatinosa mole
Elodius,95 mL,100mg/mL,,7896026303033,Solução oral
Emebrid,,,,7898216360901,
Epilenil Cápsula,,,,7896112426646,
Eritrex Comprimido,,,,7896658000362,
Espironolactona Eurofarma - Momenta,16 Unidades,100mg,,7891317431341,Comprimido
Espironolactona Eurofarma - Momenta,30 Unidades,25mg,,7891317431358,Comprimido
Espironolactona Eurofarma - Momenta,30 Unidades,50mg,,7891317431334,Comprimido
Entocort,7 Unidades,2.3mg,,7896206401320,Comprimido
Entocort,45 Unidades,3mg,,7896206401306,Cápsula gelatinosa com microgrânulos
Epitegel,,,,7896046303013,
Epitezan,,,,7897316801673,
Escitan,1 Unidades,50mg,,7896422525046,Comprimido revestido
Escitan,2 Unidades,25mg,,7896422524995,Comprimido revestido
Escitan,2 Unidades,50mg,,7896422525053,Comprimido revestido
Escitan,8 Unidades,50mg,,7896422525077,Comprimido revestido
Escitan,4 Unidades,50mg,,7896422525060,Comprimido revestido
Escitan,2 Unidades,100mg,,7896422525121,Comprimido revestido
Evotabina,5 mL,10mg/mL,,7898916127491,Solução injetável
Evotabina,1 mL,10mg/mL,,7898916127095,Solução injetável
Evotabina,1 mL,10mg/mL,,7898179364732,Solução injetável
Evotabina,5 mL,10mg/mL,,7898179364749,Solução injetável
Elonva,0.5 mL,100mcg,,7897572004597,Solução injetável
Elonva,0.5 mL,150mcg,,7897572004603,Solução injetável
Elprazol,7 Unidades,40mg,,7898216360833,Cápsula gelatinosa dura
Elprazol,28 Unidades,20mg,,7898216360871,Cápsula gelatinosa dura
Elprazol,56 Unidades,20mg,,7898216362769,Cápsula gelatinosa dura
Elprazol,840 Unidades,20mg,,7898216365333,Cápsula gelatinosa dura
Emend,,,,7897337706278,
Enaprotec,30 Unidades,10mg,,7897595601476,Comprimido
Enaprotec,30 Unidades,20mg,,7897595601483,Comprimido
Enaprotec,30 Unidades,5mg,,7897595601469,Comprimido
Enoxalow,1 mL,100mg/mL,,7896014670734,Solução injetável
Enoxalow,0.4 mL,100mg/mL,,7896014670765,Solução injetável
Enoxalow,0.8 mL,100mg/mL,,7896014670741,Solução injetável
Enoxalow,0.4 mL,100mg/mL,,7896014670796,Solução injetável
Enoxalow,0.8 mL,100mg/mL,,7896014670819,Solução injetável
Enoxalow,0.6 mL,100mg/mL,,7896014670758,Solução injetável
Enoxalow,0.6 mL,100mg/mL,,7896014670802,Solução injetável
Enoxalow,0.2 mL,100mg/mL,,7896014670772,Solução injetável
Enoxalow,1 mL,100mg/mL,,7896014670826,Solução injetável
Enoxalow,0.2 mL,100mg/mL,,7896014670789,Solução injetável
Enoxalow,0.2 mL,100mg/mL,,7896014670833,Solução injetável
Enoxalow,0.8 mL,100mg/mL,,7896014670864,Solução injetável
Enoxalow,1 mL,100mg/mL,,7896014670871,Solução injetável
Enoxalow,0.4 mL,100mg/mL,,7896014670840,Solução injetável
