Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Inicox DP,5 Unidades,15mg,"R$ 24,43",7898040320652,Comprimido
Inicox DP,10 Unidades,15mg,R$ -,7898040320508,Comprimido
Iodoflux,,,,7896862980023,
Iscover,14 Unidades,75mg,,7896016804854,Comprimido revestido
Iscover,28 Unidades,75mg,,7896016804861,Comprimido revestido
Isentress,60 Unidades,400mg,,7897337708142,Comprimido revestido
Isentress,60 Unidades,100mg,,7897337711241,Comprimido revestido
Isentress,60 Unidades,25mg,,7897337711234,Comprimido mastigável
Itralex,4 Unidades,100mg,,7896004716220,Cápsula dura
Itralex,15 Unidades,100mg,,7896004716237,Cápsula dura
Ixium,,,,7898040321499,
Inflamex,20 Unidades,50mg,,7896862910242,Comprimido revestido
Inflamex,1000 Unidades,50mg,,7896862917289,Comprimido revestido
Inflamex,300 Unidades,50mg,,7896862917418,Comprimido revestido
Inflamex,500 Unidades,50mg,,7896862917425,Comprimido revestido
Inflamex,200 Unidades,50mg,,7896862920425,Comprimido revestido
Infralax,30 Unidades,300mg,"R$ 49,36",7896004705682,Comprimido
Infralax,15 Unidades,300mg,"R$ 24,81",7896004727158,Comprimido
Infralax,4 Unidades,30mg,"R$ 162,74",7896004739625,Comprimido
Infralax,10 Unidades,30mg,"R$ 325,43",7896004755502,Comprimido
Isotrexol,,,,7896251801878,
Isoflavine,30 Unidades,75mg,,7896083400775,Comprimido
Isoflavine,30 Unidades,150mg,,7896083400928,Comprimido
Isoflavine,15 Unidades,15mg,,7896083402656,Comprimido
Isoran,100 mL,1mL/mL,,7897406112832,Solução para inalação
Isoran,240 mL,1mL/mL,,7897406112276,Solução para inalação
Ibuprofeno Gotas Teuto,30 mL,50mg/mL,,7896112150152,Suspensão oral (gotas)
Ibuprofeno Gotas Teuto,30 mL,50mg/mL,,7896112133001,Suspensão oral (gotas)
Imunen,,,,7896676415544,
Insunorm N,,,,7895858005436,
Invega Sustenna,0.25 mL,100mg/mL,,7896212424092,Suspensão injetável
Invega Sustenna,0.5 mL,100mg/mL,,7896212424061,Suspensão injetável de liberação prolongada
Invega Sustenna,1.5 mL,100mg/mL,,7896212424184,Suspensão injetável de liberação prolongada
Invega Sustenna,1 mL,100mg/mL,,7896212424153,Suspensão injetável de liberação prolongada
Invega Sustenna,0.75 mL,100mg/mL,,7896212424122,Pó para suspensão injetável de liberação prolongada
Isketam,,,,7896658001420,
Inflanan FC,16 Unidades,20mg,,7896226102023,Comprimido
Inflanan FC,8 Unidades,20mg,,7896226102016,Comprimido
Iperisan,20 Unidades,300mg,,7896226102702,Comprimido
Iperisan,60 Unidades,300mg,,7896226102726,Comprimido
Iperisan,30 Unidades,300mg,,7896226102719,Comprimido
Inibina,20 Unidades,10mg,,7896637022316,Comprimido
Inibina,2 mL,5mg/mL,,7896637022354,Solução injetável
Inibina,30 Unidades,10mg,,7896637024020,Comprimido
Inibina,2 mL,5mg/mL,,7896637022330,Solução injetável
Inibina,2 mL,5mg/mL,,7896637037310,Solução injetável
Inibina,2 mL,5mg/mL,,7896637037303,Solução injetável
Insunorm R,,,,7895858005412,
Iodeto de Potássio Prati-Donaduzzi,,,,7898148302154,
Ipsilon Comprimido,60 mL,nullmg/mL,,7897460400241,Xarope
Ipsilon Comprimido,36 Unidades,500mg,,7897460400227,Comprimido
Ipsilon Comprimido,300 Unidades,500mg,,7897460400234,Comprimido
Imipeném + Cilastatina Sódica Nova Farma,100 mL,500mg,,7898487605046,Pó para solução injetável
Imipeném + Cilastatina Sódica Nova Farma,20 mL,500mg,,7898487600010,Solução injetável
Imipeném + Cilastatina Sódica Nova Farma,20 mL,500mg,,7898487612259,Solução injetável
Irbesartana Ranbaxy,30 Unidades,150mg,,7897076913678,Comprimido revestido
Irbesartana Ranbaxy,30 Unidades,300mg,,7897076913722,Comprimido revestido
Irbesartana Ranbaxy,15 Unidades,300mg,,7897076913708,Comprimido revestido
Irbesartana Ranbaxy,15 Unidades,150mg,,7897076913654,Comprimido revestido
Irbesartana Ranbaxy,60 Unidades,150mg,,7897076913685,Comprimido revestido
Irbesartana Ranbaxy,60 Unidades,300mg,,7897076913739,Comprimido revestido
Ifosfamida Eurofarma - Momenta,10 Unidades,2g,,7891317434137,Pó para solução injetável
Ifosfamida Eurofarma - Momenta,10 Unidades,1g,,7891317420246,Pó para solução injetável
Ifosfamida Eurofarma - Momenta,1 Unidades,1g,,7891317023546,Pó para solução injetável
Ifosfamida Eurofarma - Momenta,1 Unidades,2g,,7891317023553,Pó para solução injetável
Imunax,,,,7896317908640,
Imunomax,5 g,50mg/g,,7896083402724,Gel
Imunomax,10 g,50mg/g,,7896083402519,Gel
Inglesa Sobral,430 mL,0.05mL/mL,,7897732609105,Solução oral
Inglesa Sobral,430 mL,0.05mL/mL,,7897732605336,Solução oral
Insonox,20 Unidades,10mg,,7896112160427,Comprimido revestido
Insonox,10 Unidades,10mg,,7896112160410,Comprimido revestido
Iodeton,,,,7893736003536,
Isoforine,240 mL,1mL/mL,,7896676405330,Solução para inalação
Isoforine,100 mL,1mL/mL,,7896676405323,Solução para inalação
Itraconazol Prati-Donaduzzi,4 Unidades,100mg,,7898148296149,Cápsula gelatinosa dura
Itraconazol Prati-Donaduzzi,10 Unidades,100mg,,7898148296156,Cápsula gelatinosa dura
Itraconazol Prati-Donaduzzi,400 Unidades,100mg,,7898148296231,Cápsula gelatinosa dura
Itraconazol Prati-Donaduzzi,15 Unidades,100mg,,7898148296163,Cápsula gelatinosa dura
Itraconazol Prati-Donaduzzi,80 Unidades,100mg,,7899547506891,Cápsula gelatinosa dura
Itraconazol Prati-Donaduzzi,200 Unidades,100mg,,7899547527513,Cápsula gelatinosa dura
Irnocam,5 mL,20mg/mL,,7898901921479,Solução injetável
Irnocam,2 mL,20mg/mL,,7898901921462,Solução injetável
Isotrat,30 Unidades,20mg,,7895296108089,Cápsula gelatinosa mole
Isotrat,30 Unidades,10mg,,7895296108034,Cápsula gelatinosa mole
Itramicos Globo Pharma,15 Unidades,100mg,,7898060138817,Cápsula
Itramicos Globo Pharma,10 Unidades,100mg,,7898060138831,Cápsula
Itramicos Globo Pharma,4 Unidades,100mg,,7898060138824,Cápsula
Iverneo,4 Unidades,6mg,,7896714212838,Comprimido
Iverneo,2 Unidades,6mg,,7896714212821,Comprimido
Infanrix Hexa,,,,7896015533410,
Infanrix Penta,,,,7896015533427,
Inalador Vick,,,,7896093000217,
Inofungin,,,,7898149931452,
Ictus,30 Unidades,25mg,,7896112426288,Comprimido
Ictus,30 Unidades,3.125mg,,7896112426066,Comprimido
Ictus,60 Unidades,3.125mg,,7896112411086,Comprimido
Ictus,60 Unidades,25mg,,7896112411352,Comprimido
Ictus,30 Unidades,6.25mg,,7896112426189,Comprimido
Ictus,60 Unidades,6.25mg,,7896112411192,Comprimido
Ictus,60 Unidades,12.5mg,,7896112411314,Comprimido
Ictus,30 Unidades,12.5mg,,7896112426028,Comprimido
Ictus,90 Unidades,12.5mg,,7896112422921,Comprimido
Ictus,90 Unidades,25mg,,7896112422914,Comprimido
Ibandronato de Sódio Biolab Genéricos,1 Unidades,150mg,,7898146826614,Comprimido
Ibandronato de Sódio Biolab Genéricos,3 Unidades,150mg,,7896112406099,Comprimido
Isotretinoína EMS,,,,7896004724102,
Inthos,,,,7898040324179,
Imipeném Monoidratado + Cilastatina Sódica Aspen Pharma,1 Unidades,500mg,,7895858006044,Solução injetável
Imipeném Monoidratado + Cilastatina Sódica Aspen Pharma,10 Unidades,500mg,,7895858006068,Solução injetável
Isotretinoína Germed Pharma,30 Unidades,10mg,,7896004724119,Cápsula mole
Isotretinoína Germed Pharma,30 Unidades,20mg,,7896004724126,Cápsula mole
Ipravent,,,,7895296284011,
Imunoflan,120 mL,307.39mg/mL,,7896083402625,Xarope
Imunoflan,200 mL,307.39mg/mL,,7896083411764,Solução oral
Imunoflan,120 mL,307.39mg/mL,,7896083411368,Solução oral
Imipeném + Cilastatina Sódica Ranbaxy,30 mL,500mg,,7897076915313,Solução injetável
Imipeném + Cilastatina Sódica Ranbaxy,30 mL,500mg,,7897076915306,Solução injetável
Imipeném + Cilastatina Sódica Ranbaxy,30 mL,500mg,,7897076915320,Solução injetável
Imipeném + Cilastatina Sódica Ranbaxy,22 mL,500mg,,7897076910226,Solução injetável
Imipeném + Cilastatina Sódica Ranbaxy,22 mL,500mg,,7897076910004,Solução injetável
Invokana,10 Unidades,100mg,"R$ 77,23",7896212425013,Comprimido revestido
Invokana,30 Unidades,100mg,"R$ 231,72",7896212425037,Comprimido revestido
Invokana,10 Unidades,300mg,"R$ 99,16",7896212425068,Comprimido revestido
Invokana,30 Unidades,300mg,"R$ 297,49",7896212425082,Comprimido revestido
Irbesartana + Hidroclorotiazida Ranbaxy,30 Unidades,150mg,,7897076918550,Comprimido
Irbesartana + Hidroclorotiazida Ranbaxy,30 Unidades,300mg,,7897076918581,Comprimido
Irbesartana + Hidroclorotiazida Ranbaxy,15 Unidades,150mg,,7897076918543,Comprimido
Irbesartana + Hidroclorotiazida Ranbaxy,60 Unidades,150mg,,7897076918567,Comprimido
Irbesartana + Hidroclorotiazida Ranbaxy,15 Unidades,300mg,,7897076918574,Comprimido
Irbesartana + Hidroclorotiazida Ranbaxy,60 Unidades,300mg,,7897076918598,Comprimido
Ibandronato de Sódio Biosintética - Aché,1 Unidades,150mg,R$ -,7896658019371,Comprimido revestido
Ibandronato de Sódio Biosintética - Aché,1 Unidades,150mg,"R$ 210,57",7896181922933,Comprimido revestido
Ibandronato de Sódio Biosintética - Aché,3 Unidades,150mg,R$ -,7896658051609,Comprimido revestido
Imipeném + Cilastatina Sódica ABL Brasil,100 mL,500mg,,7898911244094,Pó para solução injetável
Imipeném + Cilastatina Sódica ABL Brasil,100 mL,500mg,,7898911244087,Solução injetável
Imipeném + Cilastatina Sódica ABL Brasil,10 Unidades,500mg,,7898911244100,Pó para solução injetável
Iniparet,14 Unidades,10mg,,7897595620484,Comprimido revestido de liberação retardada
Iniparet,14 Unidades,20mg,,7897595620491,Comprimido revestido de liberação retardada
Iniparet,28 Unidades,20mg,,7897595620507,Comprimido revestido de liberação retardada
Irritratil,60 Unidades,200mg,,7898945030311,Cápsula gelatinosa mole
Irritratil,30 Unidades,200mg,,7898945030304,Cápsula gelatinosa mole
Irritratil,20 Unidades,200mg,,7898569763909,Cápsula gelatinosa mole
Irritratil,15 Unidades,200mg,,7898569763749,Cápsula gelatinosa mole
Irritratil,10 Unidades,200mg,,7898569763701,Cápsula gelatinosa mole
Imunobil,,,,7899620910621,
Influvac,0.5 mL,,,7896253902269,Suspensão injetável
Influvac,0.5 mL,,,7891158102042,Suspensão injetável
Influvac,0.5 mL,,,7891158102073,Suspensão injetável
Influvac,0.5 mL,,,7896255766340,Suspensão injetável
Influvac,0.5 mL,,,7896255767163,Suspensão injetável
