Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Lorazepam Medley,20 Unidades,2mg,"R$ 18,99",7896422507257,Comprimido
Losacoron,28 Unidades,50mg,"R$ 40,91",7898049796236,Comprimido revestido
Losacoron,14 Unidades,50mg,"R$ 27,07",7898049797905,Comprimido revestido
Losacoron,30 Unidades,50mg,"R$ 15,08",7898049796243,Comprimido revestido
Losacoron,495 Unidades,50mg,"R$ 547,43",7898049796250,Comprimido revestido
Lozil,,,,7896714209906,
Ludiomil,20 Unidades,75mg,R$ -,7896261000186,Comprimido revestido
Ludiomil,20 Unidades,25mg,"R$ 47,16",7896261000179,Comprimido revestido
Lenitral,30 Unidades,10mg,"R$ 29,57",7898331960444,Comprimido
Lenitral,30 Unidades,20mg,"R$ 42,47",7898331960451,Comprimido
Lenitral,30 Unidades,40mg,"R$ 81,09",7898331960468,Comprimido
Levofloxacino Legrand,3 Unidades,500mg,"R$ 44,89",7894916143851,Comprimido revestido
Levofloxacino Legrand,7 Unidades,500mg,"R$ 104,98",7894916142519,Comprimido revestido
Levofloxacino Legrand,10 Unidades,500mg,"R$ 149,88",7894916142526,Comprimido revestido
Levofloxacino Legrand,20 Unidades,500mg,"R$ 299,62",7894916340601,Comprimido revestido
Levofloxacino Legrand,30 Unidades,500mg,"R$ 449,43",7894916340618,Comprimido revestido
Levofloxacino Legrand,60 Unidades,500mg,"R$ 898,86",7894916340625,Comprimido revestido
Levofloxacino Ranbaxy,7 Unidades,500mg,"R$ 174,85",7897076906694,Comprimido revestido
Levofloxacino Ranbaxy,10 Unidades,500mg,"R$ 247,35",7897076913869,Comprimido revestido
Lexin Suspensão Oral,100 mL,50mg/g,,7896112126973,Pó para suspensão oral
Lexin Suspensão Oral,60 mL,50mg/mL,,7896112142720,Pó para suspensão oral
Lexin Suspensão Oral,100 mL,50mg/mL,,7896112197317,Pó para suspensão oral
Lincovax,,,,7893454412726,
Lipneo,,,,7896714221359,
Lansoprazol EMS,14 Unidades,15mg,R$ -,7896004703640,Cápsula gelatinosa de liberação retardada
Lansoprazol EMS,14 Unidades,30mg,"R$ 83,71",7896004706597,Cápsula gelatinosa de liberação retardada
Lansoprazol EMS,7 Unidades,30mg,"R$ 47,87",7896004706580,Cápsula gelatinosa de liberação retardada
Lansoprazol EMS,28 Unidades,30mg,"R$ 159,16",7896004703633,Cápsula gelatinosa dura de liberação retardada
Lansoprazol EMS,7 Unidades,30mg,"R$ 63,27",7896004760629,Cápsula gelatinosa dura de liberação retardada
Lansoprazol + Claritromicina + Amoxicilina Teuto,14 Unidades,30mg,,7896112151142,Cápsula de liberação retardada
Lansoprazol + Claritromicina + Amoxicilina Teuto,42 Unidades,30mg,,7896112151180,Cápsula de liberação retardada
Lavolho D,15 mL,0.9%,R$ -,7896150300014,Solução oftálmica (colírio)
Lavolho D,15 mL,nullmg/mL,R$ -,7896150300011,Solução oftálmica (colírio)
Lavolho D,20 mL,0.15mg,"R$ 17,81",7896150300113,Solução oftálmica (colírio)
Lergitec,100 mL,1mg/mL,,7898060138848,Xarope
Lergitec,12 Unidades,10mg,,7898060138855,Comprimido
Level,21 Unidades,100mcg,,7896241248287,Comprimido revestido
Level,63 Unidades,100mcg,,7896112448358,Comprimido revestido
Levonorgestrel Biosintética - Aché,,,,7898907312264,
Lima C,12 Unidades,500mg,R$ -,7893736003703,Comprimido revestido
Lima C,30 Unidades,500mg,"R$ 47,04",7893736023701,Comprimido revestido
Lipoclin,30 Unidades,20mg,"R$ 27,23",7896714204505,Comprimido
Lipoclin,30 Unidades,120mg,"R$ 206,35",7896094906853,Cápsula gelatinosa dura
Lipoclin,42 Unidades,120mg,"R$ 285,39",7896094906914,Cápsula gelatinosa dura
Lipoclin,84 Unidades,120mg,"R$ 544,42",7896094906945,Cápsula gelatinosa dura
Losartana Potássica Torrent,30 Unidades,100mg,"R$ 59,31",,Comprimido revestido
Losartana Potássica Legrand,60 Unidades,50mg,"R$ 121,59",7894916147019,Comprimido revestido
Losartana Potássica Legrand,30 Unidades,50mg,"R$ 60,74",7894916145145,Comprimido revestido
Losartana Potássica Legrand,30 Unidades,100mg,"R$ 89,73",7894916145152,Comprimido revestido
Lozeprel,350 Unidades,20mg,R$ -,7896472503049,Cápsula dura
Lozeprel,28 Unidades,20mg,"R$ 35,74",7896472502264,Cápsula dura de liberação retardada
Lozeprel,14 Unidades,20mg,"R$ 24,43",7896472502257,Cápsula dura de liberação retardada
Lozeprel,56 Unidades,20mg,"R$ 64,37",7896004785295,Cápsula dura de liberação prolongada
Lozeprel,14 Unidades,10mg,"R$ 32,79",7896004785707,Cápsula dura de liberação retardada
Lozeprel,7 Unidades,20mg,"R$ 9,35",7896004785738,Cápsula dura de liberação retardada
Lozeprel,7 Unidades,40mg,"R$ 50,78",7896004785745,Cápsula dura de liberação retardada
Lozeprel,7 Unidades,10mg,"R$ 16,38",7896004785691,Cápsula dura de liberação retardada
Lozeprel,28 Unidades,10mg,"R$ 65,54",7896004785714,Cápsula dura de liberação retardada
Lozeprel,56 Unidades,10mg,"R$ 131,12",7896004785721,Cápsula dura de liberação retardada
Lozeprel,14 Unidades,40mg,"R$ 101,54",7896004785752,Cápsula dura de liberação retardada
Lozeprel,28 Unidades,40mg,"R$ 203,08",7896004785769,Cápsula dura de liberação retardada
Lozeprel,56 Unidades,40mg,"R$ 406,15",7896004785776,Cápsula dura de liberação retardada
Losartana Potássica Merck,,,,7891721238567,
Levozine,20 mL,40mg/mL,,7896676402308,Solução oral (gotas)
Levozine,200 Unidades,25mg,,7896676403381,Comprimido revestido
Levozine,200 Unidades,100mg,,7896676403374,Comprimido revestido
Lidocaína Germed Pharma,30 g,40mg/g,R$ -,7896004721972,Creme dermatológico
Lidocaína Germed Pharma,25 g,50mg/g,"R$ 16,92",7896004722498,Pomada dermatológica
Lincoflan,2 mL,600mg/mL,,7898168001235,Solução injetável
Lincoflan,1 mL,300mg/mL,,7898168001228,Solução injetável
Lioram,10 Unidades,10mg,"R$ 52,59",7891142157447,Comprimido revestido
Lioram,20 Unidades,10mg,"R$ 94,90",7891142157485,Comprimido revestido
Lipigran,60 Unidades,20mg,,7896004737027,Comprimido revestido
Lipigran,30 Unidades,80mg,,7896004729527,Comprimido revestido
Lipigran,30 Unidades,40mg,,7896004729510,Comprimido revestido
Lipigran,60 Unidades,40mg,,7896004737034,Comprimido revestido
Lipigran,30 Unidades,10mg,,7896004729503,Comprimido revestido
Lipigran,30 Unidades,20mg,,7896004729534,Comprimido revestido
Lisinopril Laboratório Cristália,30 Unidades,5mg,,7896676411348,Comprimido
Lisinopril Laboratório Cristália,30 Unidades,20mg,,7896676411362,Comprimido
Lisinopril Laboratório Cristália,30 Unidades,10mg,,7896676411355,Comprimido
Loprox NL,,,,7891058409050,
Lorazepam EMS,,,,,
Loritil,480 Unidades,10mg,,7899095210226,Comprimido
Loritil,12 Unidades,10mg,,7899095200098,Comprimido
Loritil,100 mL,1mg/mL,,7899095201903,Xarope
Losartana Potássica Medley,60 Unidades,50mg,R$ -,7896422507752,Comprimido revestido
Losartana Potássica Medley,15 Unidades,50mg,R$ -,7896422507721,Comprimido revestido
Losartana Potássica Medley,30 Unidades,50mg,"R$ 18,04",7896422507738,Comprimido revestido
Losartana Potássica Medley,30 Unidades,100mg,"R$ 45,30",7896422516853,Comprimido revestido
Labirin,100 Unidades,8mg,R$ -,7896637028547,Comprimido
Labirin,30 Unidades,16mg,"R$ 42,37",7896637022903,Comprimido
Labirin,30 Unidades,24mg,"R$ 56,72",7896637023771,Comprimido
Labirin,30 Unidades,8mg,"R$ 31,62",7896637022897,Comprimido
Labirin,60 Unidades,24mg,"R$ 112,33",7896637024723,Comprimido
Labirin,10 Unidades,32mg,"R$ 27,18",7896637034814,Comprimido revestido de liberação prolongada
Labirin,30 Unidades,32mg,"R$ 81,52",7896637034821,Comprimido revestido de liberação prolongada
Labirin,10 Unidades,48mg,"R$ 40,76",7896637034845,Comprimido revestido de liberação prolongada
Labirin,30 Unidades,48mg,"R$ 122,24",7896637034852,Comprimido revestido de liberação prolongada
Lamitor,7 Unidades,25mg,R$ -,,Comprimido
Lansoprazol Medley,7 Unidades,30mg,R$ -,7896422505260,Cápsula gelatinosa dura de liberação retardada
Lansoprazol Medley,14 Unidades,15mg,"R$ 67,84",7896422505246,Cápsula gelatinosa dura de liberação retardada
Lansoprazol Medley,14 Unidades,30mg,"R$ 132,82",7896422506045,Cápsula gelatinosa dura de liberação retardada
Lansoprazol Medley,28 Unidades,30mg,"R$ 203,30",7896422507431,Cápsula gelatinosa dura de liberação retardada
Lansoprazol Medley,28 Unidades,15mg,"R$ 106,86",7896422505253,Cápsula gelatinosa dura de liberação retardada
Labcaína Geleia 2%,30 g,20mg/g,"R$ 990,21",7898216364961,Gel
Labcaína Geleia 2%,30 g,20mg/g,"R$ 13,29",7898216364930,Gel
Label,120 mL,15mg/mL,"R$ 64,05",7896658005107,Xarope
Label,20 Unidades,150mg,"R$ 70,60",7896658005534,Comprimido revestido
Label,120 mL,15mg/mL,"R$ 64,05",7896658028922,Xarope
Leite de Magnésia de Phillips,120 mL,80.95mg/mL,,78905030101070,Suspensão oral
Leite de Magnésia de Phillips,350 mL,80.95mg/mL,,78905047144005,Suspensão oral
Leite de Magnésia de Phillips,120 mL,85.5mg/mL,,78905016144002,Suspensão oral
Leite de Magnésia de Phillips,350 mL,85.5mg/mL,,78905023144003,Suspensão oral
Leite de Magnésia de Phillips,120 mL,85.5mg/mL,,7895858015664,Suspensão oral
Leite de Magnésia de Phillips,350 mL,85.5mg/mL,,7895858015671,Suspensão oral
Leite de Magnésia de Phillips,350 mL,85.5mg/mL,,7898961620275,Suspensão oral
Levobiot,10 Unidades,500mg,R$ -,7897595605894,Comprimido revestido
Levobiot,3 Unidades,500mg,"R$ 35,07",7897595605870,Comprimido revestido
Levobiot,7 Unidades,500mg,"R$ 66,12",7897595605887,Comprimido revestido
Lectrum,1.5 mL,7.5mg,"R$ 2659,67",7897595604477,Pó para suspensão injetável
Lectrum,,3.75mg,"R$ 1028,14",7897595604460,Pó para suspensão injetável
Levoid,30 Unidades,200mcg,"R$ 40,75",7896658003479,Comprimido
Levoid,30 Unidades,50mg,"R$ 27,29",7896658008764,Comprimido
Levoid,30 Unidades,150mg,"R$ 37,63",7896658008887,Comprimido
Levoid,30 Unidades,125mg,"R$ 34,81",7896658008863,Comprimido
Levoid,30 Unidades,75mg,"R$ 29,72",7896658008788,Comprimido
Levoid,30 Unidades,175mcg,"R$ 39,18",7896658003394,Comprimido
Levoid,30 Unidades,100mg,"R$ 29,36",7896658008825,Comprimido
Levoid,30 Unidades,112mcg,"R$ 33,54",7896658008849,Comprimido
Levoid,30 Unidades,38mcg,"R$ 14,46",7896658002076,Comprimido
Levoid,30 Unidades,25mg,"R$ 23,89",7896658008740,Comprimido
Levoid,30 Unidades,88mcg,"R$ 31,04",7896658008801,Comprimido
Levoid,15 Unidades,100mcg,"R$ 8,50",7896658011726,Comprimido
Levoid,15 Unidades,112mcg,"R$ 16,62",7896658011733,Comprimido
Levoid,15 Unidades,25mg,"R$ 8,97",7896658011665,Comprimido
Levoid,15 Unidades,38mcg,"R$ 7,22",7896658011672,Comprimido
Levoid,15 Unidades,50mg,"R$ 9,97",7896658011689,Comprimido
Levoid,15 Unidades,75mg,"R$ 10,82",7896658011702,Comprimido
Levoid,15 Unidades,88mcg,"R$ 13,06",7896658011719,Comprimido
Levofloxacino EMS,42 Unidades,500mg,,7896004719450,Comprimido revestido
Levofloxacino EMS,3 Unidades,500mg,,7896004719269,Comprimido revestido
Levofloxacino EMS,10 Unidades,500mg,,7896004713120,Comprimido revestido
Levofloxacino EMS,7 Unidades,500mg,,7896004713137,Comprimido revestido
Levofloxacino Hemi-Hidratado Isofarma,100 mL,5mg/mL,R$ -,7898361700867,Solução injetável
Levofloxacino Hemi-Hidratado Isofarma,100 mL,5mg/mL,"R$ 0,00",7898361700326,Solução injetável
Lipthal,60 Unidades,10mg,"R$ 204,88",7896112169345,Comprimido revestido
Lipthal,30 Unidades,10mg,"R$ 124,13",7896112169321,Comprimido revestido
Lipthal,60 Unidades,20mg,"R$ 204,88",7896112169437,Comprimido revestido
Lipthal,30 Unidades,20mg,"R$ 124,13",7896112169413,Comprimido revestido
Loratadina Globo Pharma,,,,7898060137544,
Loratadina Multilab,,,,7896472502998,
Loratadina União Química,100 mL,1mg/mL,R$ -,7896006266044,Xarope
Loratadina União Química,12 Unidades,10mg,"R$ 17,54",7896006219644,Comprimido
Livial,28 Unidades,2.5mg,"R$ 111,05",7897572001589,Comprimido
Livial,84 Unidades,2.5mg,"R$ 317,28",7897572001596,Comprimido
Loncord,20 Unidades,20mg,"R$ 30,29",7898096577017,Cápsula
Loncord,20 Unidades,40mg,"R$ 70,59",7898096577024,Cápsula
Loralerg,10 Unidades,10mg,"R$ 41,98",7897322704418,Comprimido
Loralerg,60 mL,1mg/mL,"R$ 27,30",7897322704401,Xarope
Loratadina Biosintética - Aché,100 mL,1mg/mL,"R$ 34,86",7896181911128,Xarope
Loratadina Biosintética - Aché,12 Unidades,10mg,"R$ 48,94",7896181906322,Comprimido revestido
Loritil D,,,,7899095204416,
Losartec,10 Unidades,50mg,R$ -,7896226102078,Comprimido revestido
Losartec,28 Unidades,50mg,R$ -,7896226102085,Comprimido revestido
Losartec,30 Unidades,25mg,"R$ 80,19",7896226102788,Comprimido revestido
Losartec,10 Unidades,25mg,"R$ 33,91",7896226102771,Comprimido revestido
Losartion,10 Unidades,50mg,"R$ 11,76",7891721021190,Comprimido revestido
