Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Tetralysal,16 Unidades,300mg,"R$ 217,13",7897930760691,Cápsula gelatinosa dura
Tetralysal,16 Unidades,150mg,"R$ 108,51",7897930760943,Cápsula gelatinosa dura
Tricangine A,,,,7896658005947,
Tefin,,,,7898095341039,
Tiorfan,3 g,30mg,,7898906376465,Pó para solução oral
Tiorfan,1 g,10mg/g,,7898906376434,Pó para solução oral
Tiorfan,1 g,10mg/g,,7898906376458,Pó para solução oral
Tiorfan,9 Unidades,100mg,,7898906376410,Cápsula dura
Tiorfan,6 Unidades,100mg,,7898906376427,Cápsula dura
Tiorfan,3 g,30mg,,7898906376472,Pó para solução oral
Tiorfan,1 g,10mg/g,,7898906376441,Pó para solução oral
Tiorfan,3 g,30mg/g,,7898906376496,Pó para solução oral
Tiorfan,4 Unidades,100mg,,7898605330492,Cápsula dura
Tractocile,5 mL,7.5mg/mL,"R$ 1026,73",7896165600239,Solução injetável
Tractocile,0.9 mL,7.5mg/mL,"R$ 330,18",7896165600222,Solução injetável
Tylenol Sinus,24 Unidades,500mg,,7896212415618,Comprimido revestido
Tylenol Sinus,36 Unidades,500mg,,7891010246952,Comprimido revestido
Tarfic Cápsula,100 Unidades,1mg,,7896094207875,Cápsula gelatinosa dura
Tarfic Cápsula,50 Unidades,5mg,,7896094207882,Cápsula gelatinosa dura
Tracrium,5 mL,10mg/mL,,7896269901317,Solução injetável
Tracrium,2.5 mL,10mg/mL,,7896269901300,Solução injetável
Terra-Cortril,,,,7891268120554,
Triancinolona Acetonida Geolab,,,,7899095230026,
Transpulmin Bálsamo,,,,7896658005893,
Trometamol Cetorolaco Solução Oftálmica EMS,5 mL,5mg/mL,"R$ 52,63",7896004706900,Solução oftálmica (colírio)
Trometamol Cetorolaco Solução Oftálmica EMS,5 mL,4mg/mL,"R$ 45,37",7896004749112,Solução oftálmica (colírio)
Trometamol Cetorolaco Solução Oftálmica EMS,10 mL,4mg/mL,"R$ 90,73",7896004749129,Solução oftálmica (colírio)
Trometamol Cetorolaco Solução Oftálmica Biosintética - Aché,,,,7896181908975,
Targifor Cewin,10 Unidades,500mg,R$ -,7897595901514,Comprimido efervescente
Targifor Cewin,30 Unidades,500mg,R$ -,7891058006327,Comprimido efervescente
Targifor Cewin,10 Unidades,2g,R$ -,7897595900692,Comprimido efervescente
Targifor Cewin,10 Unidades,1g,"R$ 20,10",7897595900685,Comprimido efervescente
Targifor Cewin,30 Unidades,500mg,"R$ 36,28",7897595900715,Comprimido de liberação prolongada
Targifor Cewin,20 mL,200mg/mL,R$ -,7891058001643,Solução oral
Theogórico Sobral,,,,7897732602519,
TachoSil,,,,7896641806520,
Targifor,20 Unidades,1500mg,"R$ 61,02",7896185989611,Comprimido efervescente
Targifor,32 Unidades,1500mg,"R$ 98,55",7891058021351,Comprimido efervescente
Tartarato de Brimonidina Novartis,,,,7896548137048,
Tecnocarb,25 mL,150mg,,7892953201923,Solução injetável
Tecnocarb,50 mL,450mg,,7892953201916,Solução injetável
Teicoplanina Eurofarma - Momenta,3 mL,200mg,,7891317444013,Pó para solução injetável
Teicoplanina Eurofarma - Momenta,3 mL,400mg,,7891317444006,Pó para solução injetável
Teicoplanina Eurofarma - Momenta,,400mg,,7891317009861,Pó para solução injetável
Tenavit,10 Unidades,nullmg/mL,,7896226104133,Comprimido revestido
Tenavit,30 Unidades,4mg,,7896226102436,Comprimido revestido
Tevavinor,5 mL,10mg/mL,,7898919602032,Solução injetável
Tevavinor,1 mL,10mg/mL,,7898919602087,Solução injetável
Theolate Sobral,,,,7897732602595,
Tigma,30 Unidades,4.5mg,,7896004732039,Cápsula gelatinosa dura
Tigma,30 Unidades,1.5mg,,7896004731995,Cápsula gelatinosa dura
Tigma,30 Unidades,3mg,,7896004732015,Cápsula gelatinosa dura
Tigma,30 Unidades,6mg,,7896004732053,Cápsula gelatinosa dura
Tinidazol + Nitrato de Miconazol Legrand,,,,7894916141925,
Tandene,30 Unidades,300mg,"R$ 55,16",7893454100685,Comprimido
Tandene,15 Unidades,300mg,"R$ 26,25",7893454100678,Comprimido
Tandriflan,30 Unidades,30mg,"R$ 48,52",7896006234517,Comprimido
Tandriflan,15 Unidades,30mg,"R$ 24,27",7896006234524,Comprimido
Tandriflan,10 Unidades,30mg,"R$ 153,54",7896006234548,Comprimido
Targifor + C,90 Unidades,500mg,,7891058016791,Comprimido revestido
Targifor + C,16 Unidades,500mg,,7896185984029,Comprimido efervescente
Targifor + C,60 Unidades,500mg,,7891058004675,Comprimido revestido
Targifor + C,16 Unidades,1g,,7891058021931,Comprimido efervescente
Targifor + C,30 Unidades,500mg,,7891058004668,Comprimido revestido
Targifor + C,16 Unidades,nullmg/mL,,7891058005467,Comprimido efervescente
Titenil,10 Unidades,20mg,,7899095258082,Comprimido revestido
Titenil,30 Unidades,20mg,,7899095258099,Comprimido revestido
Titenil,500 Unidades,20mg,,7899095258105,Comprimido revestido
Tobramicina Germed Pharma,,,,7896004726151,
Trialgex,,,,7896331702569,
Tabine,1 mL,100mg/mL,,7895197130196,Solução injetável
Tabine,5 mL,100mg/mL,,7895197130202,Solução injetável
Tabine,10 mL,100mg/mL,,7895197130219,Solução injetável
Tartarato de Metoprolol Biosintética - Aché,,,,7896181906612,
Tartarato de Metoprolol Multilab,30 Unidades,100mg,,7896472511051,Comprimido revestido
Tartarato de Metoprolol Multilab,500 Unidades,100mg,,7896472511075,Comprimido revestido
Tartarato de Metoprolol Multilab,200 Unidades,100mg,,7896472511068,Comprimido revestido
Tarvexol,16.7 mL,6mg/mL,,7897595626301,Solução injetável
Tarvexol,5 mL,6mg/mL,,7897595626271,Solução injetável
Taxofen,30 Unidades,20mg,,7896014668304,Comprimido revestido
Taxofen,30 Unidades,10mg,,7896014668410,Comprimido revestido
Taxofen,250 Unidades,20mg,,7896014668397,Comprimido revestido
Taxofen,250 Unidades,10mg,,7896014668205,Comprimido revestido
Tecnoplatin,100 mL,0.5mg/mL,,7892953202234,Solução injetável
Tecnoplatin,20 mL,0.5mg/mL,,7892953202227,Solução injetável
Tamiflu,30 g,12mg/mL,,7896226505176,Pó para suspensão oral
Tamiflu,10 Unidades,30mg,,7896226506159,Cápsula dura
Tamiflu,10 Unidades,75mg,,7896226506142,Cápsula dura
Tamiflu,10 Unidades,45mg,,7896226506166,Cápsula dura
Tanakan,30 Unidades,40mg,R$ -,7896255717526,Comprimido
Tanakan,30 Unidades,80mg,"R$ 229,40",7896255764926,Comprimido revestido
Tanakan,20 Unidades,120mg,"R$ 156,75",7896255700924,Comprimido revestido
Tanakan,20 Unidades,80mg,"R$ 145,55",7896255701099,Comprimido
Tanakan,30 Unidades,120mg,"R$ 345,75",7896255764933,Comprimido
Tantin,28 Unidades,0.06mg,,7896112424123,Comprimido revestido
Tantin,84 Unidades,0.06mg,,7896112423294,Comprimido revestido
Tazpen,50 mL,2000mg,,7898560660269,Pó para solução injetável
Tazpen,50 mL,2000mg,,7898560660689,Pó para solução injetável
Tazpen,,4000mg,,7898560660696,Pó para solução injetável
Tazpen,,4000mg,,7898560660146,Pó para solução injetável
Tecnomicina,,,,7892953102015,
Tâmisa 20,21 Unidades,0.075mg,,7891317465049,Comprimido revestido
Tâmisa 20,63 Unidades,0.075mg,,7891317465032,Comprimido revestido
Tarflex,120 mL,40mg/mL,,7896251801076,Shampoo
Tarflex,200 mL,40mg/mL,,7896251803803,Shampoo
Tartarato de Brimonidina Geolab,5 mL,2mg/mL,,7899095230255,Solução oftálmica (colírio)
Tartarato de Brimonidina Geolab,5 mL,1.5mg/mL,,7899095233836,Solução oftálmica (colírio)
Tartarato de Brimonidina Geolab,5 mL,1mg/mL,,7899095259270,Solução oftálmica (colírio)
Tartarato de Brimonidina Geolab,5 mL,1mg/mL,,7899095259287,Solução oftálmica (colírio)
Takil,,,,7896226102351,
Tamaril,,,,7896226102405,
Tanderalgin,12 Unidades,300mg,,7893454209913,Comprimido
Tanderalgin,30 Unidades,300mg,,7893454209920,Comprimido
Tanderalgin,15 Unidades,30mg,,7893454714479,Comprimido
Tecnomax,,10mg,,7892953001196,Pó para solução injetável
Tecnomax,,50mg,,7892953001202,Pó para solução injetável
Tamcore,30 Unidades,320mg,,7891058016302,Comprimido revestido
Tamcore,30 Unidades,160mg,,7891058016272,Comprimido revestido
Tamcore,30 Unidades,80mg,,7891058016241,Comprimido revestido
Tamcore,15 Unidades,80mg,,7891058016234,Comprimido revestido
Tamcore,60 Unidades,80mg,,7891058016258,Comprimido revestido
Tamcore,15 Unidades,160mg,,7891058016265,Comprimido revestido
Tamcore,60 Unidades,160mg,,7891058016289,Comprimido revestido
Tamcore,15 Unidades,320mg,,7891058016296,Comprimido revestido
Tamcore,60 Unidades,320mg,,7891058016364,Comprimido revestido
Teiplan,1 Unidades,400mg,,7896006259428,Pó para solução injetável
Teiplan,1 Unidades,200mg,,7896006259404,Pó para solução injetável
Telmisartana Germed Pharma,30 Unidades,80mg,,7896004740614,Comprimido
Telmisartana Germed Pharma,30 Unidades,40mg,,7896004740607,Comprimido
Telmisartana Germed Pharma,10 Unidades,40mg,,7896004789071,Comprimido
Telmisartana Germed Pharma,14 Unidades,40mg,,7896004789088,Comprimido
Telmisartana Germed Pharma,20 Unidades,40mg,,7896004789095,Comprimido
Telmisartana Germed Pharma,28 Unidades,40mg,,7896004789101,Comprimido
Telmisartana Germed Pharma,60 Unidades,40mg,,7896004789118,Comprimido
Telmisartana Germed Pharma,10 Unidades,80mg,,7896004789132,Comprimido
Telmisartana Germed Pharma,14 Unidades,80mg,,7896004789149,Comprimido
Telmisartana Germed Pharma,20 Unidades,80mg,,7896004789156,Comprimido
Telmisartana Germed Pharma,28 Unidades,80mg,,7896004789163,Comprimido
Telmisartana Germed Pharma,60 Unidades,80mg,,7896004789170,Comprimido
Tecnotax,30 Unidades,10mg,R$ -,7892953100516,Comprimido
Tecnotax,30 Unidades,20mg,"R$ 183,56",7892953100530,Comprimido
Tamsulon,20 Unidades,0.4mg,,7892953002179,Cápsula gelatinosa dura
Tamsulon,30 Unidades,0.4mg,,7892953002186,Cápsula gelatinosa dura
Tarceva,30 Unidades,25mg,,7896226505145,Comprimido revestido
Tarceva,30 Unidades,100mg,,7896226505152,Comprimido revestido
Tarceva,30 Unidades,150mg,,7896226505169,Comprimido revestido
Tartarato de Brimonidina Biosintética - Aché,,,,7896181913542,
Tandrotamol,,,,7897917001151,
Tebiloba,20 Unidades,80mg,,7897917001526,Comprimido revestido
Tebiloba,30 Unidades,120mg,,7897917001533,Comprimido revestido
Tecnid,30 mL,30mg/mL,,7896317901726,Pó para suspensão oral
Tecnid,15 mL,30mg/g,,7896317901719,Pó para suspensão oral
Tecnid,2 Unidades,1000mg,,7896317901702,Comprimido
Tecnid,2 Unidades,1000mg,,7898430192456,Comprimido revestido
Tanaceto EC,,,,7898152464206,
Tantrix,1 Unidades,50mg,,7891045011860,Comprimido revestido
Tantrix,2 Unidades,50mg,,7891045011877,Comprimido revestido
Tantrix,4 Unidades,50mg,,7891045011884,Comprimido revestido
Tantrix,8 Unidades,50mg,,7891045011891,Comprimido revestido
Tantrix,1 Unidades,25mg,,7891045011822,Comprimido revestido
Tantrix,2 Unidades,25mg,,7891045011839,Comprimido revestido
Tantrix,4 Unidades,25mg,,7891045011846,Comprimido revestido
Tantrix,8 Unidades,25mg,,7891045011853,Comprimido revestido
Tantrix,12 Unidades,50mg,,7891045011907,Comprimido revestido
Tantrix,1 Unidades,100mg,,7891045011914,Comprimido revestido
Tantrix,2 Unidades,100mg,,7891045011921,Comprimido revestido
Tantrix,4 Unidades,100mg,,7891045011938,Comprimido revestido
Tartarato de Brimonidina Neo Química,,,,7896714229843,
Tekadin,1000 Unidades,150mg,,7898272942189,Comprimido revestido
Tekadin,20 Unidades,150mg,,7898272940376,Comprimido revestido
Tekadin,10 Unidades,300mg,,7898272940383,Comprimido revestido
Tekadin,500 Unidades,150mg,,7898272940581,Comprimido revestido
Tekadin,500 Unidades,300mg,,7898272940598,Comprimido revestido
Tartarato de Metoprolol EMS,30 Unidades,100mg,,7895296110013,Comprimido revestido
Tartarato de Metoprolol EMS,20 Unidades,100mg,,7895296297011,Comprimido revestido
Tasmar,,,,7898168004601,
Tamiram 500mg,7 Unidades,500mg,,7891317003715,Comprimido revestido
Tamiram 500mg,10 Unidades,500mg,,7891317003739,Comprimido revestido
Tamiram 500mg,3 Unidades,500mg,,7891317019204,Comprimido revestido
Tasigna,112 Unidades,200mg,,7896261013926,Cápsula gelatinosa dura
Tasigna,112 Unidades,200mg,,7896261019973,Cápsula gelatinosa dura
Tasigna,120 Unidades,150mg,,7896261020146,Cápsula gelatinosa dura
Tavagran,3 Unidades,500mg,,7896004722108,Comprimido revestido
Tavagran,7 Unidades,500mg,,7896004722115,Comprimido revestido
Tavagran,10 Unidades,500mg,,7896004722092,Comprimido revestido
Tavagran,60 Unidades,500mg,,7896004766157,Comprimido revestido
Tavagran,30 Unidades,500mg,,7896004766140,Comprimido revestido
Tavagran,20 Unidades,500mg,,7896004766133,Comprimido revestido
Tebonin,30 Unidades,40mg,R$ -,7896641800450,Comprimido
Tebonin,30 Unidades,80mg,"R$ 264,69",7896641807381,Comprimido
Tebonin,30 Unidades,120mg,"R$ 380,40",7896641807404,Comprimido
Tebonin,10 Unidades,80mg,"R$ 88,24",7896641806735,Comprimido revestido
Tebonin,20 Unidades,120mg,R$ -,7896641802669,Comprimido
Tebonin,10 Unidades,120mg,R$ -,7896083412723,Comprimido revestido
Targus Lat,10 Unidades,40mg,,7896255700023,Adesivo transdérmico
Targus Lat,10 Unidades,40mg,,7898940448579,Adesivo transdérmico
Targus Lat,5 Unidades,40mg,,7898605330706,Adesivo transdérmico
Telmisartana EMS,30 Unidades,80mg,,7896004740638,Comprimido
Telmisartana EMS,30 Unidades,40mg,,7896004740621,Comprimido
Tecnotecan,5 mL,20mg/mL,,7892953203422,Solução injetável
Tecnotecan,2 mL,20mg/mL,,7892953203415,Solução injetável
Tegrezin,500 Unidades,200mg,,7893736018431,Comprimido
Tegrezin,20 Unidades,200mg,,7893736008432,Comprimido
Tindal,,,,7896622304724,
Tinidazol EMS,4 Unidades,500mg,,7896004720678,Comprimido revestido
Tinidazol EMS,8 Unidades,500mg,,7896004720685,Comprimido revestido
Tionazen,30 g,10mg/g,,7893736026009,Emulsão dermatológica
Tionazen,12 mL,280mg/mL,,7893736016000,Solução dermatológica (spray)
Tionazen,30 g,10mg/g,,7893736006001,Creme dermatológico
Topiramato Sandoz,60 Unidades,25mg,,7897595605320,Comprimido revestido
Topiramato Sandoz,60 Unidades,100mg,,7897595605474,Comprimido revestido
Topiramato Sandoz,60 Unidades,50mg,,7897595605467,Comprimido revestido
Teflut,10 Unidades,250mg,,7896014668502,Comprimido
Teflut,20 Unidades,250mg,,7896014668588,Comprimido
Teflut,60 Unidades,250mg,,7896014668595,Comprimido
Teflut,90 Unidades,250mg,,7896014668601,Comprimido
Teiconin,,200mg,,7897406115680,Pó para solução injetável
Teiconin,,200mg,,7897406115697,Pó para solução injetável
Teiconin,,200mg,,7897406115703,Pó para solução injetável
Teiconin,,200mg,,7897406115673,Pó para solução injetável
Teiconin,,400mg,,7897406115727,Pó para solução injetável
Teiconin,,400mg,,7897406115734,Pó para solução injetável
Teiconin,,400mg,,7897406115741,Pó para solução injetável
Teiconin,,400mg,,7897406115710,Pó para solução injetável
Terconazol Creme Vaginal EMS,,,,7896004727448,
Tetanogamma,1 mL,250UI/mL,,7897499450248,Solução injetável
Tetanogamma,1 mL,250UI/mL,,7897499450262,Solução injetável
Tetanogamma,2 mL,250UI/mL,,7897499450279,Solução injetável
Theoderm Baby,45 g,40UI/g,,7897732602663,Pomada
Theoderm Baby,45 g,40UI/g,,7897732602667,Pomada
Therasona,,,,7897129300790,
Tenotec,,,,7896658000997,
Terconazol Creme Vaginal Germed Pharma,,,,7896004727455,
Thiaben,40 mL,50mg/mL,,7897655400254,Suspensão oral
Thiaben,6 Unidades,500mg,,7897655400247,Comprimido
Ticlobal,,,,7897851220083,
Tinidazol + Nitrato de Miconazol EMS,,,,7896004712208,
Torlós,10 Unidades,100mg,,,Comprimido revestido
Tegrex,500 Unidades,200mg,"R$ 339,51",7896714201665,Comprimido
Tegrex,20 Unidades,200mg,"R$ 18,65",7896714204000,Comprimido
Tensioval,500 Unidades,500mg,,7896137101344,Comprimido revestido
Tensioval,500 Unidades,250mg,,7896137101351,Comprimido revestido
Tensioval,20 Unidades,500mg,,7896137111343,Comprimido revestido
Tensioval,20 Unidades,250mg,,7896137111350,Comprimido revestido
Tensioval,490 Unidades,500mg,,7896137105915,Comprimido revestido
Tensioval,490 Unidades,250mg,,7896137105908,Comprimido revestido
Tensioval,500 Unidades,250mg,,7898470686168,Comprimido revestido
Tensioval,500 Unidades,500mg,,7898470686205,Comprimido revestido
Tensioval,30 Unidades,250mg,,7898470686144,Comprimido revestido
Tensioval,30 Unidades,500mg,,7898470686182,Comprimido revestido
Termoprin,200 Unidades,500mg,,7893736008098,Comprimido
Termoprin,100 mL,50mg/mL,,7893736012798,Xarope
Termoprin,10 mL,500mg/mL,,7893736002218,Solução oral (gotas)
Tetraderm,,,,7896112143529,
Tiaplex,65 g,3.25g/g,,7893454710211,Sabonete
Tiaplex,20 g,50mg/g,,7893454510217,Pomada dermatológica
Tiloxineo,,,,7896714210582,
Tioconazol + Tinidazol Creme Vaginal Germed Pharma,,,,7896004709444,
Tioconazol + Tinidazol Creme Vaginal Prati-Donaduzzi,,,,7898148298655,
Topcoid,,,,7896006280507,
Topiramato Zydus Nikkho,60 Unidades,50mg,,7898927562298,Comprimido revestido
Topiramato Zydus Nikkho,60 Unidades,25mg,,7898927563547,Comprimido revestido
Topiramato Zydus Nikkho,60 Unidades,100mg,,7898927562304,Comprimido revestido
Topliv,20 g,1mg/g,,7896714222516,Creme dermatológico
Topliv,20 g,1mg/g,,7896714222349,Pomada dermatológica
Tenoxicam EMS,,,,7896004700274,
Teflan Comprimido,10 Unidades,20mg,,7896006219095,Comprimido
Teflan Comprimido,5 Unidades,20mg,,7896006254188,Comprimido
Terbutil,1 mL,0.5mg/mL,,7896006218340,Solução injetável
Terbutil,1 mL,0.5mg/mL,,7896006215639,Solução injetável
Teufron,30 Unidades,0.5mg,,7896112151753,Comprimido
Teufron,30 Unidades,2mg,,7896112151890,Comprimido
Teufron,30 Unidades,1mg,,7896112151821,Comprimido
Tevagrastim,0.5 mL,300mcg,,7898919603237,Solução injetável
Tevagrastim,0.5 mL,300mcg,,7898919602346,Solução injetável
Tevagrastim,0.5 mL,300mcg,,7898196023460,Solução injetável
Tevagrastim,0.5 mL,300mcg,,7898919603251,Solução injetável
Timoneo,,,,7896714225005,
Tinidazol Medley,8 Unidades,500mg,,7896422512831,Comprimido revestido
Tinidazol Medley,4 Unidades,500mg,,7896422512824,Comprimido revestido
Topiramato Accord Farma,60 Unidades,50mg,,7898932797142,Comprimido revestido
Topiramato Accord Farma,10 Unidades,100mg,,7898932797159,Comprimido revestido
Topiramato Accord Farma,20 Unidades,100mg,,7898932797166,Comprimido revestido
Topiramato Accord Farma,60 Unidades,25mg,,7898932797104,Comprimido revestido
Topiramato Accord Farma,30 Unidades,50mg,,7898932797135,Comprimido revestido
Topiramato Accord Farma,30 Unidades,100mg,,7898932797173,Comprimido revestido
Topiramato Accord Farma,20 Unidades,25mg,,7898932797081,Comprimido revestido
Topiramato Accord Farma,30 Unidades,25mg,,7898932797098,Comprimido revestido
Topiramato Accord Farma,20 Unidades,50mg,,7898932797128,Comprimido revestido
Topiramato Accord Farma,60 Unidades,100mg,,7898932797180,Comprimido revestido
Topiramato Accord Farma,10 Unidades,50mg,,7898932797111,Comprimido revestido
Torante,100 mL,15mg/mL,,7899640807512,Xarope
Torante,200 mL,15mg/mL,,7899640807529,Xarope
Totelle Ciclo,,,,7891045007719,
Travoprosta EMS,,,,7896004728261,
Triancinolona Acetonida Prati-Donaduzzi,,,,7898148293490,
Tobramina,1.5 mL,50mg/mL,,7898901848066,Solução injetável
Tobramina,1.5 mL,50mg/mL,,7898564760071,Solução injetável
Tobramina,1.5 mL,50mg/mL,,7898564760088,Solução injetável
Tobramina,1.5 mL,50mg/mL,,7898564760095,Solução injetável
Tobramina,1.5 mL,50mg/mL,,7898564760101,Solução injetável
Travamed,,,,7896004725536,
Triancinolona Acetonida Germed Pharma,,,,7896004712031,
Triancinolona Acetonida + Sulfato de Neomicina + Gramicidina + Nistatina EMS,30 g,1mg/g,,7896004708751,Pomada dermatológica
Triancinolona Acetonida + Sulfato de Neomicina + Gramicidina + Nistatina EMS,30 g,1mg/g,,7896004708744,Creme dermatológico
Torsilax,12 Unidades,300mg,,7896714218267,Comprimido
Torsilax,30 Unidades,300mg,,7896714200804,Comprimido
Torsilax,10 Unidades,300mg,,7896714205236,Comprimido
Torsilax,4 Unidades,300mg,,7896714257594,Comprimido
Tramaden,10 Unidades,50mg,,7896714217680,Cápsula gelatinosa dura
Tramaden,100 Unidades,50mg,,7896714223001,Cápsula gelatinosa dura
Trata Corte,30 mL,1%,,7897848502550,Solução dermatológica (spray)
Trata Corte,50 mL,1%,,7897848502567,Solução dermatológica (spray)
Tegan,,,,7896094207455,
Teomuc,,,,7896112479482,
Thylom,15 mL,200mg,,7898089300875,Solução oral (gotas)
Thylom,15 mL,200mg,,7898089300400,Solução oral (gotas)
