Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Dacarb,10 Unidades,200mg,"R$ 2091,23",7891317462673,Pó para solução injetável
Dacarb,1 Unidades,200mg,"R$ 0,00",7891317007270,Pó para solução injetável
Dacarb,1 Unidades,200mg,"R$ 209,13",7891317023614,Pó para solução injetável
Depakene,25 Unidades,300mg,,7891158000317,Comprimido revestido
Depakene,50 Unidades,500mg,,7891158000898,Comprimido revestido
Depakene,100 mL,50mg/mL,,7891158000966,Xarope
Dermomax,30 g,40mg/g,"R$ 173,16",7896181909118,Creme dermatológico
Dermomax,5 g,40mg/g,"R$ 30,29",7896181909088,Creme dermatológico
Diamox,25 Unidades,250mg,"R$ 22,71",7896006245322,Comprimido
Diamox,30 Unidades,250mg,"R$ 27,26",7896006245339,Comprimido
Diprogenta,30 g,0.64mg/g,"R$ 50,84",7891142142290,Creme dermatológico
Diprogenta,30 g,0.64mg/g,"R$ 52,83",7891142142283,Pomada dermatológica
Diprogenta,10 g,0.64mg/g,"R$ 16,88",7891142142153,Creme dermatológico
Diprogenta,10 g,0.64mg/g,"R$ 17,55",7891142142160,Pomada dermatológica
Dostinex,2 Unidades,0.5mg,,7891268102208,Comprimido
Dostinex,8 Unidades,0.5mg,,7891268102215,Comprimido
Ddavp Comprimido,30 Unidades,0.1mg,"R$ 286,22",7896165600048,Comprimido
Ddavp Comprimido,30 Unidades,0.2mg,"R$ 286,22",7896165600055,Comprimido
Diprosalic,10 g,0.64mg/g,R$ -,7891142142122,Pomada dermatológica
Diprosalic,30 mL,0.64mg/mL,"R$ 55,72",7891142142221,Solução dermatológica (spray)
Diprosalic,30 g,0.64mg/g,"R$ 44,81",7891142142214,Pomada dermatológica
Diprosalic,10 mL,0.64mg/mL,"R$ 18,55",7891142142139,Solução dermatológica (spray)
Dobutrex,20 mL,250mg,"R$ 66,66",7898901848059,Solução injetável
Dobutrex,20 mL,250mg,"R$ 1333,90",7898564760125,Solução injetável
Dobutrex,20 mL,259mg,"R$ 2667,86",7898564760149,Solução injetável
Dobutrex,20 mL,250mg,"R$ 666,97",7898564760118,Solução injetável
Dobutrex,20 mL,250mg,"R$ 2000,90",7898564760132,Solução injetável
Dicetel,20 Unidades,50mg,R$ -,7896255766296,Comprimido revestido
Dicetel,20 Unidades,100mg,R$ -,7896255766302,Comprimido revestido
Dicetel,30 Unidades,100mg,"R$ 147,63",7896255767477,Comprimido revestido
Dicetel,60 Unidades,100mg,"R$ 295,29",7896255767484,Comprimido revestido
Dicetel,30 Unidades,50mg,"R$ 98,35",7896255767446,Comprimido revestido
Dicetel,60 Unidades,50mg,"R$ 196,65",7896255767453,Comprimido revestido
Daktarin,30 g,20mg/g,R$ -,7896212478675,Loção dermatológica
Daktarin,40 g,20mg/g,"R$ 46,80",7896212479825,Gel
Diabinese,100 Unidades,250mg,,7891268129908,Comprimido
Diabinese,30 Unidades,250mg,,7891268129915,Comprimido
Diovan HCT,14 Unidades,12.5mg,"R$ 77,75",7896261004894,Comprimido revestido
Diovan HCT,28 Unidades,12.5mg,"R$ 149,58",7896261004900,Comprimido revestido
Diovan HCT,28 Unidades,12.5mg,"R$ 149,58",7896261012332,Comprimido revestido
Diovan HCT,28 Unidades,25mg,"R$ 172,04",7896261012356,Comprimido revestido
Diovan HCT,28 Unidades,12.5mg,"R$ 149,58",7896261001145,Comprimido revestido
Diovan HCT,28 Unidades,25mg,"R$ 172,04",7896261008076,Comprimido revestido
Diovan HCT,14 Unidades,12.5mg,"R$ 74,79",7896261012325,Comprimido revestido
Diovan HCT,14 Unidades,12.5mg,"R$ 53,39",7896261001138,Comprimido revestido
Dorflex,30 Unidades,300mg,"R$ 21,32",7891058008611,Comprimido
Dorflex,10 Unidades,300mg,"R$ 175,77",7891058008628,Comprimido
Dorflex,20 mL,300mg/mL,"R$ 21,40",7891058009458,Solução oral (gotas)
Dorflex,36 Unidades,300mg,"R$ 22,52",7891058017507,Comprimido
Dorflex,24 Unidades,300mg,"R$ 17,60",7891058022136,Comprimido
Dorflex,50 Unidades,300mg,"R$ 26,90",7891058020941,Comprimido
Dorflex,36 Unidades,300mg,R$ -,7891058022167,Comprimido
Dorflex,8 Unidades,600mg,"R$ 15,92",7891058003944,Comprimido
Dorflex,16 Unidades,600mg,"R$ 29,95",7891058003975,Comprimido
Dorflex,4 Unidades,600mg,"R$ 178,30",7891058003937,Comprimido
Dilacoron,30 Unidades,240mg,,7896255713207,Comprimido
Dilacoron,20 Unidades,120mg,,7896255713153,Comprimido revestido de liberação retardada
Dilacoron,30 Unidades,80mg,,7896255713160,Comprimido revestido
Dilacoron,20 Unidades,120mg,,7891158102462,Comprimido revestido de liberação retardada
Decadron,20 Unidades,0.75mg,"R$ 14,92",7896658003523,Comprimido
Decadron,20 Unidades,0.5mg,"R$ 11,99",7896658003516,Comprimido
Decadron,10 Unidades,4mg,"R$ 25,06",7896658003141,Comprimido
Decadron,120 mL,0.1mg/mL,"R$ 34,87",7896658003554,Elixir
Daunoblastina,,,,7891268101850,
Daonil,,,,7891058212070,
Daflon,30 Unidades,450mg,,7898029551770,Comprimido revestido
Daflon,60 Unidades,450mg,,7898029551787,Comprimido revestido
Daflon,15 Unidades,450mg,,7898029551800,Comprimido revestido
Daflon,30 Unidades,900mg,,7898029551848,Comprimido revestido
Daflon,10 Unidades,900mg,,7898029551824,Comprimido revestido
Daflon,20 Unidades,900mg,,7898029551831,Comprimido revestido
Daflon,60 Unidades,900mg,,7898029551855,Comprimido revestido
Dramin,20 Unidades,100mg,,7896641807237,Comprimido
Dramin,120 mL,2.5mg/mL,,7896641803178,Solução oral
Dramin,10 Unidades,100mg,,7896641800559,Comprimido
Dramin,10 Unidades,25mg,,7896641807510,Cápsula gelatinosa mole
Dramin,4 Unidades,25mg,,7896641807527,Cápsula gelatinosa mole
Dramin,4 Unidades,50mg,,7896641807572,Cápsula gelatinosa mole
Dramin,10 Unidades,50mg,,7896641807534,Cápsula gelatinosa mole
Dramin,100 Unidades,25mg,,7896641811180,Cápsula gelatinosa mole
Dramin,400 Unidades,50mg,,7896641813153,Cápsula mole
Dramin,10 Unidades,50mg,,7896641813146,Cápsula mole
Dramin,10 Unidades,25mg,,7896094922068,Cápsula mole
Dramin,10 Unidades,50mg,,7896094999411,Cápsula mole
Dramin,4 Unidades,50mg,,7896094921658,Cápsula mole
Digedrat,20 Unidades,200mg,,7896094904972,Cápsula gelatinosa mole
Digedrat,30 Unidades,200mg,,7896094904989,Cápsula gelatinosa mole
Digedrat,60 Unidades,200mg,,7896094904996,Cápsula gelatinosa mole
Digedrat,10 Unidades,200mg,,7896094905238,Cápsula gelatinosa mole
Desalex,10 Unidades,5mg,"R$ 82,06",7897337713450,Comprimido revestido
Desalex,30 Unidades,5mg,"R$ 127,42",7897337713467,Comprimido revestido
Desalex,100 mL,0.5mg/mL,"R$ 93,97",7897337712934,Xarope
Desalex,60 mL,0.5mg/mL,"R$ 65,66",7897337712927,Xarope
Desferal,,,,7896261005082,
Dulcolax,20 Unidades,5mg,,7896026300155,Drágea
Dulcolax,20 Unidades,5mg,,7891058021528,Comprimido revestido de liberação retardada
Diovan,14 Unidades,320mg,"R$ 71,90",7896261009547,Comprimido revestido
Diovan,28 Unidades,320mg,"R$ 143,86",7896261009554,Comprimido revestido
Diovan,14 Unidades,160mg,"R$ 74,75",7896261005877,Comprimido revestido
Diovan,28 Unidades,40mg,"R$ 143,86",7896261011069,Comprimido revestido
Diovan,14 Unidades,40mg,"R$ 46,95",7896261011076,Comprimido revestido
Diovan,28 Unidades,160mg,"R$ 143,86",7896261005884,Comprimido revestido
Diovan,28 Unidades,80mg,"R$ 143,86",7896261005860,Comprimido revestido
Diovan,14 Unidades,80mg,"R$ 50,58",7896261005853,Comprimido revestido
Dacogen,,,,7896212424054,
Dolantina,,,,7891058221027,
Diamicron MR,60 Unidades,60mg,"R$ 203,90",7898029552210,Comprimido de liberação prolongada
Diamicron MR,30 Unidades,60mg,"R$ 101,93",7898029552203,Comprimido de liberação prolongada
Diamicron MR,30 Unidades,30mg,"R$ 50,97",7898029552128,Comprimido de liberação prolongada
Diamicron MR,60 Unidades,30mg,"R$ 101,43",7898029552135,Comprimido de liberação prolongada
Diamicron MR,15 Unidades,30mg,"R$ 16,86",7898029552159,Comprimido de liberação prolongada
Diamicron MR,15 Unidades,60mg,"R$ 51,03",7898029552180,Comprimido de liberação prolongada
Digeplus,30 Unidades,40mg,"R$ 55,52",7896658008023,Cápsula dura com microgrânulos
Digeplus,12 Unidades,40mg,"R$ 22,17",7896658023200,Cápsula dura com microgrânulos
Dolamin Flex,15 Unidades,5mg,,7898040321253,Comprimido revestido
Dolamin Flex,12 Unidades,5mg,,7898040322441,Comprimido revestido
Dolamin Flex,6 Unidades,5mg,,7898040325398,Comprimido revestido
Diovan Triplo,56 Unidades,5mg,,7896261016323,Comprimido revestido
Diovan Triplo,56 Unidades,10mg,,7896261016330,Comprimido revestido
Dermacerium,120 g,0.4%,R$ -,7898169080628,Creme dermatológico
Dermacerium,120 g,0.4%,R$ -,7898169080765,Creme dermatológico
Dermacerium,120 g,0.4%,R$ -,7898169080789,Creme dermatológico
Dermacerium,50 g,0.4%,R$ -,7898169090673,Creme dermatológico
Dermacerium,15 g,0.4%,R$ -,7898169080659,Creme dermatológico
Dermacerium,400 g,0.4%,R$ -,7898169080635,Creme dermatológico
Dermacerium,30 g,0.4%,R$ -,7898169090697,Creme dermatológico
Dermacerium,120 g,0.4%,R$ -,7898169080772,Creme dermatológico
Dermacerium,15 g,2.2%,R$ -,7898169080512,Creme dermatológico
Dermacerium,120 g,2.2%,R$ -,7898169080543,Creme dermatológico
Dermacerium,50 g,2.2%,R$ -,7898169080536,Creme dermatológico
Dermacerium,400 g,2.2%,R$ -,7898169080550,Creme dermatológico
Dermacerium,30 g,2.2%,R$ -,7898169080529,Creme dermatológico
Dermacerium,30 g,0.4%,R$ -,7898169080673,Creme dermatológico
Dermacerium,50 g,0.4%,R$ -,7898169080697,Creme dermatológico
Dermacerium,30 g,0.4%,"R$ 56,93",7898169080642,Creme dermatológico
Dermacerium,50 g,0.4%,"R$ 79,23",7898169080611,Creme dermatológico
Dermacerium,30 g,1%,R$ -,7896676438154,Creme dermatológico
Dermacerium,50 g,1%,R$ -,7896676438161,Creme dermatológico
Dramin B6 DL,10 mL,3mg/mL,,7896641805691,Solução injetável
Dramin B6 DL,10 mL,3mg/mL,,7896094922082,Solução injetável
Dramin B6 DL,10 mL,3mg/mL,,7896094931510,Solução injetável
Duphaston,14 Unidades,10mg,,7896255766319,Comprimido revestido
Duphaston,28 Unidades,10mg,,7896255766333,Comprimido revestido
Duspatalin,60 Unidades,200mg,"R$ 427,28",7896255767385,Cápsula gelatinosa dura de liberação prolongada
Duspatalin,30 Unidades,200mg,"R$ 213,65",7896255766852,Cápsula gelatinosa dura de liberação prolongada
Duspatalin,14 Unidades,200mg,"R$ 73,17",7891158102165,Cápsula gelatinosa dura de liberação prolongada
Dinaflex,3.95 g,1.5g,,7892953103197,Pó para solução oral
Dinaflex,3.95 g,1.5g,,7892953001103,Pó para solução oral
Dimetrose,,,,7896185932518,
Dividol,12 Unidades,70mg,"R$ 56,14",7898074616042,Cápsula gelatinosa dura
Dividol,36 Unidades,70mg,"R$ 163,82",7898074618657,Cápsula gelatinosa dura
Dividol,60 Unidades,70mg,"R$ 273,00",7898074612983,Cápsula gelatinosa dura
Dividol,120 Unidades,70mg,"R$ 546,03",7898074613720,Cápsula gelatinosa dura
Dipropionato de Betametasona + Sulfato de Gentamicina Cimed,,,,7896523209050,
Dicloridrato de Hidroxizina Legrand,120 mL,2mg/mL,,7894916145718,Solução oral
Dicloridrato de Hidroxizina Legrand,30 Unidades,25mg,,7894916146111,Comprimido
Dicloridrato de Hidroxizina Legrand,12 Unidades,25mg,,7894916343091,Comprimido
Dicloridrato de Hidroxizina Legrand,20 Unidades,25mg,,7894916343107,Comprimido
Dicloridrato de Hidroxizina Germed Pharma,30 Unidades,25mg,,7896004729695,Comprimido
Dicloridrato de Hidroxizina Germed Pharma,120 mL,2mg/mL,,7896004727363,Solução oral
Dicloridrato de Hidroxizina Germed Pharma,12 Unidades,25mg,,7896004786926,Comprimido
Dicloridrato de Hidroxizina Germed Pharma,20 Unidades,25mg,,7896004786933,Comprimido
Doxiciclina Sandoz,20 Unidades,100mg,,7897595602206,Comprimido solúvel
Doxiciclina Sandoz,15 Unidades,100mg,,7897595602473,Comprimido solúvel
Dicloridrato de Hidroxizina EMS,,,,7896004729688,
Dicloridrato de Hidroxizina Geolab,120 mL,2mg/mL,"R$ 40,55",7899095235632,Solução oral
Dicloridrato de Hidroxizina Geolab,120 mL,2mg/mL,R$ -,7899095235649,Solução oral
Dicloridrato de Hidroxizina Geolab,100 mL,2mg/mL,R$ -,7899095235670,Solução oral
Dicloridrato de Hidroxizina Geolab,100 mL,2mg/mL,"R$ 21,20",78990952235687,Solução oral
Dabaz,,,,7898902274376,
Dermatol,30 g,1mg/g,R$ -,7896004728384,Loção capilar
Dermatol,30 g,0.5mg/g,"R$ 41,66",7896004728360,Creme dermatológico
Dermatol,30 g,0.5mg/g,"R$ 42,03",7896004728377,Pomada dermatológica
Dermodex Tratamento,60 g,100000UI/g,,7896016800917,Pomada dermatológica
Dermodex Tratamento,45 g,100UI/g,,7896016806391,Creme
Dermodex Tratamento,15 g,100000UI/g,,7896016807640,Pomada dermatológica
Dermodex Tratamento,30 g,100000UI/g,,7896016801921,Pomada dermatológica
Dermodex Tratamento,60 g,100UI,,7891035090035,Creme
Dexaglós,20 Unidades,0.5mg,,7897917000376,Comprimido
Dexaglós,100 mL,0.1mg/mL,,7897917000383,Elixir
Dexametasona Laboratório Cristália,,,,7896676406375,
Diacqua,10 Unidades,25mg,R$ -,7891317446406,Comprimido
Diacqua,10 Unidades,50mg,R$ -,7891317446468,Comprimido
Diacqua,30 Unidades,50mg,"R$ 35,65",7891317446505,Comprimido
Diacqua,16 Unidades,100mg,"R$ 23,99",7891317446567,Comprimido
Diacqua,30 Unidades,25mg,"R$ 22,64",7891317446444,Comprimido
Diafuran,,,,7893736009002,
Dexametasona Farmace,100 mL,0.1mg/mL,,7898166041165,Elixir
Dexametasona Farmace,100 mL,0.1mg/mL,,7898166041141,Elixir
Dexametasona Farmace,100 mL,0.1mg/mL,,7898166042407,Elixir
Dexametasona Farmace,120 mL,0.1mg/mL,,7898166042414,Elixir
Dexametasona Farmace,100 mL,0.1mg/mL,,7898166042421,Elixir
Dexametasona Farmace,120 mL,0.1mg/mL,,7898166041189,Elixir
Dactil-OB,,,,7896185932013,
Dalacin C,2 mL,300mg,R$ -,7891268101430,Solução injetável
Dalacin C,16 Unidades,300mg,"R$ 189,63",7891268101416,Cápsula dura
Decongex Plus,12 Unidades,15mg,"R$ 29,74",7896658001901,Comprimido revestido de liberação prolongada
Decongex Plus,20 mL,2mg/mL,"R$ 16,80",7896658001925,Solução oral (gotas)
Decongex Plus,120 mL,1mg/mL,"R$ 24,74",7896658001918,Xarope
Decongex Plus,4 Unidades,15mg,"R$ 252,09",7896658007996,Comprimido revestido de liberação prolongada
Daivonex,,,,,
Dalap,,,,7896181911265,
Daraprim,100 Unidades,25mg,,7898040320829,Comprimido
Daraprim,30 Unidades,25mg,,7898040323288,Comprimido
Daunocin,,,,7895197130080,
Deriva Micro,,,,7897473204270,
Dermoban,,,,7893736010220,
Dermostatin,,,,7896004719139,
Dermitrat Creme,,,,7898049793662,
Destilbenol,,,,7896637022033,
Daxas,10 Unidades,500mcg,R$ -,7896641807152,Comprimido revestido
Daxas,30 Unidades,500mcg,"R$ 244,53",7896641807169,Comprimido revestido
Dexanom,3.5 g,1mg/g,R$ -,78960062101390,Pomada dermatológica
Dexanom,5 mL,1mg/mL,"R$ 9,11",7896006244066,Suspensão oftálmica (colírio)
Deca-Durabolin,1 mL,25mg/mL,"R$ 16,02",7895858016258,Solução injetável
Deca-Durabolin,1 mL,50mg/mL,"R$ 30,66",7895858016265,Solução injetável
Dejavú,2 Unidades,100mg,,7891317477783,Comprimido revestido
Dejavú,4 Unidades,100mg,,7891317477790,Comprimido revestido
Dejavú,4 Unidades,50mg,,7891317477745,Comprimido revestido
Dejavú,2 Unidades,50mg,,7891317477738,Comprimido revestido
Dejavú,1 Unidades,50mg,,7891317477721,Comprimido revestido
Dermocorte,30 g,20mg/g,"R$ 38,78",7896004712741,Creme dermatológico
Dermocorte,30 g,20mg/g,"R$ 38,78",7896004712734,Pomada dermatológica
Dermonase,,,,7898060133713,
Dermotrizol,20 g,10mg/g,,7897917001267,Creme dermatológico
Dermotrizol,30 mL,10mg/mL,,7897917002639,Solução dermatológica (spray)
Dermotrizol,20 mL,10mg/mL,,7897917001250,Solução dermatológica (spray)
Daktazol Creme,,,,7896714223964,
Decadronal,,,,7896658003226,
Dayvit,,,,7896658002786,
Derma Prevent,,,,7896006202738,
Dermotil,20 g,1mg/g,R$ -,7897473202528,Creme dermatológico
Dermotil,20 g,1mg/g,"R$ 41,47",7897473201613,Pomada dermatológica
Deslanol,,,,7896006265702,
Destadin,10 Unidades,5mg,"R$ 62,74",7896004725802,Comprimido revestido
Destadin,30 Unidades,5mg,"R$ 150,66",7896004743530,Comprimido revestido
Destadin,60 mL,0.5mg/mL,"R$ 50,24",7896004726687,Xarope
Destadin,100 mL,0.5mg/mL,"R$ 83,70",7896004731018,Xarope
Detrusitol,60 Unidades,2mg,,7891268101935,Comprimido revestido
Detrusitol,28 Unidades,2mg,,7891268101928,Comprimido revestido
Detrusitol,28 Unidades,1mg,,7891268101911,Comprimido revestido
Detrusitol,30 Unidades,4mg,,7891268102048,Cápsula dura de liberação prolongada
Detrusitol,14 Unidades,4mg,,7891268101959,Cápsula de ação prolongada
Dflam TM,3 mL,25mg/mL,"R$ 22,75",,Solução injetável
Dexavison,,,,7896112140306,
Diamellitis,30 Unidades,2mg,"R$ 41,57",7898505090465,Comprimido
Diamellitis,30 Unidades,1mg,"R$ 19,81",7898505090458,Comprimido
Diamellitis,30 Unidades,4mg,"R$ 72,61",7898505090472,Comprimido
Diamellitis,480 Unidades,2mg,R$ -,7898505090533,Comprimido
Dantrolen,60 mL,20mg,"R$ 7926,43",7896676405538,Pó para solução injetável
Dantrolen,20 mL,20mg,"R$ 2642,13",7896676431513,Pó para solução injetável
Demedrox,1 mL,50mg/mL,R$ -,7896006259633,Suspensão injetável
Demedrox,1 mL,150mg/mL,R$ -,7896006259640,Suspensão injetável
Demedrox,1 mL,150mg/mL,R$ -,7896006259763,Suspensão injetável
Demedrox,1 mL,150mg/mL,R$ -,7896006259787,Suspensão injetável
Demedrox,1 mL,50mg/mL,R$ -,7896006259794,Suspensão injetável
Demedrox,1 mL,150mg/mL,"R$ 51,51",7896006259657,Suspensão injetável
Demedrox,1 mL,150mg/mL,"R$ 52,44",7896006206781,Suspensão injetável
Demedrox,1 mL,150mg/mL,"R$ 33,28",7896006259770,Suspensão injetável
Dermosalic Pomada,,,,7893454100661,
Desfrin,10 mL,0.5mg/mL,"R$ 13,87",7896006242208,Solução nasal
Desfrin,10 mL,0.25mg/mL,"R$ 13,64",7896006244356,Solução nasal
Desonida Prati-Donaduzzi,60 g,0.5mg/g,,7898148291359,Loção dermatológica
Desonida Prati-Donaduzzi,30 g,0.5mg/g,,7898148291342,Creme dermatológico
Dexametasona Medley,,,,7896422507042,
Diabemed,60 Unidades,2mg,R$ -,7896004737577,Comprimido
Diabemed,60 Unidades,4mg,R$ -,7896004737584,Comprimido
Diabemed,60 Unidades,1mg,R$ -,7896004737560,Comprimido
Diabemed,30 Unidades,1mg,R$ -,7896004756011,Comprimido
Diabemed,30 Unidades,2mg,"R$ 68,53",7895296394024,Comprimido
Diabemed,30 Unidades,4mg,"R$ 130,64",7895296394017,Comprimido
Diabemed,15 Unidades,4mg,"R$ 66,30",7895296446631,Comprimido
Diabemed,7 Unidades,1mg,"R$ 8,38",7895296446563,Comprimido
Diabemed,15 Unidades,1mg,"R$ 17,99",7895296446570,Comprimido
Diabemed,7 Unidades,2mg,"R$ 15,98",7895296446600,Comprimido
Diabemed,15 Unidades,2mg,"R$ 34,27",7895296446617,Comprimido
Dexamex,10 g,1mg/g,"R$ 14,31",7898049796755,Creme dermatológico
Dexamex,100 mL,0.1mg/mL,R$ -,7898049796762,Elixir
Dexamex,10 g,1mg/g,"R$ 315,04",7898049791187,Creme dermatológico
Desloratadina EMS,10 Unidades,5mg,"R$ 58,01",7896004725666,Comprimido revestido
Desloratadina EMS,100 mL,0.5mg/mL,"R$ 77,38",7896004730721,Xarope
Desloratadina EMS,60 mL,0.5mg/mL,"R$ 46,45",7896004726403,Xarope
Desloratadina EMS,30 Unidades,5mg,"R$ 139,30",7896004743226,Comprimido revestido
Dexametasona Sanval,,,,7896137131129,
Dexametrat,,,,7898060131962,
Dalsy Comprimido,12 Unidades,200mg,,7896255700504,Comprimido revestido
Dalsy Comprimido,10 Unidades,400mg,,7896255702966,Comprimido revestido
Dalsy Comprimido,10 Unidades,600mg,,7896255763066,Comprimido revestido
Dalsy Comprimido,4 Unidades,600mg,,7893189514634,Comprimido revestido
Depacon,,,,7896255764902,
Depramina,,,,7896112144182,
Dermolimp,,,,7897917003988,
Dermicosan,60 mL,2.5mg/mL,R$ -,7897299901827,Solução dermatológica
Dermicosan,60 mL,nullmg/mL,"R$ 16,68",7897299900332,Solução dermatológica
Desloratadina Prati-Donaduzzi,60 mL,0.5mg/mL,"R$ 0,00",7898148301533,Xarope
Desloratadina Prati-Donaduzzi,60 mL,0.5mg/mL,"R$ 39,46",7898148301560,Xarope
Desloratadina Prati-Donaduzzi,100 mL,0.5mg/mL,"R$ 0,00",7898148301614,Xarope
Desloratadina Prati-Donaduzzi,100 mL,0.5mg/mL,"R$ 48,57",7898148301645,Xarope
Desloratadina Prati-Donaduzzi,100 mL,0.5mg/mL,R$ -,7899547505177,Xarope
Desloratadina Prati-Donaduzzi,60 mL,0.5mg/mL,R$ -,7899547505115,Xarope
Dexametasona Prati-Donaduzzi,120 mL,0.1mg/mL,R$ -,7898148295692,Elixir
Dexametasona Prati-Donaduzzi,100 mL,0.1mg/mL,R$ -,7898148295685,Elixir
Dexametasona Prati-Donaduzzi,120 mL,0.1mg/mL,"R$ 14,60",7898148295678,Elixir
Deflazacorte Multilab,10 Unidades,30mg,"R$ 138,27",7895296277174,Comprimido
Deflazacorte Multilab,20 Unidades,6mg,"R$ 57,97",7895296277051,Comprimido
Dalacin T,,,,7891268101478,
Deflanil,20 Unidades,7.5mg,"R$ 93,94",7896094200548,Comprimido
Deflanil,10 Unidades,30mg,"R$ 187,79",7896094200531,Comprimido
Dermesan,,,,7896472504046,
Desloratadina Medley,100 mL,0.5mg/mL,,7896422521277,Xarope
Desloratadina Medley,60 mL,0.5mg/mL,,7896422521260,Xarope
Desloratadina Medley,30 mL,0.5mg/mL,,7896422521253,Xarope
Desonol,30 g,1mg/g,,7896422501446,Loção capilar
Desonol,10 g,0.5mg/g,,7896422520058,Creme dermatológico
Desonol,30 g,0.5mg/g,,7896422500111,Creme dermatológico
Desonol,30 g,0.5mg/g,,7896422501453,Pomada dermatológica
Desonol,60 g,0.5mg/g,,7896422506380,Loção dermatológica
Decan Haloper,,,,7896006261629,
Damater,30 Unidades,,,7897572002654,Cápsula gelatinosa mole
Damater,20 Unidades,,,7898582380800,Cápsula gelatinosa mole
Damater,30 Unidades,,,7898582382088,Cápsula mole
Damater,20 Unidades,,,7898582382071,Cápsula mole
Denacen,10 Unidades,30mg,"R$ 148,45",7896226101460,Comprimido
Denacen,20 Unidades,6mg,"R$ 57,89",7896226101453,Comprimido
Desarcor,30 Unidades,16mg,"R$ 55,49",7897595611123,Comprimido
Desarcor,30 Unidades,8mg,"R$ 51,33",7897595611109,Comprimido
Desarcor,7 Unidades,8mg,"R$ 22,22",7897595611581,Comprimido
Dexaden Elixir,100 mL,0.1mg/mL,,7898158692054,Elixir
Dexaden Elixir,100 mL,0.1mg/mL,,7898495607001,Elixir
Dexameson,,,,7896676401318,
Dexametasona Legrand,20 Unidades,0.75mg,,7894916141475,Comprimido
Dexametasona Legrand,10 Unidades,4mg,,7894916141499,Comprimido
Dexametasona Legrand,20 Unidades,4mg,,7894916342087,Comprimido
Dexametasona Legrand,30 Unidades,4mg,,7894916342094,Comprimido
Dexametasona Legrand,40 Unidades,4mg,,7894916342100,Comprimido
Dexametasona Comprimido Teuto,10 Unidades,4mg,"R$ 15,18",7896112155003,Comprimido
Dexametasona Comprimido Teuto,200 Unidades,4mg,"R$ 238,60",7896112155010,Comprimido
Daknax,,,,7898216360840,
DaunoXome,,,,,
Deltalab,100 mL,0.2mg/mL,"R$ 20,66",7896472500161,Shampoo
Deltalab,100 mL,0.2mg/mL,"R$ 20,86",7896472500253,Loção dermatológica
Deltalab,100 mL,0mg/mL,"R$ 2065,49",7896472502547,Shampoo
Dermafree,,,,7893454312514,
Dáiva,,,,7891317454302,
Deeplin,,,,7896004737324,
Dermatisan,,,,7896004708447,
Desonida EMS,,,,7896004710402,
Dexagreen,10 g,1mg/g,"R$ 13,77",,Creme dermatológico
Dexalgen,1 mL,5mg/mL,"R$ 63,44",7891317000295,Solução injetável
Dexalgen,1 mL,5mg/mL,"R$ 20,25",7891317474034,Solução injetável
Dexametasona EMS,10 Unidades,4mg,"R$ 15,18",7896004712147,Comprimido
Dexametasona EMS,120 mL,0.1mg/mL,"R$ 18,65",7896004765693,Elixir
Dexametasona EMS,30 Unidades,4mg,"R$ 45,52",7896004774008,Comprimido
Dexametasona EMS,40 Unidades,4mg,"R$ 60,69",7896004774015,Comprimido
