Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Unasyn Injetável,,2000mg,"R$ 3538,76",7891268145564,Solução injetável
Uni-Clonazepax Gotas,,,,7896006272335,
Uni Imiprax,,,,7896006246206,
Unifental,10 mL,50mcg/mL,R$ -,7896006232414,Solução injetável
Unifental,5 mL,50mcg/mL,"R$ 107,89",7896006222569,Solução injetável
Unifental,2 mL,50mcg/mL,"R$ 86,25",7896006227182,Solução injetável
Unifental,10 mL,50mcg/mL,"R$ 219,07",7896006218616,Solução injetável
Unianf,,,,7896006210740,
Unifedrine,,,,7896006238690,
Urbanil,20 Unidades,10mg,,7891058021948,Comprimido
Urbanil,20 Unidades,20mg,,7896185998514,Comprimido
Ureadin,150 mL,0.2g,R$ -,7896422506540,Loção dermatológica
Ureadin,50 g,nullmg/mL,R$ -,7896422512404,Creme dermatológico
Ureadin,410 g,0.2g,R$ -,7898939803082,Loção dermatológica
Ureadin,150 mL,0.2g,R$ -,7896422506557,Loção dermatológica
Ureadin,50 g,0.2g/g,"R$ 83,14",7896422506564,Creme dermatológico
Uni Norflox,,,,7896006272304,
Unitidazin,20 Unidades,25mg,,7896006246305,Drágea
Unitidazin,20 Unidades,100mg,,7896006246503,Comprimido revestido
Unitidazin,20 Unidades,50mg,,7896006246381,Comprimido revestido
Unoprost,30 Unidades,4mg,"R$ 195,05",7896637023849,Comprimido
Unoprost,20 Unidades,1mg,"R$ 68,61",7896637022750,Comprimido
Unoprost,30 Unidades,2mg,"R$ 126,24",7896637022910,Comprimido
Unoprost,90 Unidades,2mg,"R$ 253,66",7896637024761,Comprimido
Unoprost,90 Unidades,4mg,"R$ 423,08",7896637024785,Comprimido
Unoprost,60 Unidades,2mg,"R$ 132,41",7896637024754,Comprimido
Unoprost,60 Unidades,4mg,"R$ 361,44",7896637024778,Comprimido
Uni Cefalexin,100 mL,200mg/mL,,7896006234753,Pó para suspensão oral
Uni Cefalexin,10 Unidades,500mg,,7896006235255,Cápsula gelatinosa dura
Unidexa,10 g,1mg/g,,7896006245803,Creme dermatológico
Unidexa,2.5 mL,4mg/mL,,7896006246718,Solução injetável
Unidexa,1 mL,2mg/mL,,7896006245315,Solução injetável
Unidexa,1 mL,2mg/mL,,7896006245926,Solução injetável
Unifenobarb,,,,7896006237303,
Umckan,50 mL,825mg/mL,,7898040321437,Solução oral (gotas)
Umckan,20 mL,825mg/mL,,7898040321628,Solução oral (gotas)
Uni Amox,150 mL,100mg/mL,,7896006215288,Pó para suspensão oral
Uni Amox,21 Unidades,500mg,,7896006216995,Cápsula gelatinosa dura
Uni Amox,150 mL,50mg/mL,,7896006217602,Pó para suspensão oral
Uni Bromazepax,20 Unidades,6mg,"R$ 28,55",7896006232773,Comprimido
Uni Bromazepax,20 Unidades,3mg,"R$ 16,88",7896006224778,Comprimido
Unimedrol,8 mL,500mg,,7896006275763,Pó para solução injetável
Unimedrol,2 mL,125mg,,7896006274742,Pó para solução injetável
Uninaltrex,30 Unidades,50mg,,7896006224297,Comprimido revestido
Uninaltrex,30 Unidades,50mg,,7896006298663,Comprimido revestido
Uni Vir Comprimido,200 Unidades,200mg,,7896006202820,Comprimido
Uni Vir Comprimido,25 Unidades,200mg,,7896006202783,Comprimido
Ulceronyl,,,,,
Unifenitoin,,,,7896006258377,
Uni Hioscin,20 Unidades,10mg,,7896006238706,Comprimido revestido
Uni Hioscin,1 mL,20mg/mL,,7896006259916,Solução injetável
Uniprazol Cápsula,28 Unidades,20mg,,7896006234203,Cápsula gelatinosa dura
Uniprazol Cápsula,14 Unidades,20mg,,7896006234876,Cápsula gelatinosa dura
Uniprazol Cápsula,56 Unidades,20mg,,7896006290285,Cápsula gelatinosa dura
Uniprazol Cápsula,98 Unidades,20mg,,7896006290315,Cápsula dura
Uniprofen,20 Unidades,600mg,"R$ 30,86",7896006259008,Drágea
Uniprofen,20 Unidades,400mg,"R$ 20,50",7896006212430,Comprimido revestido
Ultrafer,30 mL,50mg/mL,,7898040322120,Solução oral (gotas)
Ultrafer,30 Unidades,100mg,,7898040322748,Comprimido revestido
Ultrafer,100 mL,10mg/mL,,7898040322267,Xarope
Ultrafer,15 Unidades,100mg,,7898040322724,Comprimido revestido
Ultrafer,90 Unidades,100mg,,7898040322731,Comprimido revestido
Ultrafer,100 Unidades,100mg,,7898040322755,Comprimido revestido
Ultrafer,30 mL,100mg/mL,,7898244721095,Solução oral (gotas)
Uni Propralol,,,,7896006280606,
Uroctrin,,,,7896004810638,
Urotrobel,14 Unidades,400mg,,7897917001304,Comprimido revestido
Urotrobel,6 Unidades,400mg,,7897917002202,Comprimido revestido
Urotrobel,420 Unidades,400mg,,7897917006774,Comprimido revestido
Uno-Ciclo,1 mL,150mg/mL,,7897473201712,Solução injetável
Uno-Ciclo,1 mL,150mg/mL,,7896006216674,Solução injetável
Uro-Vaxom,30 Unidades,6mg,"R$ 164,91",7896637023580,Cápsula
Uro-Vaxom,10 Unidades,6mg,"R$ 54,97",7896637023573,Cápsula
Utrogestan,14 Unidades,200mg,,7898948648148,Cápsula mole
Utrogestan,42 Unidades,200mg,,7898948648292,Cápsula mole
Utrogestan,30 Unidades,100mg,,7898948648131,Cápsula mole
Unha de Gato Herbarium,,,,7896083400614,
Uni-Diazepax Comprimido,200 Unidades,10mg,,7896006254287,Comprimido
Uni-Diazepax Comprimido,200 Unidades,5mg,,7896006254003,Comprimido
Uni-Diazepax Comprimido,20 Unidades,10mg,,7896006257776,Comprimido
Uni-Diazepax Comprimido,20 Unidades,5mg,,7896006240778,Comprimido
Unizinco,30 mL,17.6mg/mL,R$ -,7896317911657,Solução oral
Unizinco,100 mL,4mg/mL,"R$ 0,00",7898430191091,Solução oral
Unizinco,100 mL,17.6mg/mL,"R$ 25,63",7896317911640,Solução oral
Unidol,,,,7896006203049,
Uplyso,,,,7891268109269,
Ultrase,100 Unidades,12U/USP,,,Cápsula
Uni Haloper,200 Unidades,5mg,,7896006260172,Comprimido
Uni Haloper,20 mL,2mg/mL,,7896006260271,Solução oral (gotas)
Uni Haloper,1 mL,5mg/mL,,7896006260370,Solução injetável
Uni Haloper,200 Unidades,5mg,,7896006219293,Comprimido
Uniair,10 Unidades,4mg,,7899095241459,Comprimido mastigável
Uniair,14 Unidades,4mg,,7899095241466,Comprimido mastigável
Uniair,15 Unidades,4mg,,7899095241473,Comprimido mastigável
Uniair,28 Unidades,4mg,,7899095241480,Comprimido mastigável
Uniair,30 Unidades,4mg,,7899095241497,Comprimido mastigável
Uniair,56 Unidades,4mg,,7899095241176,Comprimido mastigável
Uniair,60 Unidades,4mg,,7899095241183,Comprimido mastigável
Uniair,98 Unidades,4mg,,7899095241190,Comprimido mastigável
Uniair,100 Unidades,4mg,,7899095241206,Comprimido mastigável
Uniair,490 Unidades,4mg,,7899095241213,Comprimido mastigável
Uniair,500 Unidades,4mg,,7899095241220,Comprimido mastigável
Uniair,10 Unidades,5mg,,7899095241237,Comprimido mastigável
Uniair,14 Unidades,5mg,,7899095241244,Comprimido mastigável
Uniair,15 Unidades,5mg,,7899095241251,Comprimido mastigável
Uniair,28 Unidades,5mg,,7899095241268,Comprimido mastigável
Uniair,30 Unidades,5mg,,7899095241275,Comprimido mastigável
Uniair,56 Unidades,5mg,,7899095241282,Comprimido mastigável
Uniair,60 Unidades,5mg,,7899095241299,Comprimido mastigável
Uniair,98 Unidades,5mg,,7899095241305,Comprimido mastigável
Uniair,100 Unidades,5mg,,7899095241312,Comprimido mastigável
Uniair,490 Unidades,5mg,,7899095241329,Comprimido mastigável
Uniair,500 Unidades,5mg,,7899095241336,Comprimido mastigável
Uniair,10 Unidades,10mg,,7899095241343,Comprimido revestido
Uniair,14 Unidades,10mg,,7899095241350,Comprimido revestido
Uniair,15 Unidades,10mg,,7899095241367,Comprimido revestido
Uniair,28 Unidades,10mg,,7899095241374,Comprimido revestido
Uniair,30 Unidades,10mg,,7899095241381,Comprimido revestido
Uniair,56 Unidades,10mg,,7899095241398,Comprimido revestido
Uniair,60 Unidades,10mg,,7899095241404,Comprimido revestido
Uniair,98 Unidades,10mg,,7899095241411,Comprimido revestido
Uniair,100 Unidades,10mg,,7899095241428,Comprimido revestido
Uniair,490 Unidades,10mg,,7899095241435,Comprimido revestido
Uniair,500 Unidades,10mg,,7899095241442,Comprimido revestido
Untral,30 Unidades,2.5mg,,7896658027055,Cápsula dura
Untral,60 Unidades,2.5mg,,7896658027062,Cápsula dura
Untral,90 Unidades,2.5mg,,7896658027079,Cápsula dura
Ultibro,12 Unidades,110mg,"R$ 149,59",7896261019218,Cápsulas duras com pó de uso inalatório
Ultibro,30 Unidades,110mg,"R$ 374,09",7896261018860,Cápsulas duras com pó de uso inalatório
Umma,,,,7897322711430,
Uciton,,,,7897655400070,
Uciclav Suspensão Oral,,,,7897655400049,
Upelior,1 mL,0.3mg/mL,,7896261020009,Solução injetável
Upelior,1 mL,0.6mg/mL,,7896261020016,Solução injetável
Upelior,1 mL,0.9mg/mL,,7896261020023,Solução injetável
Upelior,1 mL,0.3mg/mL,,7896261019959,Solução injetável
Upelior,1 mL,0.3mg/mL,,7896261018723,Solução injetável
Upelior,1 mL,0.6mg/mL,,7896261019980,Solução injetável
Upelior,1 mL,0.6mg/mL,,7896261018730,Solução injetável
Upelior,1 mL,0.9mg/mL,,7896261019997,Solução injetável
Upelior,1 mL,0.9mg/mL,,7896261018747,Solução injetável
Ucibeta,30 Unidades,24mg,,7897655400193,Comprimido
Ucibeta,30 Unidades,16mg,,7897655400131,Comprimido
Uciose,4 Unidades,6mg,,7897655400209,Comprimido
Uciose,2 Unidades,6mg,,7897655400278,Comprimido
Unitram,30 Unidades,10mg,,7898040325701,Comprimido revestido
Unitram,30 Unidades,15mg,,7898040325718,Comprimido revestido
Unitram,30 Unidades,20mg,,7898040325725,Comprimido revestido
Unitram,15 mL,20mg/mL,,7898040325732,Solução oral (gotas)
Unitram,7 Unidades,10mg,,7898040325749,Comprimido revestido
Unitram,14 Unidades,10mg,,7898040326067,Comprimido revestido
Unitram,15 Unidades,10mg,,7898040326074,Comprimido revestido
Unitram,28 Unidades,10mg,,7898040326081,Comprimido revestido
Unitram,60 Unidades,10mg,,7898040326098,Comprimido revestido
Unitram,7 Unidades,15mg,,7898040325756,Comprimido revestido
Unitram,14 Unidades,15mg,,7898040326180,Comprimido revestido
Unitram,15 Unidades,15mg,,7898040326197,Comprimido revestido
Unitram,20 Unidades,15mg,,7898040326203,Comprimido revestido
Unitram,28 Unidades,15mg,,7898040326210,Comprimido revestido
Unitram,60 Unidades,15mg,,7898040326227,Comprimido revestido
Unitram,500 Unidades,15mg,,7898040326234,Comprimido revestido
Unitram,7 Unidades,20mg,,7898040325763,Comprimido revestido
Unitram,14 Unidades,20mg,,7898040326128,Comprimido revestido
Unitram,15 Unidades,20mg,,7898040326135,Comprimido revestido
Unitram,20 Unidades,20mg,,7898040326142,Comprimido revestido
Unitram,28 Unidades,20mg,,7898040326159,Comprimido revestido
Unitram,60 Unidades,20mg,,7898040326166,Comprimido revestido
Unitram,500 Unidades,20mg,,7898040326173,Comprimido revestido
Unitram,30 mL,20mg/mL,,7898040326104,Solução oral (gotas)
Ulip,,,,,
Ucitir,,,,7897655400292,
Urcip,6 Unidades,500mg,,7896658033650,Comprimido revestido
Urcip,14 Unidades,500mg,,7896658033643,Comprimido revestido
Ureativ 20,50 g,200mg/g,,7897473203600,Creme dermatológico
Ureativ 20,50 g,100mg/g,,7897473203631,Creme dermatológico
Uptravi,140 Unidades,0.2mg,,7896212480111,Comprimido revestido
Uptravi,60 Unidades,0.2mg,,7896212480142,Comprimido revestido
Uptravi,60 Unidades,0.4mg,,7896212480104,Comprimido revestido
Uptravi,60 Unidades,0.6mg,,7896212480081,Comprimido revestido
Uptravi,60 Unidades,0.8mg,,7896212480098,Comprimido revestido
Uptravi,60 Unidades,1mg,,7896212480166,Comprimido revestido
Uptravi,60 Unidades,1.2mg,,7896212480159,Comprimido revestido
Uptravi,60 Unidades,1.4mg,,7896212480128,Comprimido revestido
Usoleg,10 Unidades,0.4mg,,7896004764559,Comprimido revestido de liberação prolongada
Usoleg,20 Unidades,0.4mg,,7896004764566,Comprimido revestido de liberação prolongada
Usoleg,30 Unidades,0.4mg,,7896004764573,Comprimido revestido de liberação prolongada
Usoleg,60 Unidades,0.4mg,,7896004764580,Comprimido revestido de liberação prolongada
Ultidin Comprimido,20 Unidades,150mg,,7899095201439,Comprimido revestido
Ultidin Comprimido,500 Unidades,150mg,,7899095210585,Comprimido revestido
Ultidin Comprimido,300 Unidades,300mg,,7899095210592,Comprimido revestido
Ultidin Comprimido,20 Unidades,300mg,,7899095201477,Comprimido revestido
Undecilato de Testosterona Eurofarma - Momenta,,,,7891317001414,
Unak,30 Unidades,10mg,,7898096578236,Comprimido revestido
Unak,30 Unidades,20mg,,7898096578243,Comprimido revestido
Unak,30 Unidades,40mg,,7898096578250,Comprimido revestido
Unak,10 Unidades,10mg,,7898096578311,Comprimido revestido
Unak,500 Unidades,10mg,,7898096578328,Comprimido revestido
Unak,1000 Unidades,10mg,,7898096578335,Comprimido revestido
Unak,10 Unidades,20mg,,7898096578342,Comprimido revestido
Unak,500 Unidades,20mg,,7898096578359,Comprimido revestido
Unak,1000 Unidades,20mg,,7898096578366,Comprimido revestido
Unak,10 Unidades,40mg,,7898096578373,Comprimido revestido
Unak,500 Unidades,40mg,,7898096578380,Comprimido revestido
Unak,1000 Unidades,40mg,,7898096578397,Comprimido revestido
Unasyn,10 Unidades,375mg,"R$ 145,09",7891268145403,Comprimido revestido
Unasyn,60 mL,50mg/mL,"R$ 107,19",7891268145427,Pó para suspensão oral
Uciclav Comprimido,,,,7897655400056,
Umbi,2 g,,,7891317158699,Pó para solução oral
Umbi,8 mL,,,7891317023270,Solução oral (gotas)
Unizinco Comprimido,4 Unidades,20mg,,7898430193286,Comprimido
Unizinco Comprimido,10 Unidades,20mg,,7898430193293,Comprimido
Unizinco Comprimido,30 Unidades,20mg,,7898430193316,Comprimido
Unizinco Comprimido,60 Unidades,20mg,,7898430193323,Comprimido
Unizinco Comprimido,14 Unidades,20mg,,7898430193309,Comprimido
Unizinco Comprimido,28 Unidades,20mg,,7898430194023,Comprimido
Ultracler,,,,7898575780051,
Ulcerazine,,,,7894164002177,
Unha Sana,,,,7896331705591,
Uritrat,6 Unidades,400mg,,7896094200395,Comprimido
Uritrat,14 Unidades,400mg,,7896094200319,Comprimido
Uroprostal Prevent,60 Unidades,nullmg/mL,,7898375670682,Cápsula
Uroprostal Prevent,60 Unidades,500mg,,7898327560351,Cápsula dura
Unirez,,,,7896006217503,
Uni-Clonazepax Comprimido,20 Unidades,2mg,"R$ 21,11",7896006236214,Comprimido
Uni-Clonazepax Comprimido,20 Unidades,0.5mg,"R$ 11,70",7896006234579,Comprimido
Uniclarin,,,,7896006212294,
Uni Vir Creme,,,,7896006211709,
Uni Vir Injetável,,,,7896006211211,
Uniflu,10 Unidades,30mg,,7896006200765,Cápsula dura
Uniflu,500 Unidades,30mg,,7896006200796,Cápsula dura
Uniflu,10 Unidades,45mg,,7896006200734,Cápsula dura
Uniflu,500 Unidades,45mg,,7896006200789,Cápsula dura
Uniflu,10 Unidades,75mg,,7896006200741,Cápsula dura
Uniflu,500 Unidades,75mg,,7896006200772,Cápsula dura
Uniprazol Injetável,,,,7896006234210,
Uni-Diazepax Solução Injetável,,,,7896006240518,
Unguento Plus Vansil Uso Veterinário,,,,7898232030895,
Unguento Pearson,,,,7896014904013,
Ultomiris,30 mL,10mg/mL,,7898636010073,Solução injetável
Ultomiris,3 mL,100mg/mL,,7898636010158,Solução injetável
Ultomiris,11 mL,100mg/mL,,7898636010172,Solução injetável
Upcard para Cães,30 Unidades,0.75mg,,7893652080918,Comprimido
Upcard para Cães,30 Unidades,3mg,,7893652080925,Comprimido
Unianora,,,,7896006219767,
Uplizna,10 mL,10mg/mL,,7898996106805,Solução injetável
Uplizna,10 mL,10mg/mL,,7898609961388,Solução injetável
Ultrox,10 Unidades,10mg,,7899420507984,Comprimido sublingual
Ultrox,4 Unidades,10mg,,7899420507977,Comprimido sublingual
Ultrox,20 Unidades,10mg,,7899420507991,Comprimido sublingual
Unigyn,2 Unidades,1g,,7894916501460,Comprimido revestido
Unigyn,4 Unidades,1g,,7894916501569,Comprimido revestido
Uman Albumin,50 mL,0.2g/mL,"R$ 185,47",7898956093015,Solução injetável
Uman Albumin,100 mL,0.2g/mL,"R$ 367,87",7898956093022,Solução injetável
Unizan,30 mL,,,7898031310723,Solução dermatológica (spray)
Unizan,60 mL,,,7898031310808,Solução dermatológica
Urohipe BCG,1 Unidades,40mg,,7898994302377,Pó para solução injetável
Urohipe BCG,2 Unidades,40mg,,7898994302384,Pó para solução injetável
Unguento Veterinário LRC Simões,40 g,,,7896210500064,Unguento
Unguento Veterinário LRC Simões,50 g,,,7896210508312,Unguento
Ulctam,1 Unidades,500mg,,7896112105336,Pó para solução injetável
Ulctam,1 Unidades,2000mg,,7896112105343,Pó para solução injetável
Unyca,,,,7891142984531,
Undecilato de Testosterona Neo Química,,,,7896714295862,
