Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Onbrize,30 Unidades,300mcg,,7896261016422,Cápsula de pó para inalação
Onbrize,60 Unidades,150mcg,,7896261019805,Cápsula de pó para inalação
Onbrize,60 Unidades,300mcg,,7896261019812,Cápsula de pó para inalação
Onbrize,90 Unidades,150mcg,,7896261019829,Cápsula de pó para inalação
Onbrize,90 Unidades,300mcg,,7896261019836,Cápsula de pó para inalação
Oncileg,30 g,1mg/g,"R$ 42,09",7896004709178,Creme dermatológico
Oncileg,30 g,1mg/g,"R$ 39,60",7896004709161,Pomada dermatológica
Oto-Betnovate,,,,7898040321390,
Otociriax,5 mL,2mg/mL,,7898040321079,Suspensão otológica
Otociriax,10 mL,10mg/mL,,7898040324216,Suspensão otológica
Oxacilina Sódica Aurobindo Pharma do Brasil,,,,7898361880750,
Olmetec,30 Unidades,40mg,"R$ 224,19",7891268148756,Comprimido revestido
Olmetec,10 Unidades,20mg,"R$ 64,49",7891268148701,Comprimido revestido
Olmetec,10 Unidades,40mg,"R$ 74,50",7891268148732,Comprimido revestido
Olmetec,30 Unidades,20mg,"R$ 194,87",7891268148725,Comprimido revestido
Omeprazin,7 Unidades,40mg,R$ -,7896004710396,Cápsula gelatinosa com microgrânulos
Omeprazin,14 Unidades,20mg,R$ -,7896004714271,Cápsula gelatinosa com microgrânulos
Omeprazin,14 Unidades,20mg,"R$ 75,55",7895296255035,Cápsula gelatinosa
Omeprazin,28 Unidades,20mg,"R$ 102,43",7895296255042,Cápsula gelatinosa com microgrânulos
Oncibel Creme,,,,7897917003292,
Oncotecan,,,,7892953204511,
Omeprazol Medley,28 Unidades,20mg,"R$ 58,09",7896422504379,Cápsula gelatinosa dura de liberação retardada
Omeprazol Medley,14 Unidades,10mg,"R$ 21,28",7896422506533,Cápsula gelatinosa dura de liberação retardada
Omeprazol Medley,7 Unidades,40mg,"R$ 39,50",7896422504614,Cápsula gelatinosa dura de liberação retardada
Omeprazol Medley,14 Unidades,20mg,"R$ 29,34",7896422504362,Cápsula gelatinosa dura de liberação retardada
Omeprazol Medley,7 Unidades,20mg,"R$ 21,07",7896422504355,Cápsula gelatinosa dura de liberação retardada
Omeprazol Medley,42 Unidades,20mg,"R$ 60,56",7896422517843,Cápsula gelatinosa dura de liberação retardada
Omeprazol Nova Química,28 Unidades,20mg,,7895296211390,Cápsula dura de liberação retardada
Omeprazol Nova Química,7 Unidades,40mg,,7895296211345,Cápsula dura de liberação retardada
Omeprazol Nova Química,14 Unidades,10mg,,7895296211314,Cápsula dura de liberação retardada
Omeprazol Nova Química,28 Unidades,40mg,,7895296211352,Cápsula dura de liberação retardada
Omeprazol Nova Química,14 Unidades,20mg,,7895296211383,Cápsula dura de liberação retardada
Omeprazol Nova Química,7 Unidades,20mg,,7895296447263,Cápsula dura de liberação retardada
Omeprazol Nova Química,30 Unidades,40mg,,7895296448802,Cápsula dura de liberação retardada
Omeprazol Nova Química,7 Unidades,10mg,,7895296449182,Cápsula dura de liberação retardada
Omeprazol Nova Química,28 Unidades,10mg,,7895296449199,Cápsula dura de liberação retardada
Omeprazol Nova Química,56 Unidades,10mg,,7895296449205,Cápsula dura de liberação retardada
Omeprazol Nova Química,56 Unidades,20mg,,7895296449137,Cápsula dura de liberação retardada
Omeprazol Nova Química,14 Unidades,40mg,,7895296449212,Cápsula dura de liberação retardada
Omeprazol Nova Química,56 Unidades,40mg,,7895296449229,Cápsula dura de liberação retardada
Onxel,16.7 mL,6mg/mL,,7896290401503,Solução injetável
Onxel,5 mL,6mg/mL,,7896290401169,Solução injetável
Onxel,17 mL,6mg,,7896290401176,Solução injetável
O-Plat,1 Unidades,100mg,,7892953203323,Pó para solução injetável
O-Plat,,500mg,,7892953203316,Solução injetável
OsCal 500,,,,7891058034092,
Osteofar,4 Unidades,70mg,"R$ 76,31",7898109241522,Comprimido
Osteofar,8 Unidades,70mg,"R$ 99,51",7898109241881,Comprimido
Osteofar,300 Unidades,70mg,"R$ 2142,71",7898109249887,Comprimido
Oticerim,,,,7896026120500,
Octifen,,,,7896006222620,
Olanzapina Zydus Nikkho,30 Unidades,2.5mg,,7898927562816,Comprimido revestido
Olanzapina Zydus Nikkho,30 Unidades,5mg,,7898927562823,Comprimido revestido
Olanzapina Zydus Nikkho,30 Unidades,10mg,,7898927563783,Comprimido revestido
Olazofren,28 Unidades,2.5mg,"R$ 260,15",7896004730547,Comprimido revestido
Olazofren,28 Unidades,10mg,"R$ 742,08",7896004730585,Comprimido revestido
Olazofren,28 Unidades,5mg,"R$ 429,69",7896004730561,Comprimido revestido
Omenax,14 Unidades,40mg,,7899095205413,Cápsula gelatinosa dura
Omenax,56 Unidades,40mg,,7899095205437,Cápsula gelatinosa dura
Omenax,490 Unidades,40mg,,7899095216020,Cápsula gelatinosa dura
Omenax,15 Unidades,20mg,,7899095240148,Cápsula gelatinosa dura
Omenax,30 Unidades,20mg,,7899095240155,Cápsula gelatinosa dura
Omenax,60 Unidades,20mg,,7899095240179,Cápsula gelatinosa dura
Omenax,450 Unidades,20mg,,7899095240186,Cápsula gelatinosa dura
Omenax,15 Unidades,40mg,,7899095245525,Cápsula gelatinosa dura
Omenax,30 Unidades,40mg,,7899095245532,Cápsula gelatinosa dura
Omenax,60 Unidades,40mg,,7899095245549,Cápsula gelatinosa dura
Omenax,450 Unidades,40mg,,7899095245556,Cápsula gelatinosa dura
Omenax,28 Unidades,20mg,,7899095200869,Cápsula gelatinosa dura
Omenax,7 Unidades,40mg,,7899095205406,Cápsula gelatinosa dura
Omenax,14 Unidades,20mg,,7899095200845,Cápsula gelatinosa dura
Omenax,56 Unidades,20mg,,7899095240162,Cápsula gelatinosa dura
Omenax,28 Unidades,40mg,,7899095205420,Cápsula gelatinosa dura
Omenax,14 Unidades,20mg,,7899095210516,Cápsula gelatinosa dura
Omenax,28 Unidades,20mg,,7899095201460,Cápsula dura de liberação retardada
Omenax,56 Unidades,20mg,,7899095201453,Cápsula dura de liberação retardada
Omenax,490 Unidades,20mg,,7899095201507,Cápsula dura de liberação retardada
Omeprazol Sódico Eurofarma - Momenta,,,,7891317420024,
Ophtcol,,,,7898154460015,
Omnic Ocas,30 Unidades,0.4mg,"R$ 140,30",7899337000400,Comprimido revestido de liberação prolongada
Omnic Ocas,10 Unidades,0.4mg,"R$ 125,11",7899337000370,Comprimido revestido de liberação prolongada
Omnic Ocas,60 Unidades,0.4mg,"R$ 224,51",7899337000424,Comprimido revestido de liberação prolongada
Omniscan,15 mL,287mg/mL,,7898946550115,Solução injetável
Omniscan,10 mL,287mg/mL,,7898946550108,Solução injetável
Omniscan,20 mL,287mg/mL,,7898946550122,Solução injetável
Olmetec HCT,30 Unidades,20mg,"R$ 185,40",7891268148800,Comprimido revestido
Olmetec HCT,30 Unidades,40mg,"R$ 211,20",7891268148831,Comprimido revestido
Olmetec HCT,10 Unidades,20mg,"R$ 60,39",7891268149029,Comprimido revestido
Olmetec HCT,30 Unidades,40mg,"R$ 211,20",7891268148862,Comprimido revestido
Omeprazol Teuto,7 Unidades,20mg,,7896112148722,Cápsula gelatinosa dura
Omeprazol Teuto,14 Unidades,20mg,,7896112149095,Cápsula gelatinosa dura
Omeprazol Teuto,28 Unidades,20mg,,7896112148715,Cápsula gelatinosa dura
Omeprazol Teuto,14 Unidades,10mg,,7896112149064,Cápsula gelatinosa dura
Omeprazol Teuto,56 Unidades,20mg,,7896112181729,Cápsula gelatinosa dura
Optamax,,,,7898060131658,
Orgalutran,,,,7897337716581,
Organoneuro Cerebral,25 Unidades,10mg,"R$ 112,01",7890282800626,Comprimido revestido
Organoneuro Cerebral,100 Unidades,10mg,"R$ 403,29",7892828001306,Comprimido revestido
Omoprel,28 Unidades,40mg,"R$ 40,15",7897917003278,Cápsula gelatinosa dura
Omoprel,7 Unidades,40mg,"R$ 9,39",7897917001748,Cápsula gelatinosa dura
Omoprel,14 Unidades,20mg,"R$ 19,76",7897917000857,Cápsula gelatinosa dura
Omoprel,14 Unidades,40mg,"R$ 18,94",7897917001755,Cápsula gelatinosa dura
Omoprel,56 Unidades,20mg,"R$ 39,70",7897917003261,Cápsula gelatinosa dura
Omoprel,56 Unidades,40mg,"R$ 80,25",7897917003285,Cápsula gelatinosa dura
Omoprel,28 Unidades,20mg,"R$ 25,11",7897917003254,Cápsula gelatinosa dura
Omoprel,14 Unidades,10mg,"R$ 13,85",7897917000819,Cápsula gelatinosa dura
Omeprazol Biosintética - Aché,7 Unidades,20mg,R$ -,7896181905790,Cápsula gelatinosa com microgrânulos
Omeprazol Biosintética - Aché,14 Unidades,10mg,R$ -,7896181905776,Cápsula gelatinosa com microgrânulos
Omeprazol Biosintética - Aché,7 Unidades,40mg,R$ -,7896181905950,Cápsula gelatinosa com microgrânulos
Omeprazol Biosintética - Aché,14 Unidades,20mg,R$ -,7896181905837,Cápsula gelatinosa com microgrânulos
Omeprazol Biosintética - Aché,28 Unidades,20mg,"R$ 88,21",7896181928942,Cápsula gelatinosa com microgrânulos
Omeprazol Biosintética - Aché,56 Unidades,20mg,"R$ 169,61",7896181928935,Cápsula gelatinosa com microgrânulos
Ontrax,2 mL,2mg/mL,"R$ 1826,37",7896014679218,Solução injetável
Ontrax,4 mL,2mg/mL,"R$ 2457,74",7896014679232,Solução injetável
Oftpred,,,,7896676433029,
Olanzapina Germed Pharma,28 Unidades,2.5mg,"R$ 331,63",7896004729923,Comprimido revestido
Olanzapina Germed Pharma,28 Unidades,10mg,"R$ 979,87",7896004729961,Comprimido revestido
Olanzapina Germed Pharma,28 Unidades,5mg,"R$ 489,92",7896004729947,Comprimido revestido
Olanzapina Germed Pharma,7 Unidades,2.5mg,"R$ 82,92",7896004770239,Comprimido revestido
Olanzapina Germed Pharma,14 Unidades,2.5mg,"R$ 165,82",7896004729916,Comprimido revestido
Olanzapina Germed Pharma,7 Unidades,5mg,"R$ 122,48",7896004770277,Comprimido revestido
Olanzapina Germed Pharma,56 Unidades,2.5mg,"R$ 663,23",7896004770253,Comprimido revestido
Olanzapina Germed Pharma,60 Unidades,2.5mg,"R$ 710,64",7896004770260,Comprimido revestido
Olanzapina Germed Pharma,14 Unidades,5mg,"R$ 244,94",7896004729930,Comprimido revestido
Olanzapina Germed Pharma,56 Unidades,5mg,"R$ 979,82",7896004770291,Comprimido revestido
Olanzapina Germed Pharma,60 Unidades,5mg,"R$ 1049,80",7896004770307,Comprimido revestido
Olanzapina Germed Pharma,7 Unidades,10mg,"R$ 244,95",7896004770314,Comprimido revestido
Olanzapina Germed Pharma,56 Unidades,10mg,"R$ 1959,79",7896004770338,Comprimido revestido
Olanzapina Germed Pharma,60 Unidades,10mg,"R$ 2099,79",7896004770345,Comprimido revestido
Olanzapina Germed Pharma,14 Unidades,10mg,"R$ 489,95",7896004729954,Comprimido revestido
Olanzapina Germed Pharma,30 Unidades,2.5mg,"R$ 355,30",7896004770246,Comprimido revestido
Olanzapina Germed Pharma,30 Unidades,5mg,"R$ 524,90",7896004770284,Comprimido revestido
Olanzapina Germed Pharma,30 Unidades,10mg,"R$ 1049,87",7896004770321,Comprimido revestido
OlmetecAnlo,30 Unidades,40mg,R$ -,7891268148985,Comprimido revestido
OlmetecAnlo,30 Unidades,20mg,"R$ 169,90",7891268148923,Comprimido revestido
OlmetecAnlo,30 Unidades,40mg,"R$ 192,06",7891268149012,Comprimido revestido
OlmetecAnlo,15 Unidades,20mg,"R$ 84,95",7891268148916,Comprimido revestido
OlmetecAnlo,15 Unidades,40mg,"R$ 96,01",7891268149005,Comprimido revestido
OlmetecAnlo,15 Unidades,40mg,"R$ 96,01",7891268148978,Comprimido revestido
OlmetecAnlo,7 Unidades,20mg,"R$ 39,62",7891268148909,Comprimido revestido
OlmetecAnlo,7 Unidades,40mg,"R$ 44,80",7891268148992,Comprimido revestido
Omepramix,56 Unidades,20mg,,7896658004360,Cápsula dura
Omepramix,14 Unidades,20mg,,7896658004308,Comprimido
Omnitrope,1.5 mL,10mg,"R$ 1402,15",7897595616937,Solução injetável
Omnitrope,1.5 mL,5mg,"R$ 670,86",7897595616913,Solução injetável
Omnitrope,1.5 mL,15mg,"R$ 2177,47",7897595627582,Solução injetável
Oncicrem-A,,,,7899095203686,
Olina Essência de Vida,60 mL,0.18mL,"R$ 0,00",7896732600020,Solução oral
Olina Essência de Vida,100 mL,0.18mL/mL,"R$ 0,00",7896732600013,Solução oral
Olina Essência de Vida,15 mL,0.18mL,"R$ 492,85",7896732600464,Solução oral
Olina Essência de Vida,15 mL,0.18mL/mL,R$ -,7896732600433,Solução oral
Ornitargin Comprimido,,,,7897851221493,
Ossomax,,,,7898060138664,
Oto-Xilodase,,,,7896637022439,
Omnipaque,100 mL,350mg/mL,R$ -,7897322703343,Solução injetável
Omnipaque,50 mL,350mg/mL,R$ -,7897322703336,Solução injetável
Omnipaque,50 mL,300mg,R$ -,7898946550023,Solução injetável
Omnipaque,100 mL,350mg/mL,R$ -,7898946550078,Solução injetável
Omnipaque,100 mL,300mg/mL,R$ -,7898946550030,Solução injetável
Omnipaque,20 mL,300mg/mL,R$ -,7898946550016,Solução injetável
Omnipaque,50 mL,300mg/mL,"R$ 272,09",7898946550047,Solução injetável
Omnipaque,100 mL,300mg/mL,"R$ 492,55",7898946550054,Solução injetável
Omnipaque,50 mL,350mg/mL,"R$ 313,76",7898946550085,Solução injetável
Omnipaque,500 mL,300mg/mL,"R$ 2167,82",7898946550238,Solução injetável
Omnipaque,500 mL,350mg/mL,"R$ 2401,31",7898946550245,Solução injetável
Oncobine,1 mL,10mg/mL,,7895197130172,Solução injetável
Oncobine,5 mL,10mg/mL,,7895197130189,Solução injetável
Ontax,25 mL,6mg/mL,,7896094202818,Solução injetável
Ontax,16.7 mL,6mg/mL,,7896094202801,Solução injetável
Ontax,5 mL,6mg/mL,,7896094201798,Solução injetável
Ontax,25 mL,6mg/mL,,7896094203013,Solução injetável
Ontax,16.7 mL,6mg/mL,,7896094203020,Solução injetável
Ontax,50 mL,6mg/mL,,7896094203037,Solução injetável
Omeprazol Comprimido Laboratório Cristália,7 Unidades,20mg,,7896676407914,Cápsula gelatinosa dura com microgrânulos
Omeprazol Comprimido Laboratório Cristália,28 Unidades,20mg,,7896676408072,Cápsula gelatinosa dura com microgrânulos
Onicit,5 mL,0.05mg/mL,"R$ 915,64",7897572006379,Solução injetável
Onicit,1.5 mL,0.05mg/mL,"R$ 122,49",7897572003569,Solução injetável
Ocufen,,,,7897316800225,
Olanzapina Sandoz,30 Unidades,10mg,R$ -,7897595618207,Comprimido revestido
Olanzapina Sandoz,10 Unidades,5mg,R$ -,7897595618085,Comprimido
Olanzapina Sandoz,10 Unidades,10mg,R$ -,7897595618160,Comprimido revestido
Olanzapina Sandoz,30 Unidades,5mg,"R$ 163,63",7897595618122,Comprimido revestido
Oncileg-A,,,,7896004722689,
Ocupress,,,,7896006290209,
Ofloxacino EMS,,,,7896004713847,
Oncodocel,0.5 mL,20mg,,7892953000908,Solução injetável
Oncodocel,2 mL,80mg,,7892953000915,Solução injetável
Omeprazol Germed Pharma,14 Unidades,10mg,"R$ 31,37",7896004707396,Cápsula gelatinosa dura com microgrânulos
Omeprazol Germed Pharma,7 Unidades,40mg,"R$ 62,79",7896004707389,Cápsula gelatinosa dura com microgrânulos
Omeprazol Germed Pharma,14 Unidades,20mg,"R$ 62,79",7896004709451,Cápsula gelatinosa dura com microgrânulos
Omeprazol Germed Pharma,28 Unidades,20mg,"R$ 127,45",7896004707419,Cápsula gelatinosa dura com microgrânulos
Omeprazol Germed Pharma,7 Unidades,20mg,"R$ 31,37",7896004707402,Cápsula gelatinosa dura com microgrânulos
Omeprazol Germed Pharma,7 Unidades,10mg,"R$ 15,69",7896004782362,Cápsula dura de liberação retardada
Omeprazol Germed Pharma,28 Unidades,10mg,"R$ 62,75",7896004782379,Cápsula dura de liberação retardada
Omeprazol Germed Pharma,56 Unidades,10mg,"R$ 125,48",7896004782386,Cápsula dura de liberação retardada
Omeprazol Germed Pharma,56 Unidades,20mg,"R$ 146,26",7896004782393,Cápsula dura de liberação retardada
Omeprazol Germed Pharma,14 Unidades,40mg,"R$ 96,26",7896004782409,Cápsula dura de liberação retardada
Omeprazol Germed Pharma,28 Unidades,40mg,"R$ 192,53",7896004782416,Cápsula dura de liberação retardada
Omeprazol Germed Pharma,56 Unidades,40mg,"R$ 385,02",7896004782423,Cápsula dura de liberação retardada
Oprazon,,,,7896014688272,
Oxaliplatina Glenmark,50 mL,100mg,,7897473202078,Pó para solução injetável
Oxaliplatina Glenmark,50 mL,50mg,,7897473202061,Pó para solução injetável
Orap,20 Unidades,4mg,"R$ 31,55",7896212469093,Comprimido
Orap,20 Unidades,1mg,"R$ 15,62",7896212469086,Comprimido
Osteoblock,12 Unidades,35mg,"R$ 502,06",7895296124058,Comprimido revestido
Osteoblock,4 Unidades,35mg,"R$ 167,34",7895296124034,Comprimido revestido
Osteoblock,1 Unidades,150mg,"R$ 251,60",7896004784946,Comprimido revestido
Osteoblock,2 Unidades,150mg,"R$ 503,21",7896004784953,Comprimido revestido
Osteonutri Medley,8 Unidades,600mg,R$ -,7896422513333,Comprimido revestido
Osteonutri Medley,60 Unidades,600mg,"R$ 136,16",7896422513272,Comprimido revestido
Osteonutri Medley,30 Unidades,600mg,"R$ 70,29",7896422513265,Comprimido revestido
Oxacilil,10 mL,500mg,,7898208141150,Solução injetável
Oxacilil,10 mL,500mg,,7899498608330,Pó para solução injetável
Osteoprevix D,75 Unidades,1250mg,R$ -,7894164003884,Comprimido revestido
Osteoprevix D,10 Unidades,600mg,R$ -,78941640062050,Comprimido efervescente
Osteoprevix D,30 Unidades,1250mg,R$ -,7894164007066,Comprimido revestido
Osteoprevix D,60 Unidades,200UI,"R$ 59,34",7894164003594,Comprimido revestido
Ostriol,,,,7895858001452,
Otofoxin,,,,7898074614109,
Optilar,10 mL,4mg/mL,,7899095203761,Solução oftálmica (colírio)
Optilar,5 mL,4mg/mL,,7899095239074,Solução oftálmica (colírio)
Optilar,10 mL,4mg/mL,,7899095239081,Solução oftálmica (colírio)
Optilar,5 mL,4mg/mL,,7899095240001,Solução oftálmica (colírio)
Optilar,5 mL,5mg/mL,,7899095240018,Solução oftálmica (colírio)
Optaflan,12 Unidades,100mg,"R$ 44,78",7898060133546,Comprimido
Optaflan,15 mL,50mg/mL,"R$ 40,10",7898060133584,Suspensão oral (gotas)
Ophtaac 40,,,,7898144460442,
Ossotrat-D,,,,7893454212012,
OsCal D,75 Unidades,500mg,R$ -,7891058016814,Comprimido revestido
OsCal D,60 Unidades,500mg,"R$ 119,49",7891058011550,Comprimido revestido
OsCal D,8 Unidades,500mg,"R$ 14,96",7891058000400,Comprimido revestido
OsCal D,60 Unidades,500mg,R$ -,7891058022730,Comprimido revestido
Ostenan,,,,7896226102641,
Organoneuro Óptico,,,,7890282800633,
Oxalibbs,10 mL,100mg,,7896094207394,Pó para solução injetável
Oxalibbs,20 mL,50mg,,7896094207332,Pó para solução injetável
Oxalibbs,,5mg/mL,,7896094203235,Solução injetável
Oxalibbs,,5mg/mL,,7896094203242,Solução injetável
Otosylase,10 mL,3.5mg/mL,"R$ 19,05",7899095204720,Solução otológica
Otosylase,5 mL,3.5mg/mL,"R$ 7,95",7899095204744,Solução otológica
Otosylase,10 mL,0.25mg/mL,"R$ 0,00",7899095214941,Solução otológica
Otosylase,5 mL,0.25mg/mL,"R$ 0,00",7899095214965,Solução otológica
Otosylase,5 mL,0.25mg/mL,"R$ 0,00",7899095215368,Solução otológica
Otosylase,10 mL,3.5mg/mL,"R$ 0,00",7899095215375,Solução otológica
Ouvidonal,,,,7896714270661,
Oxaliplatina Eurofarma - Momenta,1 g,100mg,R$ -,7891317409944,Pó para solução injetável
Oxaliplatina Eurofarma - Momenta,,50mg,R$ -,7891317409951,Pó para solução injetável
Oxaliplatina Eurofarma - Momenta,10 Unidades,100mg,R$ -,7891317486730,Pó para solução injetável
Oxaliplatina Eurofarma - Momenta,10 Unidades,50mg,R$ -,7891317486723,Pó para solução injetável
Oxaliplatina Eurofarma - Momenta,1 Unidades,50mg,"R$ 1923,53",7891317023560,Pó para solução injetável
Oxaliplatina Eurofarma - Momenta,1 Unidades,100mg,"R$ 3847,22",7891317023577,Pó para solução injetável
Optivate,5 mL,250UI,,7895197010337,Pó para solução injetável
Optivate,5 mL,500UI,,7895197010344,Pó para solução injetável
Optivate,10 mL,1000UI,,7895197010351,Solução injetável
Optivate,2.5 mL,250UI,,7895197010461,Pó para solução injetável
Optivate,5 mL,500UI,,7895197010474,Pó para solução injetável
Optivate,10 mL,1000UI,,7895197010481,Solução injetável
Ortosamin,,,,7895296095068,
Oxcord,30 Unidades,10mg,"R$ 19,08",7896181914525,Comprimido
Oxcord,20 Unidades,20mg,"R$ 20,78",7896181914549,Comprimido
Otosporin,10 mL,10mg/mL,,7898040320942,Suspensão otológica
Otosporin,10 mL,10mg/mL,,7896269901263,Suspensão otológica
Oxifrin,,,,7896112118398,
Oxiton,,,,7896006272113,
Oxigen Comprimido,60 Unidades,30mg,"R$ 154,07",7896181905707,Comprimido
Oxigen Comprimido,30 Unidades,30mg,"R$ 122,06",7896181904519,Comprimido
Oxyderme,,,,7898158693228,
Oxcarbazepina Ranbaxy,30 Unidades,300mg,"R$ 63,94",7897076911827,Comprimido revestido
Oxcarbazepina Ranbaxy,20 Unidades,300mg,"R$ 28,85",7897076911810,Comprimido revestido
Oxcarbazepina Ranbaxy,60 Unidades,600mg,"R$ 248,08",7897076911278,Comprimido revestido
Oxcarbazepina Ranbaxy,20 Unidades,600mg,"R$ 58,20",7897076911841,Comprimido revestido
Oxcarbazepina Ranbaxy,30 Unidades,600mg,"R$ 124,23",7897076906090,Comprimido revestido
Oxcarbazepina Ranbaxy,60 Unidades,300mg,"R$ 126,84",7897076906038,Comprimido revestido
Oxcarbazepina Ranbaxy,200 Unidades,300mg,"R$ 424,77",7897076922090,Comprimido revestido
Oxcarbazepina Ranbaxy,500 Unidades,300mg,"R$ 1061,94",7897076922106,Comprimido revestido
Oxcarbazepina Ranbaxy,200 Unidades,600mg,"R$ 826,82",7897076922113,Comprimido revestido
Oxcarbazepina Ranbaxy,500 Unidades,600mg,"R$ 2067,16",7897076922120,Comprimido revestido
Oxcord Retard,60 Unidades,20mg,"R$ 69,74",7896181904939,Comprimido revestido
Oxcord Retard,30 Unidades,20mg,"R$ 37,88",7896181902997,Comprimido revestido
Oralpred,,,,7896241278505,
Osteoban,1 Unidades,150mg,"R$ 348,51",7896658019036,Comprimido revestido
Osteoban,3 Unidades,150mg,"R$ 770,23",7896658036019,Comprimido revestido
Oxacilina Sódica Eurofarma - Momenta,,,,7891317426453,
Oxanon,3 mL,500mg,"R$ 559,10",7896014686506,Pó para solução injetável
Oxanon,5 mL,500mg,R$ -,7896014686469,Pó para solução injetável
Oxanon,,500mg,"R$ 279,54",7896014686483,Pó para solução injetável
Oxanon,,500mg,"R$ 276,72",7896014686490,Pó para solução injetável
Oximax,30 Unidades,200mcg,"R$ 56,46",7891142115768,Cápsula de pó para inalação
Oximax,30 Unidades,200mcg,"R$ 70,66",7891142115744,Cápsula de pó para inalação
Oximax,30 Unidades,400mcg,"R$ 110,87",7891142115775,Cápsula de pó para inalação
Oximax,30 Unidades,400mcg,"R$ 87,19",7891142115799,Cápsula de pó para inalação
Oximax,10 Unidades,200mcg,"R$ 13,96",7891142115751,Cápsula de pó para inalação
Oximax,10 Unidades,400mcg,"R$ 21,55",7891142115782,Cápsula de pó para inalação
Oximax,10 Unidades,200mcg,"R$ 17,47",7891142115850,Cápsula de pó para inalação
Oximax,10 Unidades,400mcg,"R$ 27,39",7891142115867,Cápsula de pó para inalação
Ozonyl Adulto,100 mL,nullmg/mL,R$ -,7890282800305,Xarope
Ozonyl Adulto,2.5 mL,15mg,"R$ 198,27",7890282800152,Solução injetável
Ozonyl Adulto,2.5 mL,15mg,"R$ 1044,02",7890282800114,Solução injetável
Osteotrat,4 Unidades,35mg,"R$ 233,70",7896658017247,Comprimido revestido
Osteotrat,2 Unidades,35mg,"R$ 116,83",7896658017230,Comprimido revestido
Osteotrat,12 Unidades,35mg,"R$ 720,32",7896658038556,Comprimido revestido
Oxalimeiz,,50mg,,7895197210010,Pó para solução injetável
Oxalimeiz,,100mg,,7895197210027,Pó para solução injetável
Oxalimeiz,,5mg/mL,,7896672201714,Pó para solução injetável
Oxsoralen,,,,7898168006445,
Oxipelle Creme Dermatológico,,,,7898168006414,
Otomixyn,,,,7896004707600,
Oxinest,,,,7896676433371,
Oxcarbazepina Medley,30 Unidades,300mg,"R$ 46,01",7896422511902,Comprimido revestido
Oxcarbazepina Medley,30 Unidades,600mg,"R$ 90,62",7896422511940,Comprimido revestido
Oxcarbazepina Medley,20 Unidades,600mg,"R$ 93,15",7896422511933,Comprimido revestido
Oxcarbazepina Medley,20 Unidades,300mg,"R$ 48,40",7896422511896,Comprimido revestido
Oxcarbazepina Medley,60 Unidades,300mg,"R$ 89,25",7896422524766,Comprimido revestido
