Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Gaballon,100 mL,10mg/mL,,7897460400098,Xarope
Gaballon,20 Unidades,4mg,,7897460400081,Comprimido
Gaballon,60 Unidades,4mg,,7897460401804,Comprimido
Gabapentina EMS,30 Unidades,300mg,,7896004713250,Cápsula dura
Gabapentina EMS,30 Unidades,400mg,,7896004713267,Cápsula dura
Gabapentina EMS,27 Unidades,600mg,,7896004727028,Comprimido revestido
Gamaline V,15 Unidades,900mg,,7896083400607,Cápsula mole
Gamaline V,30 Unidades,900mg,,7896083402557,Cápsula mole
Ganvirax,,,,7896014677009,
Gabapentina Biolab Genéricos,30 Unidades,300mg,,7898146820582,Cápsula gelatinosa dura
Gabapentina Biolab Genéricos,30 Unidades,400mg,,7898146820612,Cápsula gelatinosa dura
Gamunex,200 mL,10g,,7895197270062,Solução injetável
Gabapentina Germed Pharma,30 Unidades,300mg,,7896004713274,Cápsula dura
Gabapentina Germed Pharma,27 Unidades,600mg,,7896004727035,Comprimido revestido
Gabapentina Germed Pharma,30 Unidades,400mg,,7896004713281,Cápsula dura
Gabapentina Germed Pharma,20 Unidades,400mg,,7896004785080,Cápsula dura
Gabapentina Germed Pharma,10 Unidades,400mg,,7896004785073,Cápsula dura
Gabapentina Germed Pharma,40 Unidades,400mg,,7896004785097,Cápsula dura
Gabapentina Germed Pharma,60 Unidades,400mg,,7896004785103,Cápsula dura
Gabapentina Germed Pharma,10 Unidades,300mg,,7896004785035,Cápsula dura
Gabapentina Germed Pharma,20 Unidades,300mg,,7896004785042,Cápsula dura
Gabapentina Germed Pharma,40 Unidades,300mg,,7896004785059,Cápsula dura
Gabapentina Germed Pharma,60 Unidades,300mg,,7896004785066,Cápsula dura
Gabapentina Germed Pharma,6 Unidades,600mg,,7896004786865,Comprimido revestido
Gabapentina Germed Pharma,9 Unidades,600mg,,7896004786872,Comprimido revestido
Gabapentina Germed Pharma,18 Unidades,600mg,,7896004786889,Comprimido revestido
Gabapentina Germed Pharma,30 Unidades,600mg,,7896004786896,Comprimido revestido
Gabapentina Germed Pharma,54 Unidades,600mg,,7896004786902,Comprimido revestido
Gabapentina Germed Pharma,100 Unidades,600mg,,7896004786919,Comprimido revestido
Galenogal Elixir,,,,7896331702859,
Gabapentina Ranbaxy,30 Unidades,300mg,,7897076911001,Cápsula gelatinosa dura
Gabapentina Ranbaxy,50 Unidades,300mg,,7897076910981,Cápsula gelatinosa dura
Gabapentina Ranbaxy,30 Unidades,400mg,,7897076911018,Cápsula gelatinosa dura
Gabapentina Ranbaxy,50 Unidades,400mg,,7897076911025,Cápsula gelatinosa dura
Gabapentina Ranbaxy,200 Unidades,300mg,,7897076923080,Cápsula dura
Gabapentina Ranbaxy,500 Unidades,300mg,,7897076923097,Cápsula dura
Gabapentina Ranbaxy,200 Unidades,400mg,,7897076923103,Cápsula dura
Gabapentina Ranbaxy,500 Unidades,400mg,,7897076923110,Cápsula dura
Ganciclovir Sódico Eurofarma - Momenta,10 mL,500mg,,7891317426422,Pó para solução injetável
Ganciclovir Sódico Eurofarma - Momenta,50 Unidades,500mg,,7891317009830,Pó para solução injetável
Gastroplantas,100 mL,8mg/mL,"R$ 22,08",7898152462240,Elixir
Gastroplantas,100 mL,8mg/mL,"R$ 22,08",7898152462233,Solução oral
Garasone,10 mL,3mg/mL,,7891142153456,Solução otológica
Garasone,20 mL,3mg/mL,,7891142202833,Solução otológica
Glibenclamida Legrand,,,,7894916141024,
Glibenclamida Neo Química,,,,7896714217093,
Geriaton,,,,7896658001802,
Gestinol,28 Unidades,0.075mg,,7896094203068,Comprimido revestido
Gestinol,28 Unidades,0.075mg,,7896094201248,Comprimido revestido
Gestodeno + Etinilestradiol Sandoz,24 Unidades,0.06mg,,7897595614186,Comprimido revestido
Gestodeno + Etinilestradiol Sandoz,72 Unidades,0.06mg,,7897595614223,Comprimido revestido
Glibenclamida EMS,,,,7896004706474,
Glicamin,30 Unidades,5mg,,7899095201781,Comprimido
Glicamin,450 Unidades,5mg,,7899095210899,Comprimido
Gonapeptyl Depot,,,,7896165600185,
Gaviz,4 Unidades,nullmg/mL,,7896006250029,Comprimido mastigável
Gaviz,4 Unidades,nullmg/mL,,7896006248507,Comprimido mastigável
Gaviz,240 mL,40mg/mL,,7896006244004,Suspensão oral
Gaviz,240 mL,40mg/mL,,7896006243007,Suspensão oral
Gino-Fibrase,,,,7891268119107,
Glimepirida Pharlab,30 Unidades,1mg,,7898216362035,Comprimido
Glimepirida Pharlab,30 Unidades,4mg,,7898216362042,Comprimido
Glimepirida Pharlab,30 Unidades,2mg,,7898216362059,Comprimido
Gabapentina Legrand,30 Unidades,400mg,,7894916142595,Cápsula gelatinosa dura
Gabapentina Legrand,30 Unidades,300mg,,7894916142588,Cápsula dura
Gammar,36 Unidades,250mg,,7897460400166,Comprimido
Gammar,100 mL,200mg/mL,,7897460400159,Xarope
Gammar,36 Unidades,250mg,,7897460401323,Comprimido
Gastromax,150 mL,6%,,7898158691095,Suspensão oral
Gastromax,200 Unidades,300mg,,7898158693778,Comprimido
Gaviscon Comprimido,32 Unidades,133.5mg,,7891035655302,Comprimido mastigável
Gaviscon Comprimido,48 Unidades,133.5mg,,7891035655272,Comprimido mastigável
Gabapentina Biosintética - Aché,,,,7896181904946,
Glucoformin,30 Unidades,500mg,R$ -,7897759000251,Comprimido revestido
Glucoformin,30 Unidades,850mg,"R$ 24,03",7897759001418,Comprimido revestido
Glimepirida Cimed,30 Unidades,2mg,,7896523210926,Comprimido
Glimepirida Cimed,30 Unidades,4mg,,7896523210940,Comprimido
Glimepirida Cimed,30 Unidades,2mg,,7896523211039,Comprimido
Glimepirida Cimed,450 Unidades,4mg,,7896523227580,Comprimido
Glimepirida Merck,30 Unidades,2mg,"R$ 49,85",7891721200045,Comprimido
Glimepirida Merck,30 Unidades,4mg,"R$ 86,47",7891721200076,Comprimido
Glimepirida Merck,30 Unidades,1mg,"R$ 28,67",7891721200014,Comprimido
Gastrogel Comprimido,20 Unidades,200mg,"R$ 19,47",7896862910037,Comprimido mastigável
Gastrogel Comprimido,300 Unidades,200mg,"R$ 155,17",7896862917777,Comprimido mastigável
Gastrogel Comprimido,20 Unidades,153mg,"R$ 22,34",7896862910136,Comprimido mastigável
Gastrogel Comprimido,300 Unidades,153mg,"R$ 217,00",7896862917074,Comprimido mastigável
Gastrogel Comprimido,20 Unidades,153mg,"R$ 22,34",7896862992316,Comprimido mastigável
Gastrogel Comprimido,120 Unidades,153mg,R$ -,7896862993672,Comprimido mastigável
Gelofut,45 g,0.0444mL/g,,7897299900028,Pomada dermatológica
Gelofut,20 g,0.0444mL/g,,7897299900011,Pomada dermatológica
Gelofut,120 mL,0.0444g/mL,,7897299900035,Solução dermatológica (spray)
Genotropin,1 mL,36UI,"R$ 2484,57",7891268103427,Pó para solução injetável
Genotropin,1 mL,36UI,"R$ 2484,57",7891268103342,Pó para solução injetável
Genotropin,1 mL,16UI,"R$ 1134,54",7891268103311,Pó para solução injetável
Genotropin,1 mL,16UI,"R$ 1134,54",7891268103403,Pó para solução injetável
Genotropin,1 mL,16UI,"R$ 5672,64",7891268103335,Pó para solução injetável
Genotropin,1 mL,36UI,"R$ 12422,91",7891268103359,Pó para solução injetável
Gepeprostin,,,,7897595604446,
Ginkotab,30 Unidades,80mg,,7896622304298,Comprimido
Ginkotab,30 Unidades,120mg,,7896622304304,Comprimido
Ginoflorax,,,,7896685300831,
Gargojuice Pastilha,,,,7897917000314,
Gelnat Composto,,,,7897848500754,
Genfibrozila Germed Pharma,24 Unidades,600mg,,7896004709680,Comprimido revestido
Genfibrozila Germed Pharma,12 Unidades,900mg,,7896004709703,Comprimido revestido
Genlibbs,1 Unidades,200mg,,7896094207240,Pó para solução injetável
Genlibbs,,1g,,7896094207257,Pó para solução injetável
Glalfital,,,,7896112138389,
Glaucotrat,,,,7896006290162,
Glicolive,4 g,1500mg/g,,7896658011573,Pó para solução oral
Glicolive,4 g,1500mg/g,,7896658011566,Pó para solução oral
Glyvenol,,,,7896261000490,
Glimepirida Sandoz,30 Unidades,1mg,,7897595604712,Comprimido
Glimepirida Sandoz,30 Unidades,4mg,,7897595604736,Comprimido
Glimepirida Sandoz,60 Unidades,4mg,,7897595605139,Comprimido
Glimepirida Sandoz,30 Unidades,2mg,,7897595604729,Comprimido
Glimeran,30 Unidades,2mg,,7896714210193,Comprimido
Glimeran,30 Unidades,4mg,,7896714246390,Comprimido
Gastrium,14 Unidades,10mg,,7896658001314,Cápsula gelatinosa dura com microgrânulos
Gastrium,14 Unidades,20mg,,7896658001307,Cápsula gelatinosa dura com microgrânulos
Gastrium,7 Unidades,20mg,,7896658001321,Cápsula gelatinosa dura com microgrânulos
Gastrium,28 Unidades,20mg,,7896658014918,Cápsula gelatinosa dura com microgrânulos
Gastrium,56 Unidades,20mg,,7896658014925,Cápsula gelatinosa dura com microgrânulos
Gastrium,7 Unidades,40mg,,7896658021008,Cápsula gelatinosa dura com microgrânulos
Gastrium,28 Unidades,40mg,,7896658021022,Cápsula gelatinosa dura com microgrânulos
Gastroftal,5 g,185mg,,7898014563269,Pó efervescente
Gastroftal,5 g,185mg,,7898014563283,Pó efervescente
Gastroftal,5 g,185mg,,7898014563306,Pó efervescente
Gastroftal,5 g,185mg,,7898014561388,Pó efervescente
Gastroftal,5 g,185mg,,7898014561401,Pó efervescente
Gastroftal,5 g,185mg,,7898014561395,Pó efervescente
Gastroftal,20 Unidades,185mg,,7898014560700,Comprimido mastigável
Gastroftal,5 g,185mg,,7898014563252,Pó efervescente
Gastroftal,5 g,185mg,,7898014563276,Pó efervescente
Gastroftal,5 g,185mg,,7898014563290,Pó efervescente
Gastroftal,240 mL,35.6mg/mL,,7898014560633,Suspensão oral
Gelofrix,,,,7893454505626,
Gentamisan,1 mL,40mg,,7898404220185,Solução injetável
Gentamisan,1 mL,10mg,,7898404220178,Solução injetável
Gentamisan,2 mL,80mg,,7898404220192,Solução injetável
Gentamisan,1 mL,10mg/mL,,7898404221229,Solução injetável
Gentamisan,1 mL,10mg/mL,,7898404221236,Solução injetável
Gentamisan,1 mL,40mg/mL,,7898404221243,Solução injetável
Gentamisan,1 mL,40mg/mL,,7898404221250,Solução injetável
Gentamisan,2 mL,40mg/mL,,7898404221267,Solução injetável
Gentamisan,2 mL,40mg/mL,,7898404221274,Solução injetável
Glamigan,5 mL,0.3mg/mL,,7896004725239,Solução oftálmica (colírio)
Glamigan,3 mL,0.3mg/mL,,7896004725222,Solução oftálmica (colírio)
Glamigan,3 mL,0.1mg/mL,,7896004778044,Solução oftálmica (colírio)
Glamigan,5 mL,0.1mg/mL,,7896004778051,Solução oftálmica (colírio)
Gino-Mizonol,,,,7899095202511,
Glicefor,1000 Unidades,850mg,,7899095211063,Comprimido
Glicefor,60 Unidades,850mg,,7899095237353,Comprimido
Glicefor,90 Unidades,850mg,,7899095237360,Comprimido
Glicefor,30 Unidades,1g,,7899095237407,Comprimido
Glicefor,60 Unidades,1g,,7899095237414,Comprimido
Glicefor,90 Unidades,1g,,7899095237421,Comprimido
Glicefor,1000 Unidades,1g,,7899095237438,Comprimido
Glicefor,500 Unidades,1g,,7899095237469,Comprimido
Glicefor,30 Unidades,850mg,,7899095201484,Comprimido
Glicorp,50 Unidades,250mg,,7896714203904,Comprimido revestido
Glicorp,500 Unidades,250mg,,7896714201818,Comprimido revestido
Garbital,20 Unidades,100mg,"R$ 6,93",7896714201504,Comprimido
Garbital,200 Unidades,100mg,"R$ 69,32",7896714215754,Comprimido
Gargomax,4 Unidades,3mg,,7898103650283,Pastilha
Gargomax,4 Unidades,3mg,,7898103650238,Pastilha
Genfibrozila Medley,15 Unidades,900mg,,7896422508216,Comprimido revestido
Genfibrozila Medley,30 Unidades,600mg,,7896422508209,Comprimido revestido
Ginesse,21 Unidades,0.075mg,,7898040320584,Comprimido revestido
Ginesse,63 Unidades,0.075mg,,7898040322328,Comprimido revestido
Glaub,5 mL,2mg/mL,,7896006290629,Solução oftálmica (colírio)
Glaub,5 mL,1mg/mL,,7896006208266,Solução oftálmica (colírio)
Glautimol,,,,7896548114124,
Gastroflat Max,,,,7893353602136,
Gastroliv,5 g,37mg/g,,7898158692634,Pó efervescente
Gastroliv,5 g,37mg/g,,7898158692658,Pó efervescente
Gastroliv,5 g,37mg/g,,7898158692641,Pó efervescente
Gastroliv,5 g,37mg/g,,7898158695826,Pó efervescente
Gastroliv,5 g,37mg/g,,7898158695833,Pó efervescente
Gastroliv,5 g,37mg/g,,7898158695840,Pó efervescente
Gelmax Dim,,,,7896004721361,
Gelnat,,,,7897848500075,
Gelo-Bio,20 g,44.4mg/g,,7897446000182,Pomada
Gelo-Bio,60 mL,0.0333g/mL,,7896006291770,Solução dermatológica (spray)
Gelo-Bio,150 mL,0.0333g/mL,,7896006291749,Solução dermatológica (spray)
Ginec,,,,7897473200814,
Ginecol,,,,7898049793686,
Gino-Colon,,,,7899095203518,
Glicomet,500 Unidades,850mg,,7898049792993,Comprimido
Glicomet,30 Unidades,850mg,,7898049798223,Comprimido
Glicomet,30 Unidades,500mg,,7898049794324,Comprimido
Glicomet,500 Unidades,500mg,,7898049794331,Comprimido
Gerilon,60 Unidades,,,7898495608749,Cápsula gelatinosa mole
Gerilon,30 Unidades,,,7898158691743,Cápsula gelatinosa mole
Genfibrozila Biosintética - Aché,,,,7896181900535,
Gerivix,50 Unidades,,R$ -,7896714203003,Drágea
Gerivix,30 Unidades,,"R$ 51,03",7896714210322,Drágea
Ginkgo Catarinense,,,,7896023743009,
Ginkoba,30 Unidades,120mg,,7897460401293,Comprimido revestido
Ginkoba,30 Unidades,80mg,,7897460401255,Comprimido revestido
GinoKollagenase,30 g,0.01g/L,,7896676408218,Pomada ginecológica
GinoKollagenase,30 g,0.6U/g,,7896676435108,Pomada ginecológica
Glimepirida Biosintética - Aché,30 Unidades,1mg,,7896181909378,Comprimido
Glimepirida Biosintética - Aché,30 Unidades,2mg,,7896181909552,Comprimido
Glimepirida Biosintética - Aché,30 Unidades,4mg,,7896181909484,Comprimido
Glionil,,,,7896714266695,
Giamebil,10 mL,1mg/mL,,7896685301265,Solução oral (gotas)
Giamebil,6 Unidades,0.2mL,,7896685301272,Comprimido
Giamebil,60 mL,0.2mL/mL,,7896685301258,Xarope
Gincolin,,,,7896112147572,
Gino Dermazine,,,,7898169081212,
Glibeta,30 Unidades,2.5mg,,,Comprimido revestido
Glicaron,20 Unidades,80mg,,7898158693402,Comprimido
Glicaron,60 Unidades,80mg,,7898158693419,Comprimido
Glicaron,500 Unidades,80mg,,7898158695680,Comprimido
Gliformil,30 Unidades,850mg,,7898216362158,Comprimido revestido
Gliformil,30 Unidades,1g,,7898216362165,Comprimido revestido
Gliformil,500 Unidades,1g,,7898216362608,Comprimido revestido
Gliformil,500 Unidades,850mg,,7898216362592,Comprimido revestido
Glimepil,30 Unidades,6mg,,7898040320997,Comprimido
Glimepil,30 Unidades,4mg,,7898040320614,Comprimido
Glimepil,30 Unidades,1mg,,7898040320607,Comprimido
Glimepil,30 Unidades,2mg,,7898040320560,Comprimido
Gonal-f,1.5 mL,900UI,,7898106031027,Solução injetável
Gonal-f,0.5 mL,300UI,,7891721027802,Solução injetável
Gonal-f,0.75 mL,450UI,,7891721027819,Solução injetável
Gonal-f,1.5 mL,900UI,,7891721027826,Solução injetável
Gonal-f,1 mL,75UI,,7891721026027,Pó para solução injetável
Gonal-f,0.5 mL,300UI,,7891721026072,Solução injetável
Gonal-f,0.75 mL,450UI,,7891721026089,Solução injetável
Gonal-f,1.5 mL,900UI,,7891721026096,Solução injetável
Gerotrex H3,30 Unidades,,,7893353602310,Drágea
Gerotrex H3,50 Unidades,,,7893353602327,Drágea
Gestradiol,,,,7896714203744,
Ginconazol,,,,7896685300855,
Ginkolab,30 Unidades,80mg,,7896472501939,Comprimido
Ginkolab,30 Unidades,40mg,,7896472501953,Comprimido
Ginkolab,30 Unidades,120mg,,7896472503544,Comprimido
Ginkolab,60 Unidades,80mg,,7896472503490,Comprimido
Gino-Teracin,,,,7896714230047,
Glimepirida Medley,60 Unidades,2mg,,7896422513463,Comprimido
Glimepirida Medley,60 Unidades,4mg,,7896422513517,Comprimido
Glimepirida Medley,30 Unidades,1mg,,7896422505291,Comprimido
Glimepirida Medley,30 Unidades,2mg,,7896422505307,Comprimido
Glimepirida Medley,30 Unidades,4mg,,7896422505314,Comprimido
Glioten,30 Unidades,20mg,,7898906376151,Comprimido revestido
Glioten,30 Unidades,2.5mg,,7898906376120,Comprimido revestido
Glioten,30 Unidades,10mg,,7898906376144,Comprimido revestido
Glioten,30 Unidades,5mg,,7898906376137,Comprimido revestido
Garra EC,,,,7898152462288,
Gestrelan,63 Unidades,0.15mg,,7896112435648,Comprimido
Gestrelan,21 Unidades,0.15mg,,7896112400370,Comprimido
Gestrelan,21 Unidades,0.03mg,,7896112403029,Comprimido revestido
Gestrelan,63 Unidades,0.03mg,,7896112403036,Comprimido revestido
Glibenclamida Nova Química,,,,7895296272018,
Ginkomed,,,,7896523206479,
Glibenclamida Zydus Nikkho,,,,7898910350055,
Gellat,,,,7898049795703,
Giarlam,70 mL,10mg/mL,,7897655400179,Suspensão oral
Giarlam,14 Unidades,200mg,,7897655400162,Comprimido
Glibenclamida Prati-Donaduzzi,400 Unidades,5mg,,7898148297276,Comprimido
Glibenclamida Prati-Donaduzzi,30 Unidades,5mg,,7898148297269,Comprimido
Glicel,6 Unidades,2.254g,,7898100241057,Supositório
Glicel,6 Unidades,0.831g,,7898100242948,Supositório
Glicel,6 Unidades,1.667g,,7898100243808,Supositório
Glimepirida Legrand,30 Unidades,4mg,,7894916145749,Comprimido
Glimepirida Legrand,30 Unidades,2mg,,7894916146357,Comprimido
Glimepirida Legrand,15 Unidades,4mg,,7894916341516,Comprimido
Glimepirida Legrand,60 Unidades,4mg,,7894916341523,Comprimido
Glimepirida Legrand,7 Unidades,2mg,,7894916341486,Comprimido
Glimepirida Legrand,15 Unidades,2mg,,7894916341493,Comprimido
Glimepirida Legrand,60 Unidades,2mg,,7894916341509,Comprimido
Glimepirida Legrand,7 Unidades,1mg,,7894916341448,Comprimido
Glimepirida Legrand,15 Unidades,1mg,,7894916341455,Comprimido
Glimepirida Legrand,30 Unidades,1mg,,7894916341462,Comprimido
Glimepirida Legrand,60 Unidades,1mg,,7894916341479,Comprimido
Gliansor,30 Unidades,4mg,,7896004766560,Comprimido
Gliansor,30 Unidades,2mg,,7896004767598,Comprimido
Gliansor,30 Unidades,1mg,,7896004721682,Comprimido
Gliansor,60 Unidades,2mg,,7896004772059,Comprimido
Gliansor,15 Unidades,4mg,,7896004772066,Comprimido
Gliansor,60 Unidades,4mg,,7896004772073,Comprimido
Gliansor,7 Unidades,1mg,,7896004772004,Comprimido
Gliansor,15 Unidades,1mg,,7896004772011,Comprimido
Gliansor,60 Unidades,1mg,,7896004772028,Comprimido
Gliansor,7 Unidades,2mg,,7896004772035,Comprimido
Gliansor,15 Unidades,2mg,,7896004772042,Comprimido
Glibenclamida Germed Pharma,,,,7896004707945,
Glibenclamida Ranbaxy,,,,7897076909626,
Glimepirida Eurofarma - Momenta,30 Unidades,4mg,,7891317421823,Comprimido
Glimepirida Eurofarma - Momenta,30 Unidades,2mg,,7891317000066,Comprimido
Glimepirida Germed Pharma,60 Unidades,4mg,,7896004730523,Comprimido
Glimepirida Germed Pharma,60 Unidades,2mg,,7896004731001,Comprimido
Glimepirida Germed Pharma,30 Unidades,2mg,,7896004711164,Comprimido
Glimepirida Germed Pharma,30 Unidades,1mg,,7896004711157,Comprimido
Glimepirida Germed Pharma,30 Unidades,4mg,,7896004711201,Comprimido
Glimepirida Germed Pharma,15 Unidades,4mg,,7896004771021,Comprimido
Glimepirida Germed Pharma,7 Unidades,1mg,,7896004770970,Comprimido
Glimepirida Germed Pharma,15 Unidades,1mg,,7896004770987,Comprimido
Glimepirida Germed Pharma,60 Unidades,1mg,,7896004770994,Comprimido
Glimepirida Germed Pharma,7 Unidades,2mg,,7896004771007,Comprimido
Glimepirida Germed Pharma,15 Unidades,2mg,,7896004771014,Comprimido
Gripeol,20 Unidades,400mg,,7898158691286,Cápsula gelatinosa dura
Gripeol,4 Unidades,400mg,,7898158691972,Cápsula gelatinosa dura
Gripeol,100 mL,40mg/mL,,7898158691279,Solução oral
