Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Quemicetina,100 Unidades,500mg,,7891268106374,Comprimido revestido
Quemicetina,20 Unidades,500mg,,7891268106381,Comprimido revestido
Queopine,10 Unidades,25mg,,7896015524074,Comprimido revestido
Queopine,30 Unidades,25mg,,7896015524111,Comprimido revestido
Queopine,30 Unidades,100mg,,7896015524173,Comprimido revestido
Queopine,30 Unidades,200mg,,7896015524234,Comprimido revestido
Queopine,10 Unidades,100mg,,7896015524135,Comprimido revestido
Queopine,7 Unidades,25mg,,7896015524067,Comprimido revestido
Queopine,14 Unidades,25mg,,7896015524081,Comprimido revestido
Queopine,20 Unidades,25mg,,7896015524098,Comprimido revestido
Queopine,28 Unidades,25mg,,7896015524104,Comprimido revestido
Queopine,7 Unidades,100mg,,7896015524128,Comprimido revestido
Queopine,14 Unidades,100mg,,7896015524142,Comprimido revestido
Queopine,20 Unidades,100mg,,7896015524159,Comprimido revestido
Queopine,28 Unidades,100mg,,7896015524166,Comprimido revestido
Queopine,7 Unidades,200mg,,7896015524180,Comprimido revestido
Queopine,14 Unidades,200mg,,7896015524203,Comprimido revestido
Queopine,20 Unidades,200mg,,7896015524210,Comprimido revestido
Queopine,28 Unidades,200mg,,7896015524227,Comprimido revestido
Queopine,10 Unidades,200mg,,7896015524197,Comprimido revestido
Querok,14 Unidades,25mg,,7896004731070,Comprimido revestido
Querok,30 Unidades,200mg,,7896004731094,Comprimido revestido
Querok,30 Unidades,100mg,,7896004731087,Comprimido revestido
Querok,30 Unidades,25mg,,7896004745954,Comprimido revestido
Querok,60 Unidades,25mg,,7896004747477,Comprimido revestido
Querok,30 Unidades,300mg,,7896004743011,Comprimido revestido
Quetipin,28 Unidades,200mg,,7896676416848,Comprimido revestido
Quetipin,28 Unidades,100mg,,7896676416817,Comprimido revestido
Quetipin,14 Unidades,25mg,,7896676416770,Comprimido revestido
Quetipin,28 Unidades,25mg,,7896676416787,Comprimido revestido
Quetipin,200 Unidades,25mg,,7896676416794,Comprimido revestido
Quetipin,14 Unidades,100mg,,7896676416800,Comprimido revestido
Quetipin,200 Unidades,100mg,,7896676416824,Comprimido revestido
Quetipin,14 Unidades,200mg,,7896676416831,Comprimido revestido
Quetipin,200 Unidades,200mg,,7896676416855,Comprimido revestido
Quetipin,30 Unidades,100mg,,7896676424614,Comprimido revestido
Quetipin,30 Unidades,200mg,,7896676424621,Comprimido revestido
Quetipin,30 Unidades,25mg,,7896676424607,Comprimido revestido
Quetipin,200 Unidades,300mg,,7896676421354,Comprimido revestido
Quetros,15 Unidades,25mg,,7896658015151,Comprimido revestido
Quetros,30 Unidades,200mg,,7896658015205,Comprimido revestido
Quetros,30 Unidades,100mg,,7896658015212,Comprimido revestido
Quetros,30 Unidades,25mg,,7896658015168,Comprimido revestido
Quetros,15 Unidades,100mg,,7896658015182,Comprimido revestido
Quetros,60 Unidades,25mg,,7896658038549,Comprimido revestido
Quetros,60 Unidades,100mg,,7896658039997,Comprimido revestido
Quetros,60 Unidades,200mg,,7896658040085,Comprimido revestido
Quet XR,30 Unidades,50mg,,7891317134334,Comprimido revestido de liberação prolongada
Quet XR,10 Unidades,50mg,,7891317134327,Comprimido revestido de liberação prolongada
Quet XR,30 Unidades,200mg,,7891317029159,Comprimido revestido de liberação prolongada
Quet XR,30 Unidades,300mg,,7891317029197,Comprimido revestido de liberação prolongada
Quet XR,10 Unidades,300mg,,7891317002817,Comprimido revestido de liberação prolongada
Quet XR,10 Unidades,200mg,,7891317002800,Comprimido revestido de liberação prolongada
Quetibux,14 Unidades,25mg,,7899095244320,Comprimido revestido
Quetibux,15 Unidades,25mg,,7899095244337,Comprimido revestido
Quetibux,28 Unidades,25mg,,7899095244344,Comprimido revestido
Quetibux,30 Unidades,25mg,,7899095244351,Comprimido revestido
Quetibux,100 Unidades,25mg,,7899095244368,Comprimido revestido
Quetibux,500 Unidades,25mg,,7899095244375,Comprimido revestido
Quetibux,14 Unidades,100mg,,7899095244382,Comprimido revestido
Quetibux,15 Unidades,100mg,,7899095244399,Comprimido revestido
Quetibux,28 Unidades,100mg,,7899095244405,Comprimido revestido
Quetibux,30 Unidades,100mg,,7899095244412,Comprimido revestido
Quetibux,100 Unidades,100mg,,7899095244429,Comprimido revestido
Quetibux,500 Unidades,100mg,,7899095244436,Comprimido revestido
Quetibux,14 Unidades,200mg,,7899095244443,Comprimido revestido
Quetibux,15 Unidades,200mg,,7899095244450,Comprimido revestido
Quetibux,28 Unidades,200mg,,7899095244467,Comprimido revestido
Quetibux,30 Unidades,200mg,,7899095244474,Comprimido revestido
Quetibux,100 Unidades,200mg,,7899095244481,Comprimido revestido
Quetibux,500 Unidades,200mg,,7899095244498,Comprimido revestido
Quet,15 Unidades,100mg,,7891317193249,Comprimido revestido
Quet,30 Unidades,100mg,,7891317191696,Comprimido revestido
Quet,30 Unidades,200mg,,7891317191702,Comprimido revestido
Quet,30 Unidades,25mg,,7891317191689,Comprimido revestido
Quet,15 Unidades,25mg,,7891317193232,Comprimido revestido
Quet,60 Unidades,25mg,,7891317038977,Comprimido revestido
Quera LP,30 Unidades,0.375mg,,7896676431636,Comprimido de liberação prolongada
Quera LP,30 Unidades,0.75mg,,7896676431643,Comprimido de liberação prolongada
Quera LP,30 Unidades,1.5mg,,7896676431667,Comprimido de liberação prolongada
Quera LP,10 Unidades,0.375mg,,7896676431827,Comprimido de liberação prolongada
Quera LP,10 Unidades,0.75mg,,7896676431834,Comprimido de liberação prolongada
Quatrin,,,,7896006214694,
Quelatus Mind,,,,7899640806126,
Quelatus Sênior,60 Unidades,,,78913171755661,Comprimido
Quelatus Sênior,30 Unidades,,,7899640807994,Comprimido
Quelatus Mulher,,,,7899640806072,
Quelatus Bari,30 Unidades,,,7899640808212,Comprimido mastigável
Quelatus Bari,60 Unidades,,,7899640808236,Comprimido mastigável
Quinoform,,,,7896004762777,
Quetipin LP,10 Unidades,50mg,,7896676433777,Comprimido revestido de liberação prolongada
Quetipin LP,30 Unidades,50mg,,7896676433753,Comprimido revestido de liberação prolongada
Quicard,8 Unidades,35mg,,7896004764061,Comprimido revestido de liberação prolongada
Quicard,10 Unidades,35mg,,7896004764078,Comprimido revestido de liberação prolongada
Quicard,15 Unidades,35mg,,7896004764085,Comprimido revestido de liberação prolongada
Quicard,20 Unidades,35mg,,7896004764092,Comprimido revestido de liberação prolongada
Quicard,30 Unidades,35mg,,7896004760223,Comprimido revestido de liberação prolongada
Quicard,50 Unidades,35mg,,7896004762838,Comprimido revestido de liberação prolongada
Quicard,60 Unidades,35mg,,7896004764115,Comprimido revestido de liberação prolongada
Quepsia LP,10 Unidades,50mg,,7899640808694,Comprimido revestido de liberação prolongada
Quepsia LP,10 Unidades,200mg,,7899640808540,Comprimido revestido de liberação prolongada
Quepsia LP,10 Unidades,300mg,,7899640808564,Comprimido revestido de liberação prolongada
Quepsia LP,30 Unidades,50mg,,7899640801381,Comprimido revestido de liberação prolongada
Quepsia LP,30 Unidades,300mg,,7899640808571,Comprimido revestido de liberação prolongada
Quepsia LP,30 Unidades,200mg,,7899640808533,Comprimido revestido de liberação prolongada
Quepsia LP,30 Unidades,200mg,,7891317015640,Comprimido revestido de liberação prolongada
Quepsia LP,30 Unidades,300mg,,7891317015688,Comprimido revestido de liberação prolongada
Qtern,30 Unidades,5mg,,,Comprimido revestido
Quenzor,20 Unidades,25mg,,7896094209879,Cápsula dura de liberação prolongada
Quenzor,30 Unidades,25mg,,7896094209251,Cápsula dura de liberação prolongada
Quenzor,60 Unidades,25mg,,7896094209268,Cápsula dura de liberação prolongada
Quenzor,30 Unidades,50mg,,7896094209275,Cápsula dura de liberação prolongada
Quenzor,90 Unidades,25mg,,7896094209886,Cápsula dura de liberação prolongada
Quenzor,20 Unidades,50mg,,7896094209893,Cápsula dura de liberação prolongada
Quenzor,60 Unidades,50mg,,7896094209282,Cápsula dura de liberação prolongada
Quenzor,90 Unidades,50mg,,7896094209909,Cápsula dura de liberação prolongada
Quenzor,20 Unidades,100mg,,7896094209916,Cápsula dura de liberação prolongada
Quenzor,30 Unidades,100mg,,7896094209299,Cápsula dura de liberação prolongada
Quenzor,60 Unidades,100mg,,7896094209305,Cápsula dura de liberação prolongada
Quenzor,90 Unidades,100mg,,7896094209923,Cápsula dura de liberação prolongada
Qualifral,,,,,
Quera,10 Unidades,0.125mg,,7896676435924,Comprimido
Quera,10 Unidades,0.25mg,,7896676435931,Comprimido
Quera,100 Unidades,0.25mg,,7896676429169,Comprimido
Quera,10 Unidades,1mg,,7896676435948,Comprimido
Quera,30 Unidades,1mg,,7896676429114,Comprimido
Quera,30 Unidades,0.125mg,,7896676429176,Comprimido
Quera,30 Unidades,0.25mg,,7896676429145,Comprimido
Quelatus Gest,,,,7899640809011,
Quinicardine,,,,7896179850033,
Quiétude,,,,7898927111304,
Qarziba,,,,,
Quevatryl,50 mL,0.06mg/mL,,7896727870469,Solução injetável
Quevatryl,50 mL,0.06mg/mL,,7898361701772,Solução injetável
Qdenga,0.5 mL,,,7896641817304,Pó para solução injetável
Qdenga,0.5 mL,,,7896641817311,Pó para solução injetável
Qdenga,0.5 mL,,,7896641817397,Pó para solução injetável
Qdenga,0.5 mL,,,7896641817403,Pó para solução injetável
Qdenga,0.5 mL,,,7896641817328,Pó para solução injetável
Qdenga,0.5 mL,,,7896641817335,Pó para solução injetável
Qutenza,1 Unidades,,,7898582382231,Adesivo transdérmico
Qutenza,2 Unidades,,,7898582382248,Adesivo transdérmico
Queropax,14 Unidades,25mg,,7894916507493,Comprimido revestido
Queropax,30 Unidades,200mg,,7894916507516,Comprimido revestido
Queropax,30 Unidades,100mg,,7894916507509,Comprimido revestido
Queropax,30 Unidades,25mg,,7894916509503,Comprimido revestido
Queropax,30 Unidades,300mg,,7894916509145,Comprimido revestido
Queropax,10 Unidades,100mg,,7894916512268,Comprimido revestido
Quetipin SO,1 Unidades,12.5mg/mL,,7896676441871,Pó para suspensão oral
Quetipin SO,1 Unidades,25mg/mL,,7896676441895,Pó para suspensão oral
